filename,true_class,predicted_class,score_class_0,score_class_1,score_class_2,score_class_3,score_class_4
20060407_42133_0200_PP_488.png,anodr,anodr,0.734260,0.094241,0.111686,0.016964,0.042849
20060407_42290_0200_PP_1107.png,anodr,anodr,0.691450,0.081850,0.173343,0.030520,0.022837
20060407_42308_0200_PP_1278.png,anodr,anodr,0.835775,0.055082,0.060138,0.026996,0.022010
20060407_43223_0200_PP_47.png,anodr,cmoderatedr,0.148559,0.283335,0.528307,0.016275,0.023524
20060407_43258_0200_PP_118.png,anodr,anodr,0.587024,0.215525,0.155375,0.015608,0.026468
20060407_43594_0200_PP_140.png,anodr,bmilddr,0.236609,0.567472,0.143090,0.013160,0.039669
20060407_43618_0200_PP_867.png,anodr,bmilddr,0.373747,0.437645,0.146584,0.015140,0.026883
20060407_43726_0200_PP_1128.png,anodr,anodr,0.445995,0.406939,0.095988,0.019028,0.032050
20060407_43746_0200_PP_1058.png,anodr,anodr,0.631827,0.261518,0.064522,0.020256,0.021877
20060407_43834_0200_PP_1162.png,anodr,anodr,0.867510,0.025603,0.073424,0.014104,0.019358
20060407_43856_0200_PP_862.png,anodr,anodr,0.774822,0.086709,0.092251,0.014936,0.031283
20060407_44042_0200_PP_1047.png,anodr,anodr,0.885224,0.056854,0.027958,0.012226,0.017737
20060407_44061_0200_PP_295.png,anodr,anodr,0.819248,0.090491,0.058424,0.016420,0.015418
20060407_44400_0200_PP_956.png,anodr,anodr,0.447992,0.104312,0.387112,0.035124,0.025459
20060407_44422_0200_PP_847.png,anodr,anodr,0.782357,0.053358,0.123029,0.020845,0.020410
20060407_44510_0200_PP_48.png,anodr,anodr,0.770467,0.126476,0.045278,0.014777,0.043002
20060407_44529_0200_PP_1212.png,anodr,anodr,0.776676,0.123038,0.056658,0.015496,0.028132
20060407_44743_0200_PP_824.png,anodr,anodr,0.768769,0.130113,0.042409,0.018598,0.040111
20060407_44766_0200_PP_89.png,anodr,anodr,0.738322,0.160504,0.060369,0.011834,0.028971
20060407_44866_0200_PP_293.png,anodr,bmilddr,0.290424,0.502276,0.155480,0.013662,0.038158
20060407_44889_0200_PP_830.png,anodr,anodr,0.723085,0.089872,0.156869,0.011953,0.018222
20060407_45107_0200_PP_1345.png,anodr,anodr,0.840957,0.096392,0.026874,0.012095,0.023681
20060407_45230_0200_PP_1297.png,anodr,anodr,0.752250,0.123642,0.075483,0.015760,0.032865
20060407_45247_0200_PP_1159.png,anodr,anodr,0.654348,0.162650,0.144405,0.014766,0.023831
20060407_45718_0200_PP_400.png,anodr,cmoderatedr,0.038020,0.216873,0.716915,0.013816,0.014376
20060407_45737_0200_PP_1089.png,anodr,anodr,0.773091,0.102308,0.094358,0.013925,0.016318
20060407_45834_0200_PP_1219.png,anodr,anodr,0.695326,0.205647,0.054439,0.011705,0.032883
20060407_45852_0200_PP_287.png,anodr,bmilddr,0.360429,0.360525,0.207159,0.018337,0.053550
20060407_45949_0200_PP_38.png,anodr,anodr,0.818259,0.093984,0.048528,0.011298,0.027930
20060407_46070_0200_PP_1236.png,anodr,anodr,0.427384,0.351218,0.174500,0.013634,0.033264
20060407_46235_0200_PP_566.png,anodr,bmilddr,0.303499,0.514351,0.139983,0.013533,0.028634
20060407_46257_0200_PP_827.png,anodr,anodr,0.473927,0.381110,0.098941,0.012313,0.033710
20060410_39047_0200_PP_457.png,anodr,anodr,0.762729,0.077993,0.111531,0.017715,0.030031
20060410_39075_0200_PP_953.png,anodr,anodr,0.829477,0.071427,0.055672,0.013568,0.029855
20060410_39229_0200_PP_1372.png,anodr,anodr,0.416747,0.364929,0.171112,0.013364,0.033848
20060410_39476_0200_PP_403.png,anodr,anodr,0.595081,0.279934,0.077311,0.010264,0.037412
20060410_39500_0200_PP_73.png,anodr,anodr,0.696110,0.199828,0.059667,0.011394,0.033001
20060410_39586_0200_PP_574.png,anodr,anodr,0.484680,0.384598,0.083507,0.014187,0.033028
20060410_39606_0200_PP_1148.png,anodr,anodr,0.464762,0.378825,0.077875,0.015382,0.063156
20060410_39695_0200_PP_1008.png,anodr,anodr,0.444628,0.259781,0.245484,0.021343,0.028764
20060410_39859_0200_PP_296.png,anodr,anodr,0.742229,0.162545,0.053987,0.012160,0.029079
20060410_39879_0200_PP_951.png,anodr,anodr,0.844527,0.085364,0.031569,0.012797,0.025742
20060410_39994_0200_PP_1378.png,anodr,anodr,0.554014,0.259278,0.139466,0.017475,0.029766
20060410_40403_0200_PP_1273.png,anodr,anodr,0.486903,0.157183,0.281773,0.013710,0.060431
20060410_40499_0200_PP_15.png,anodr,anodr,0.894531,0.023254,0.046225,0.018659,0.017331
20060410_40633_0200_PP_869.png,anodr,anodr,0.470867,0.358568,0.119367,0.017331,0.033866
20060410_40846_0200_PP_414.png,anodr,bmilddr,0.170907,0.646093,0.146264,0.010423,0.026313
20060410_40953_0200_PP_1362.png,anodr,bmilddr,0.317784,0.508982,0.125745,0.012864,0.034624
20060410_40979_0200_PP_1017.png,anodr,bmilddr,0.120106,0.605931,0.248710,0.010724,0.014528
20060410_41098_0200_PP_912.png,anodr,anodr,0.770162,0.092368,0.106722,0.011037,0.019711
20060410_41191_0200_PP_1364.png,anodr,anodr,0.642403,0.159949,0.103587,0.023451,0.070610
20060410_41209_0200_PP_1115.png,anodr,bmilddr,0.311166,0.394320,0.195631,0.022519,0.076363
20060410_41603_0200_PP_64.png,anodr,anodr,0.561833,0.261638,0.119306,0.020934,0.036289
20060410_41880_0200_PP_1266.png,anodr,anodr,0.748004,0.163685,0.047067,0.011735,0.029509
20060410_41901_0200_PP_1068.png,anodr,anodr,0.752927,0.139969,0.055713,0.018403,0.032988
20060410_43847_0200_PP_273.png,anodr,anodr,0.778775,0.105299,0.075740,0.014469,0.025717
20060410_43868_0200_PP_874.png,anodr,anodr,0.873223,0.054490,0.037866,0.012072,0.022349
20060410_43979_0200_PP_276.png,anodr,cmoderatedr,0.357252,0.244193,0.360913,0.011948,0.025694
20060410_44345_0200_PP_1011.png,anodr,anodr,0.329587,0.308583,0.324065,0.018415,0.019350
20060410_44364_0200_PP_1274.png,anodr,anodr,0.637063,0.206871,0.113954,0.022225,0.019887
20060410_44464_0200_PP_1255.png,anodr,anodr,0.857315,0.054189,0.050995,0.016653,0.020849
20060410_44504_0200_PP_474.png,anodr,anodr,0.883285,0.038561,0.044690,0.017781,0.015683
20060410_44601_0200_PP_1013.png,anodr,anodr,0.602755,0.255393,0.081599,0.011571,0.048682
20060410_44770_0200_PP_1320.png,anodr,cmoderatedr,0.079124,0.040600,0.719092,0.045433,0.115751
20060410_44802_0200_PP_1069.png,anodr,cmoderatedr,0.051436,0.052817,0.845459,0.024819,0.025470
20060410_44934_0200_PP_418.png,anodr,bmilddr,0.408299,0.450319,0.077403,0.014383,0.049595
20060410_45167_0200_PP_549.png,anodr,cmoderatedr,0.293993,0.281155,0.369600,0.028153,0.027099
20060410_45188_0200_PP_544.png,anodr,anodr,0.426760,0.192378,0.333530,0.022094,0.025237
20060410_47186_0200_PP_1143.png,anodr,anodr,0.419525,0.368334,0.153559,0.022602,0.035980
20060411_58071_0200_PP_1022.png,anodr,anodr,0.445375,0.381318,0.131949,0.015842,0.025516
20060411_58392_0200_PP_34.png,anodr,bmilddr,0.186074,0.547544,0.205331,0.016300,0.044750
20060411_58413_0200_PP_358.png,anodr,anodr,0.640363,0.215560,0.062385,0.025463,0.056228
20060411_58469_0200_PP_982.png,anodr,anodr,0.548062,0.079950,0.313955,0.034022,0.024011
20060411_58494_0200_PP_452.png,anodr,anodr,0.724407,0.062657,0.154268,0.032414,0.026254
20060411_58571_0200_PP_148.png,anodr,cmoderatedr,0.166117,0.043022,0.711570,0.032328,0.046963
20060411_58644_0200_PP_538.png,anodr,cmoderatedr,0.124534,0.336205,0.482798,0.014984,0.041480
20060411_58808_0200_PP_125.png,anodr,anodr,0.750507,0.163604,0.039224,0.016884,0.029781
20060411_58829_0200_PP_1091.png,anodr,anodr,0.744392,0.154340,0.051282,0.020352,0.029634
20060411_58891_0200_PP_929.png,anodr,anodr,0.624563,0.242386,0.088657,0.013509,0.030886
20060411_58913_0200_PP_1356.png,anodr,anodr,0.660343,0.195459,0.107400,0.013946,0.022851
20060411_60511_0200_PP_351.png,anodr,anodr,0.661754,0.208702,0.048143,0.019476,0.061925
20060411_61687_0200_PP_431.png,anodr,anodr,0.840087,0.044940,0.083027,0.013075,0.018871
20060411_61702_0200_PP_1040.png,anodr,cmoderatedr,0.343381,0.179062,0.435403,0.018548,0.023605
20060411_61869_0200_PP_955.png,anodr,anodr,0.630725,0.219168,0.110715,0.013519,0.025872
20060411_61901_0200_PP_288.png,anodr,anodr,0.730455,0.151207,0.084549,0.012720,0.021069
20060411_62036_0200_PP_59.png,anodr,anodr,0.505076,0.289658,0.079717,0.033564,0.091985
20060411_62058_0200_PP_948.png,anodr,anodr,0.567303,0.253550,0.081666,0.026314,0.071167
20060411_62162_0200_PP_97.png,anodr,cmoderatedr,0.045393,0.209905,0.721761,0.008664,0.014277
20060412_51835_0200_PP_1331.png,anodr,cmoderatedr,0.044225,0.407767,0.529815,0.009336,0.008857
20060412_51860_0200_PP_890.png,anodr,cmoderatedr,0.099217,0.399645,0.467786,0.017263,0.016089
20060412_52098_0200_PP_491.png,anodr,anodr,0.467175,0.297481,0.164792,0.027906,0.042645
20060412_52351_0200_PP_944.png,anodr,anodr,0.560967,0.241282,0.138533,0.020630,0.038587
20060412_52371_0200_PP_354.png,anodr,anodr,0.884492,0.046577,0.040791,0.011669,0.016472
20060412_52425_0200_PP_1292.png,anodr,anodr,0.870631,0.058342,0.034635,0.014355,0.022036
20060412_52446_0200_PP_533.png,anodr,anodr,0.880389,0.043413,0.035341,0.017592,0.023265
20060412_52606_0200_PP_1046.png,anodr,anodr,0.402876,0.363999,0.164094,0.025374,0.043657
20060412_52840_0200_PP_343.png,anodr,bmilddr,0.096730,0.627658,0.224847,0.012528,0.038237
20060412_57874_0200_PP_108.png,anodr,anodr,0.756325,0.150833,0.046301,0.016530,0.030011
20060412_57952_0200_PP_388.png,anodr,anodr,0.839173,0.092448,0.032554,0.013877,0.021948
20060412_57974_0200_PP_94.png,anodr,anodr,0.812478,0.092118,0.055590,0.018247,0.021567
20060412_58032_0200_PP_994.png,anodr,cmoderatedr,0.237277,0.346497,0.366979,0.016006,0.033240
20060412_58054_0200_PP_825.png,anodr,bmilddr,0.272849,0.360047,0.302946,0.013658,0.050500
20060412_58137_0200_PP_1215.png,anodr,anodr,0.451343,0.307423,0.167380,0.013690,0.060164
20060412_58723_0200_PP_1153.png,anodr,anodr,0.906766,0.039433,0.023670,0.011229,0.018902
20060412_58802_0200_PP_925.png,anodr,bmilddr,0.283387,0.473034,0.198557,0.013877,0.031145
20060412_58819_0200_PP_942.png,anodr,anodr,0.611571,0.211847,0.132073,0.015848,0.028662
20060412_59175_0200_PP_852.png,anodr,bmilddr,0.210461,0.601418,0.131584,0.014962,0.041575
20060412_59196_0200_PP_1021.png,anodr,bmilddr,0.231900,0.505987,0.212122,0.016159,0.033832
20060412_59259_0200_PP_364.png,anodr,anodr,0.620608,0.206890,0.110876,0.019555,0.042071
20060412_59338_0200_PP_423.png,anodr,bmilddr,0.311634,0.442055,0.203184,0.014316,0.028811
20060412_59355_0200_PP_977.png,anodr,anodr,0.568755,0.264863,0.106674,0.020318,0.039389
20060412_60751_0200_PP_822.png,anodr,anodr,0.763528,0.134819,0.060889,0.014338,0.026425
20060412_60773_0200_PP_319.png,anodr,anodr,0.737020,0.154298,0.056051,0.020689,0.031943
20060412_61064_0200_PP_1114.png,anodr,cmoderatedr,0.189907,0.172124,0.580842,0.012652,0.044475
20060412_61365_0200_PP_274.png,anodr,anodr,0.878582,0.048643,0.039121,0.015181,0.018473
20060412_61383_0200_PP_334.png,anodr,anodr,0.888634,0.033948,0.038816,0.019147,0.019456
20060412_61433_0200_PP_1072.png,anodr,anodr,0.515998,0.131166,0.278635,0.029958,0.044243
20060412_61450_0200_PP_1002.png,anodr,anodr,0.434851,0.224450,0.261126,0.039063,0.040510
20060412_61525_0200_PP_889.png,anodr,anodr,0.836812,0.059318,0.073186,0.016290,0.014395
20060412_61665_0200_PP_1324.png,anodr,anodr,0.809026,0.104184,0.040930,0.011252,0.034609
20060412_61790_0200_PP_12.png,anodr,bmilddr,0.237826,0.358226,0.333721,0.017003,0.053223
20060522_43758_0100_PP_988.png,anodr,anodr,0.607425,0.299972,0.054240,0.012011,0.026352
20060522_45777_0100_PP_1327.png,anodr,anodr,0.786893,0.143731,0.033433,0.014345,0.021597
20060522_45796_0100_PP_1360.png,anodr,anodr,0.702092,0.213446,0.036579,0.019040,0.028843
20060522_45853_0100_PP_813.png,anodr,anodr,0.821783,0.043011,0.050067,0.023104,0.062035
20060522_45873_0100_PP_1192.png,anodr,anodr,0.887591,0.019000,0.016689,0.023111,0.053609
20060522_46104_0100_PP_1302.png,anodr,anodr,0.686308,0.226079,0.063269,0.011125,0.013220
20060522_46149_0100_PP_1012.png,anodr,anodr,0.802167,0.130684,0.035363,0.013231,0.018555
20060522_46379_0100_PP_1348.png,anodr,bmilddr,0.156791,0.588332,0.224644,0.012191,0.018041
20060522_46400_0100_PP_957.png,anodr,bmilddr,0.265488,0.603107,0.107319,0.008244,0.015842
20060523_42953_0100_PP_409.png,anodr,anodr,0.814578,0.101929,0.044671,0.015493,0.023328
20060523_43105_0100_PP_1156.png,anodr,anodr,0.753630,0.136470,0.065109,0.017541,0.027251
20060523_43123_0100_PP_123.png,anodr,anodr,0.840330,0.072035,0.050368,0.019426,0.017843
20060523_43248_0100_PP_80.png,anodr,anodr,0.567738,0.323396,0.069679,0.012963,0.026224
20060523_43333_0100_PP_551.png,anodr,anodr,0.473812,0.384693,0.110369,0.011467,0.019659
20060523_43354_0100_PP_1093.png,anodr,anodr,0.863833,0.070606,0.036951,0.012419,0.016191
20060523_45300_0100_PP_21.png,anodr,anodr,0.594930,0.314126,0.051104,0.014255,0.025585
20060523_45316_0100_PP_1213.png,anodr,anodr,0.730778,0.167327,0.055925,0.019748,0.026222
20060523_45449_0100_PP_1269.png,anodr,cmoderatedr,0.253675,0.229400,0.465115,0.017807,0.034003
20060523_45467_0100_PP_44.png,anodr,cmoderatedr,0.198148,0.201241,0.566446,0.012316,0.021848
20060523_45524_0100_PP_428.png,anodr,anodr,0.905458,0.042718,0.020990,0.012400,0.018435
20060523_45548_0100_PP_1229.png,anodr,anodr,0.885960,0.058722,0.027030,0.012734,0.015554
20060523_47987_0100_PP_844.png,anodr,anodr,0.558839,0.332118,0.062449,0.014884,0.031710
20060523_48005_0100_PP_877.png,anodr,anodr,0.544531,0.305248,0.100842,0.017343,0.032035
20060523_48136_0100_PP_856.png,anodr,cmoderatedr,0.252926,0.302963,0.389452,0.018603,0.036056
20060523_48161_0100_PP_385.png,anodr,cmoderatedr,0.256872,0.191503,0.516393,0.017352,0.017879
20060523_48406_0100_PP_1056.png,anodr,anodr,0.926966,0.018739,0.021882,0.019516,0.012897
20060523_48591_0100_PP_1317.png,anodr,anodr,0.762274,0.162914,0.039478,0.015562,0.019772
20060523_48709_0100_PP_541.png,anodr,anodr,0.554854,0.335420,0.072110,0.013853,0.023763
20060523_48728_0100_PP_1375.png,anodr,anodr,0.706344,0.206907,0.047981,0.013300,0.025468
20060523_48890_0100_PP_1338.png,anodr,anodr,0.891987,0.057763,0.018395,0.013470,0.018385
20060523_48931_0100_PP_16.png,anodr,anodr,0.913677,0.035144,0.018045,0.014894,0.018240
20060523_49100_0100_PP_307.png,anodr,anodr,0.898352,0.048679,0.018244,0.013118,0.021608
20060523_49120_0100_PP_85.png,anodr,anodr,0.863356,0.072665,0.027310,0.011731,0.024938
20060523_49176_0100_PP_366.png,anodr,anodr,0.660753,0.162626,0.130567,0.020103,0.025951
20060523_49191_0100_PP_476.png,anodr,anodr,0.688707,0.188111,0.072559,0.020638,0.029986
20060523_49515_0100_PP_375.png,anodr,anodr,0.715451,0.180893,0.036510,0.023174,0.043971
20060523_49573_0100_PP_919.png,anodr,anodr,0.858912,0.078485,0.023667,0.015353,0.023584
20060523_49663_0100_PP_455.png,anodr,anodr,0.603916,0.256897,0.095749,0.015686,0.027751
20060523_49681_0100_PP_1363.png,anodr,anodr,0.845642,0.073492,0.049758,0.014977,0.016131
20060523_49726_0100_PP_989.png,anodr,anodr,0.907930,0.042848,0.016363,0.014785,0.018074
20060523_49745_0100_PP_1108.png,anodr,anodr,0.910581,0.036163,0.018832,0.015122,0.019301
20060523_50153_0100_PP_558.png,anodr,anodr,0.884393,0.054823,0.025329,0.013700,0.021754
20060523_50325_0100_PP_1051.png,anodr,anodr,0.830446,0.101535,0.033169,0.012901,0.021949
20060523_50342_0100_PP_1211.png,anodr,anodr,0.711004,0.202001,0.046004,0.014562,0.026430
20060523_50616_0100_PP_136.png,anodr,anodr,0.910457,0.037048,0.020611,0.013489,0.018396
20060523_50631_0100_PP_91.png,anodr,anodr,0.763545,0.142010,0.056120,0.011986,0.026339
20060529_56013_0100_PP_1065.png,anodr,anodr,0.910195,0.042527,0.020821,0.009299,0.017158
20060529_56039_0100_PP_931.png,anodr,anodr,0.927921,0.025329,0.018697,0.012280,0.015774
20060529_56420_0100_PP_466.png,anodr,anodr,0.704677,0.198747,0.049871,0.021294,0.025412
20060529_56442_0100_PP_75.png,anodr,anodr,0.866607,0.058099,0.039746,0.020060,0.015489
20060529_56563_0100_PP_100.png,anodr,anodr,0.936646,0.018667,0.019401,0.013738,0.011548
20060529_56592_0100_PP_381.png,anodr,anodr,0.921104,0.021072,0.027718,0.012486,0.017620
20060529_56948_0100_PP_857.png,anodr,anodr,0.899358,0.041585,0.030400,0.012791,0.015866
20060529_56968_0100_PP_1131.png,anodr,anodr,0.873916,0.044070,0.047030,0.016717,0.018268
20060529_57261_0100_PP_1059.png,anodr,anodr,0.764767,0.162968,0.044769,0.010601,0.016896
20060529_57287_0100_PP_1172.png,anodr,anodr,0.590080,0.307625,0.075817,0.009519,0.016959
20060529_57351_0100_PP_1206.png,anodr,anodr,0.868026,0.069378,0.029259,0.016694,0.016643
20060529_57372_0100_PP_532.png,anodr,anodr,0.563951,0.130320,0.258578,0.027920,0.019230
20060530_51254_0100_PP_516.png,anodr,anodr,0.885378,0.062209,0.015560,0.011405,0.025448
20060530_51279_0100_PP_67.png,anodr,anodr,0.891323,0.050810,0.020825,0.014661,0.022381
20060530_53042_0100_PP_469.png,anodr,anodr,0.888808,0.065607,0.017272,0.009441,0.018872
20060530_53062_0100_PP_1377.png,anodr,anodr,0.816532,0.092102,0.046053,0.012055,0.033258
20060530_53132_0100_PP_899.png,anodr,anodr,0.923628,0.029593,0.017405,0.014332,0.015043
20060530_53152_0100_PP_1227.png,anodr,anodr,0.898369,0.052612,0.019320,0.014245,0.015454
20060530_53597_0100_PP_565.png,anodr,anodr,0.757109,0.146957,0.059558,0.013868,0.022508
20060530_53742_0100_PP_1137.png,anodr,anodr,0.874591,0.062898,0.030293,0.012063,0.020155
20060530_53761_0100_PP_1160.png,anodr,anodr,0.862163,0.068864,0.030994,0.012623,0.025356
20060530_53816_0100_PP_1135.png,anodr,anodr,0.945742,0.018394,0.010014,0.013774,0.012077
20060530_53836_0100_PP_1343.png,anodr,anodr,0.937886,0.019313,0.012276,0.015995,0.014529
20060530_53928_0100_PP_353.png,anodr,anodr,0.629924,0.189668,0.133827,0.017794,0.028787
20060530_53954_0100_PP_103.png,anodr,anodr,0.852199,0.078715,0.034700,0.012378,0.022008
20060530_55180_0100_PP_1124.png,anodr,anodr,0.856885,0.089628,0.022777,0.011436,0.019274
20060530_55607_0100_PP_1222.png,anodr,anodr,0.723543,0.144460,0.054568,0.016656,0.060774
IM000056_1358.png,anodr,anodr,0.615973,0.198606,0.144488,0.017413,0.023520
IM000057_872.png,anodr,anodr,0.396031,0.373618,0.194133,0.015565,0.020653
IM000072_1306.png,anodr,anodr,0.776160,0.057153,0.092896,0.040839,0.032951
IM000073_70.png,anodr,anodr,0.879641,0.032052,0.039666,0.023242,0.025399
IM000080_434.png,anodr,cmoderatedr,0.069374,0.200523,0.677194,0.034320,0.018589
IM000086_333.png,anodr,anodr,0.859164,0.046912,0.042482,0.029252,0.022190
IM000087_331.png,anodr,anodr,0.911468,0.029632,0.022121,0.018830,0.017949
IM000100_1007.png,anodr,bmilddr,0.229559,0.431824,0.303375,0.020288,0.014955
IM000101_1070.png,anodr,anodr,0.433580,0.321782,0.209518,0.017900,0.017220
IM000107_863.png,anodr,cmoderatedr,0.193475,0.308306,0.412517,0.037434,0.048269
IM000108_991.png,anodr,anodr,0.300945,0.279407,0.282089,0.036400,0.101159
IM000114_349.png,anodr,anodr,0.822589,0.073699,0.066061,0.021676,0.015975
IM000115_512.png,anodr,anodr,0.718236,0.082286,0.150744,0.023389,0.025345
IM000122_390.png,anodr,cmoderatedr,0.146016,0.113509,0.463182,0.062065,0.215229
IM000123_399.png,anodr,cmoderatedr,0.054374,0.077618,0.739992,0.056347,0.071669
IM000131_396.png,anodr,anodr,0.638697,0.229320,0.094452,0.016751,0.020779
IM000132_383.png,anodr,cmoderatedr,0.079769,0.293187,0.563170,0.041989,0.021885
IM000139_105.png,anodr,cmoderatedr,0.236273,0.180622,0.512201,0.041167,0.029737
IM000146_1150.png,anodr,bmilddr,0.287015,0.474224,0.190945,0.024975,0.022842
IM000160_299.png,anodr,anodr,0.767443,0.065339,0.111339,0.032134,0.023745
IM000161_1242.png,anodr,anodr,0.639340,0.097694,0.208205,0.031235,0.023526
IM000167_1144.png,anodr,anodr,0.920093,0.022789,0.023013,0.020289,0.013815
IM000168_1332.png,anodr,anodr,0.923682,0.022403,0.021102,0.019558,0.013255
IM000190_367.png,anodr,anodr,0.489698,0.252600,0.191222,0.028060,0.038420
IM000191_1289.png,anodr,anodr,0.544017,0.280806,0.098986,0.031249,0.044943
IM000197_498.png,anodr,anodr,0.627029,0.214052,0.122874,0.017536,0.018508
IM000198_941.png,anodr,anodr,0.460073,0.304260,0.197857,0.018650,0.019159
IM000205_998.png,anodr,anodr,0.592677,0.265718,0.110978,0.017690,0.012937
IM000206_275.png,anodr,anodr,0.570784,0.241553,0.141979,0.018571,0.027112
IM000212_37.png,anodr,anodr,0.886248,0.052425,0.027399,0.017759,0.016169
IM000213_987.png,anodr,anodr,0.343767,0.243076,0.285337,0.067451,0.060369
IM000219_14.png,anodr,anodr,0.779236,0.057470,0.107957,0.038250,0.017088
IM000220_910.png,anodr,anodr,0.695055,0.064682,0.177359,0.044683,0.018221
IM000241_19.png,anodr,bmilddr,0.167732,0.535644,0.221210,0.041245,0.034169
IM000242_1151.png,anodr,anodr,0.604893,0.250923,0.096966,0.026262,0.020955
IM000263_102.png,anodr,bmilddr,0.143975,0.483509,0.343897,0.013061,0.015558
IM000264_302.png,anodr,cmoderatedr,0.190166,0.176578,0.570983,0.024285,0.037987
IM000291_1094.png,anodr,anodr,0.842313,0.077225,0.048512,0.018538,0.013411
IM000292_1261.png,anodr,anodr,0.734128,0.138544,0.081765,0.025690,0.019874
IM000298_487.png,anodr,anodr,0.880658,0.042481,0.045345,0.017826,0.013690
IM000299_113.png,anodr,anodr,0.899777,0.032718,0.034894,0.019379,0.013232
IM000305_447.png,anodr,anodr,0.798822,0.073961,0.087105,0.021486,0.018626
IM000306_997.png,anodr,anodr,0.785467,0.096000,0.076096,0.023686,0.018751
IM000312_1106.png,anodr,bmilddr,0.373087,0.441218,0.154104,0.016159,0.015432
IM000313_310.png,anodr,bmilddr,0.237472,0.509611,0.214376,0.019522,0.019019
IM000319_1341.png,anodr,anodr,0.629761,0.176618,0.154256,0.020025,0.019340
IM000326_43.png,anodr,anodr,0.361512,0.252673,0.349086,0.013874,0.022856
IM000327_98.png,anodr,anodr,0.512927,0.192957,0.258795,0.011695,0.023626
IM000349_449.png,anodr,anodr,0.929058,0.022100,0.021252,0.012715,0.014875
IM000350_1264.png,anodr,anodr,0.853453,0.049406,0.062105,0.016861,0.018174
IM000356_923.png,anodr,anodr,0.869414,0.029713,0.051003,0.028323,0.021547
IM000357_1028.png,anodr,anodr,0.845452,0.024071,0.067609,0.044389,0.018479
IM000371_834.png,anodr,anodr,0.894110,0.049861,0.026334,0.015953,0.013742
IM000372_436.png,anodr,anodr,0.884980,0.041429,0.037694,0.014538,0.021358
IM000378_1081.png,anodr,anodr,0.890620,0.019327,0.050549,0.026277,0.013227
IM000379_402.png,anodr,anodr,0.896704,0.016620,0.036333,0.030514,0.019829
IM000412_840.png,anodr,anodr,0.514779,0.155900,0.276272,0.030728,0.022321
IM000425_1305.png,anodr,anodr,0.395304,0.263495,0.309781,0.014959,0.016461
IM000426_1210.png,anodr,anodr,0.534671,0.325197,0.113124,0.014389,0.012619
IM000449_1309.png,anodr,anodr,0.928586,0.022931,0.022086,0.012445,0.013952
IM000450_459.png,anodr,anodr,0.921852,0.017185,0.029105,0.017457,0.014401
IM000479_1272.png,anodr,anodr,0.852706,0.044821,0.061851,0.021347,0.019275
IM000480_450.png,anodr,anodr,0.893241,0.042292,0.027053,0.021388,0.016026
IM000501_1125.png,anodr,anodr,0.684413,0.098229,0.159546,0.034027,0.023784
IM000515_130.png,anodr,anodr,0.838297,0.058198,0.055982,0.023803,0.023719
IM000516_1122.png,anodr,anodr,0.937870,0.015183,0.014660,0.016646,0.015640
IM000531_86.png,anodr,cmoderatedr,0.132712,0.156832,0.581090,0.076576,0.052790
IM000537_405.png,anodr,anodr,0.893753,0.043497,0.027717,0.017250,0.017782
IM000538_1031.png,anodr,bmilddr,0.176350,0.415432,0.387993,0.012732,0.007493
IM000553_326.png,anodr,anodr,0.889562,0.036076,0.036378,0.021258,0.016726
IM000554_269.png,anodr,anodr,0.740899,0.090524,0.114801,0.034450,0.019326
IM000560_1233.png,anodr,cmoderatedr,0.326606,0.122018,0.336299,0.051494,0.163582
IM000561_117.png,anodr,anodr,0.480278,0.089023,0.268441,0.047077,0.115180
IM000567_278.png,anodr,anodr,0.737617,0.101389,0.111531,0.028787,0.020676
IM000568_1230.png,anodr,anodr,0.571500,0.117441,0.259158,0.034628,0.017274
IM000579_1374.png,anodr,anodr,0.545444,0.240923,0.162574,0.030784,0.020274
IM000580_846.png,anodr,anodr,0.864078,0.041411,0.054912,0.022107,0.017491
IM000586_831.png,anodr,anodr,0.847760,0.057994,0.060381,0.017846,0.016018
IM000587_65.png,anodr,anodr,0.901647,0.034262,0.032162,0.019441,0.012487
IM000594_1202.png,anodr,anodr,0.840850,0.034197,0.083853,0.028914,0.012186
IM000595_884.png,anodr,anodr,0.706497,0.048615,0.179379,0.046762,0.018746
IM000601_1290.png,anodr,anodr,0.727349,0.083709,0.148662,0.017030,0.023249
IM000602_542.png,anodr,anodr,0.866274,0.047745,0.047535,0.017406,0.021040
IM000653_141.png,anodr,anodr,0.496461,0.244108,0.208647,0.013519,0.037264
IM000667_1015.png,anodr,anodr,0.620087,0.269329,0.080113,0.012011,0.018460
IM000668_1084.png,anodr,anodr,0.814269,0.105075,0.041384,0.018511,0.020762
IM000674_535.png,anodr,anodr,0.765374,0.088973,0.092668,0.031693,0.021291
IM000675_286.png,anodr,anodr,0.829041,0.069574,0.068279,0.019417,0.013688
IM000682_1246.png,anodr,cmoderatedr,0.065367,0.199049,0.640161,0.047663,0.047759
IM000683_111.png,anodr,cmoderatedr,0.028635,0.076509,0.848958,0.023724,0.022173
IM000689_858.png,anodr,anodr,0.756033,0.076273,0.116710,0.030391,0.020593
IM000690_1157.png,anodr,anodr,0.859044,0.061577,0.036372,0.020892,0.022116
IM000696_345.png,anodr,anodr,0.776177,0.145267,0.041272,0.019364,0.017920
IM000697_131.png,anodr,bmilddr,0.154547,0.695644,0.121642,0.014673,0.013494
