filename,pred_class,pred_index,a_noamd_prob,b_amd_prob
a_noamd/T0167.jpg,a_noamd,0,0.734262,0.265738
a_noamd/T0168.jpg,a_noamd,0,0.622258,0.377741
a_noamd/T0169.jpg,a_noamd,0,0.754373,0.245627
a_noamd/T0171.jpg,a_noamd,0,0.759225,0.240775
a_noamd/T0173.jpg,a_noamd,0,0.753376,0.246624
a_noamd/T0174.jpg,a_noamd,0,0.733022,0.266978
a_noamd/T0175.jpg,a_noamd,0,0.593550,0.406450
a_noamd/T0177.jpg,a_noamd,0,0.664540,0.335460
a_noamd/T0178.jpg,a_noamd,0,0.758153,0.241847
a_noamd/T0179.jpg,a_noamd,0,0.758600,0.241400
a_noamd/T0180.jpg,a_noamd,0,0.757974,0.242026
a_noamd/T0181.jpg,a_noamd,0,0.755186,0.244814
a_noamd/T0182.jpg,a_noamd,0,0.755366,0.244634
a_noamd/T0184.jpg,a_noamd,0,0.758153,0.241847
a_noamd/T0185.jpg,a_noamd,0,0.757705,0.242295
a_noamd/T0186.jpg,a_noamd,0,0.758332,0.241668
a_noamd/T0187.jpg,a_noamd,0,0.752377,0.247623
a_noamd/T0191.jpg,a_noamd,0,0.758779,0.241221
a_noamd/T0192.jpg,a_noamd,0,0.753557,0.246443
a_noamd/T0194.jpg,a_noamd,0,0.748260,0.251740
a_noamd/T0195.jpg,a_noamd,0,0.754734,0.245266
a_noamd/T0196.jpg,a_noamd,0,0.751375,0.248625
a_noamd/T0197.jpg,a_noamd,0,0.610657,0.389343
a_noamd/T0199.jpg,a_noamd,0,0.758242,0.241758
a_noamd/T0200.jpg,a_noamd,0,0.757974,0.242026
a_noamd/T0202.jpg,a_noamd,0,0.683367,0.316633
a_noamd/T0203.jpg,a_noamd,0,0.758868,0.241132
a_noamd/T0204.jpg,a_noamd,0,0.756807,0.243193
a_noamd/T0205.jpg,a_noamd,0,0.756987,0.243013
a_noamd/T0206.jpg,a_noamd,0,0.760384,0.239616
a_noamd/T0207.jpg,a_noamd,0,0.757794,0.242206
a_noamd/T0208.jpg,a_noamd,0,0.736116,0.263884
a_noamd/T0210.jpg,a_noamd,0,0.738669,0.261331
a_noamd/T0211.jpg,a_noamd,0,0.755005,0.244995
a_noamd/T0212.jpg,a_noamd,0,0.757615,0.242385
a_noamd/T0213.jpg,a_noamd,0,0.755186,0.244814
a_noamd/T0214.jpg,a_noamd,0,0.756447,0.243552
a_noamd/T0215.jpg,a_noamd,0,0.757615,0.242385
a_noamd/T0216.jpg,a_noamd,0,0.574365,0.425635
a_noamd/T0217.jpg,a_noamd,0,0.739422,0.260578
a_noamd/T0218.jpg,a_noamd,0,0.758779,0.241221
a_noamd/T0220.jpg,a_noamd,0,0.756537,0.243463
a_noamd/T0221.jpg,a_noamd,0,0.760651,0.239349
a_noamd/T0222.jpg,a_noamd,0,0.757705,0.242295
a_noamd/T0223.jpg,a_noamd,0,0.758421,0.241579
a_noamd/T0224.jpg,a_noamd,0,0.755276,0.244724
a_noamd/T0225.jpg,a_noamd,0,0.756627,0.243373
a_noamd/T0228.jpg,a_noamd,0,0.755997,0.244003
a_noamd/T0229.jpg,a_noamd,0,0.654011,0.345989
a_noamd/T0230.jpg,a_noamd,0,0.756627,0.243373
a_noamd/T0231.jpg,a_noamd,0,0.575260,0.424740
a_noamd/T0232.jpg,a_noamd,0,0.757705,0.242295
a_noamd/T0233.jpg,a_noamd,0,0.724432,0.275568
a_noamd/T0234.jpg,a_noamd,0,0.755276,0.244724
a_noamd/T0235.jpg,a_noamd,0,0.722282,0.277718
a_noamd/T0236.jpg,a_noamd,0,0.734929,0.265071
a_noamd/T0238.jpg,a_noamd,0,0.686843,0.313157
a_noamd/T0239.jpg,a_noamd,0,0.759225,0.240775
a_noamd/T0240.jpg,a_noamd,0,0.555375,0.444625
a_noamd/T0241.jpg,a_noamd,0,0.755005,0.244995
a_noamd/T0242.jpg,a_noamd,0,0.762954,0.237046
a_noamd/T0243.jpg,a_noamd,0,0.760473,0.239527
a_noamd/T0246.jpg,a_noamd,0,0.755096,0.244904
a_noamd/T0248.jpg,a_noamd,0,0.755096,0.244904
a_noamd/T0249.jpg,a_noamd,0,0.747155,0.252845
a_noamd/T0250.jpg,a_noamd,0,0.757794,0.242206
a_noamd/T0251.jpg,a_noamd,0,0.713881,0.286119
a_noamd/T0253.jpg,a_noamd,0,0.753194,0.246806
a_noamd/T0256.jpg,a_noamd,0,0.756627,0.243373
a_noamd/T0257.jpg,a_noamd,0,0.757436,0.242564
a_noamd/T0259.jpg,a_noamd,0,0.739046,0.260954
a_noamd/T0260.jpg,a_noamd,0,0.759671,0.240329
a_noamd/T0262.jpg,b_amd,1,0.479435,0.520565
a_noamd/T0263.jpg,a_noamd,0,0.758868,0.241132
a_noamd/T0264.jpg,a_noamd,0,0.758600,0.241400
a_noamd/T0265.jpg,a_noamd,0,0.739705,0.260295
a_noamd/T0266.jpg,a_noamd,0,0.755366,0.244634
a_noamd/T0267.jpg,a_noamd,0,0.759939,0.240061
a_noamd/T0268.jpg,a_noamd,0,0.756358,0.243642
a_noamd/T0269.jpg,a_noamd,0,0.756717,0.243283
a_noamd/T0270.jpg,a_noamd,0,0.695028,0.304972
a_noamd/T0271.jpg,a_noamd,0,0.757436,0.242564
a_noamd/T0272.jpg,a_noamd,0,0.757705,0.242295
a_noamd/T0273.jpg,a_noamd,0,0.757166,0.242834
a_noamd/T0274.jpg,a_noamd,0,0.757884,0.242116
a_noamd/T0275.jpg,a_noamd,0,0.755186,0.244814
a_noamd/T0276.jpg,a_noamd,0,0.755907,0.244093
a_noamd/T0277.jpg,a_noamd,0,0.739328,0.260672
a_noamd/T0278.jpg,a_noamd,0,0.757615,0.242385
a_noamd/T0279.jpg,b_amd,1,0.489923,0.510077
a_noamd/T0280.jpg,a_noamd,0,0.758511,0.241489
a_noamd/T0281.jpg,a_noamd,0,0.727201,0.272799
a_noamd/T0282.jpg,a_noamd,0,0.759136,0.240864
a_noamd/T0283.jpg,b_amd,1,0.308242,0.691758
a_noamd/T0284.jpg,a_noamd,0,0.679657,0.320343
a_noamd/T0285.jpg,a_noamd,0,0.711331,0.288669
a_noamd/T0287.jpg,a_noamd,0,0.756088,0.243912
a_noamd/T0288.jpg,a_noamd,0,0.757794,0.242206
a_noamd/T0289.jpg,a_noamd,0,0.756807,0.243193
a_noamd/T0290.jpg,a_noamd,0,0.758063,0.241937
a_noamd/T0292.jpg,a_noamd,0,0.757166,0.242834
a_noamd/T0293.jpg,a_noamd,0,0.755907,0.244093
a_noamd/T0294.jpg,a_noamd,0,0.756627,0.243373
a_noamd/T0295.jpg,a_noamd,0,0.741861,0.258139
a_noamd/T0296.jpg,a_noamd,0,0.758689,0.241311
a_noamd/T0297.jpg,a_noamd,0,0.755547,0.244453
a_noamd/T0299.jpg,a_noamd,0,0.759315,0.240685
a_noamd/T0300.jpg,a_noamd,0,0.675604,0.324396
a_noamd/T0302.jpg,a_noamd,0,0.500275,0.499725
a_noamd/T0303.jpg,a_noamd,0,0.757615,0.242385
a_noamd/T0304.jpg,a_noamd,0,0.760473,0.239527
a_noamd/T0305.jpg,a_noamd,0,0.756358,0.243642
a_noamd/T0306.jpg,a_noamd,0,0.755727,0.244273
a_noamd/T0308.jpg,a_noamd,0,0.758421,0.241579
a_noamd/T0309.jpg,a_noamd,0,0.701458,0.298542
a_noamd/T0310.jpg,a_noamd,0,0.718298,0.281702
a_noamd/T0311.jpg,a_noamd,0,0.686790,0.313210
a_noamd/T0312.jpg,a_noamd,0,0.755727,0.244273
a_noamd/T0313.jpg,a_noamd,0,0.523727,0.476273
a_noamd/T0314.jpg,a_noamd,0,0.751010,0.248990
a_noamd/T0315.jpg,a_noamd,0,0.738480,0.261519
a_noamd/T0316.jpg,a_noamd,0,0.756627,0.243373
a_noamd/T0317.jpg,a_noamd,0,0.759315,0.240685
a_noamd/T0318.jpg,a_noamd,0,0.756897,0.243103
a_noamd/T0319.jpg,a_noamd,0,0.756807,0.243193
a_noamd/T0320.jpg,a_noamd,0,0.758063,0.241937
a_noamd/T0321.jpg,a_noamd,0,0.755727,0.244273
a_noamd/T0322.jpg,a_noamd,0,0.754192,0.245808
a_noamd/T0324.jpg,a_noamd,0,0.760384,0.239616
a_noamd/T0327.jpg,a_noamd,0,0.759582,0.240418
a_noamd/T0328.jpg,a_noamd,0,0.759315,0.240685
a_noamd/T0330.jpg,a_noamd,0,0.759671,0.240329
a_noamd/T0331.jpg,a_noamd,0,0.517937,0.482063
a_noamd/T0332.jpg,a_noamd,0,0.759761,0.240239
a_noamd/T0333.jpg,a_noamd,0,0.755457,0.244543
a_noamd/T0334.jpg,a_noamd,0,0.764804,0.235196
a_noamd/T0335.jpg,a_noamd,0,0.756987,0.243013
a_noamd/T0336.jpg,a_noamd,0,0.755366,0.244634
a_noamd/T0337.jpg,a_noamd,0,0.753467,0.246533
a_noamd/T0338.jpg,a_noamd,0,0.757525,0.242475
a_noamd/T0339.jpg,a_noamd,0,0.741300,0.258700
a_noamd/T0340.jpg,a_noamd,0,0.756537,0.243463
a_noamd/T0341.jpg,a_noamd,0,0.694821,0.305179
a_noamd/T0342.jpg,a_noamd,0,0.758689,0.241311
a_noamd/T0343.jpg,a_noamd,0,0.700280,0.299720
a_noamd/T0344.jpg,a_noamd,0,0.758779,0.241221
a_noamd/T0345.jpg,a_noamd,0,0.757974,0.242026
a_noamd/T0346.jpg,a_noamd,0,0.759671,0.240329
a_noamd/T0347.jpg,a_noamd,0,0.742608,0.257392
a_noamd/T0349.jpg,a_noamd,0,0.756897,0.243103
a_noamd/T0350.jpg,a_noamd,0,0.760828,0.239172
a_noamd/T0352.jpg,a_noamd,0,0.757346,0.242654
a_noamd/T0353.jpg,a_noamd,0,0.658637,0.341363
a_noamd/T0354.jpg,a_noamd,0,0.755276,0.244724
a_noamd/T0355.jpg,a_noamd,0,0.757525,0.242475
a_noamd/T0356.jpg,a_noamd,0,0.762159,0.237841
a_noamd/T0357.jpg,a_noamd,0,0.752559,0.247441
a_noamd/T0358.jpg,a_noamd,0,0.755366,0.244634
a_noamd/T0359.jpg,a_noamd,0,0.754644,0.245356
a_noamd/T0360.jpg,a_noamd,0,0.757077,0.242923
a_noamd/T0362.jpg,a_noamd,0,0.756268,0.243732
a_noamd/T0363.jpg,a_noamd,0,0.755096,0.244904
a_noamd/T0365.jpg,a_noamd,0,0.754010,0.245990
a_noamd/T0367.jpg,a_noamd,0,0.756807,0.243193
a_noamd/T0369.jpg,a_noamd,0,0.665302,0.334698
a_noamd/T0370.jpg,a_noamd,0,0.739046,0.260954
a_noamd/T0371.jpg,a_noamd,0,0.754825,0.245175
a_noamd/T0373.jpg,a_noamd,0,0.756807,0.243193
a_noamd/T0374.jpg,a_noamd,0,0.757525,0.242475
a_noamd/T0375.jpg,a_noamd,0,0.756897,0.243103
a_noamd/T0376.jpg,a_noamd,0,0.723261,0.276739
a_noamd/T0379.jpg,a_noamd,0,0.741393,0.258607
a_noamd/T0380.jpg,a_noamd,0,0.758958,0.241042
a_noamd/T0383.jpg,a_noamd,0,0.718446,0.281554
a_noamd/T0384.jpg,a_noamd,0,0.757436,0.242564
a_noamd/T0385.jpg,a_noamd,0,0.757884,0.242116
a_noamd/T0387.jpg,a_noamd,0,0.700383,0.299617
a_noamd/T0388.jpg,a_noamd,0,0.759761,0.240239
a_noamd/T0389.jpg,a_noamd,0,0.756987,0.243013
a_noamd/T0391.jpg,a_noamd,0,0.731586,0.268414
a_noamd/T0395.jpg,a_noamd,0,0.757077,0.242923
a_noamd/T0396.jpg,a_noamd,0,0.757705,0.242295
a_noamd/T0397.jpg,a_noamd,0,0.586937,0.413063
a_noamd/T0398.jpg,a_noamd,0,0.739422,0.260578
a_noamd/T0399.jpg,a_noamd,0,0.761272,0.238728
a_noamd/T0400.jpg,a_noamd,0,0.719384,0.280616
a_noamd/V0001.jpg,a_noamd,0,0.756537,0.243463
a_noamd/V0002.jpg,a_noamd,0,0.754463,0.245537
a_noamd/V0003.jpg,a_noamd,0,0.755907,0.244093
a_noamd/V0004.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0005.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0006.jpg,a_noamd,0,0.757974,0.242026
a_noamd/V0007.jpg,a_noamd,0,0.747524,0.252476
a_noamd/V0008.jpg,a_noamd,0,0.762247,0.237753
a_noamd/V0010.jpg,a_noamd,0,0.755817,0.244183
a_noamd/V0011.jpg,a_noamd,0,0.759761,0.240239
a_noamd/V0012.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0014.jpg,a_noamd,0,0.755547,0.244453
a_noamd/V0015.jpg,a_noamd,0,0.738858,0.261142
a_noamd/V0016.jpg,a_noamd,0,0.718002,0.281998
a_noamd/V0017.jpg,a_noamd,0,0.759850,0.240150
a_noamd/V0018.jpg,a_noamd,0,0.759315,0.240685
a_noamd/V0019.jpg,a_noamd,0,0.755096,0.244904
a_noamd/V0020.jpg,a_noamd,0,0.759493,0.240507
a_noamd/V0021.jpg,a_noamd,0,0.739516,0.260484
a_noamd/V0023.jpg,a_noamd,0,0.754915,0.245085
a_noamd/V0024.jpg,b_amd,1,0.374791,0.625209
a_noamd/V0025.jpg,a_noamd,0,0.743541,0.256459
a_noamd/V0026.jpg,a_noamd,0,0.761184,0.238816
a_noamd/V0027.jpg,b_amd,1,0.459465,0.540536
a_noamd/V0028.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0029.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0031.jpg,a_noamd,0,0.748628,0.251372
a_noamd/V0032.jpg,a_noamd,0,0.758511,0.241489
a_noamd/V0035.jpg,b_amd,1,0.349560,0.650440
a_noamd/V0036.jpg,a_noamd,0,0.761361,0.238639
a_noamd/V0037.jpg,a_noamd,0,0.759136,0.240864
a_noamd/V0038.jpg,a_noamd,0,0.758332,0.241668
a_noamd/V0039.jpg,a_noamd,0,0.760828,0.239172
a_noamd/V0040.jpg,a_noamd,0,0.754825,0.245175
a_noamd/V0041.jpg,a_noamd,0,0.758242,0.241758
a_noamd/V0042.jpg,a_noamd,0,0.757256,0.242744
a_noamd/V0044.jpg,a_noamd,0,0.722478,0.277522
a_noamd/V0045.jpg,a_noamd,0,0.754644,0.245356
a_noamd/V0046.jpg,a_noamd,0,0.754101,0.245899
a_noamd/V0047.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0049.jpg,a_noamd,0,0.707556,0.292444
a_noamd/V0052.jpg,a_noamd,0,0.755457,0.244543
a_noamd/V0053.jpg,a_noamd,0,0.761006,0.238994
a_noamd/V0054.jpg,a_noamd,0,0.756088,0.243912
a_noamd/V0055.jpg,a_noamd,0,0.759582,0.240418
a_noamd/V0056.jpg,b_amd,1,0.341555,0.658445
a_noamd/V0057.jpg,a_noamd,0,0.755637,0.244363
a_noamd/V0058.jpg,a_noamd,0,0.614278,0.385722
a_noamd/V0059.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0060.jpg,b_amd,1,0.432475,0.567525
a_noamd/V0062.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0064.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0065.jpg,a_noamd,0,0.758242,0.241758
a_noamd/V0066.jpg,a_noamd,0,0.755457,0.244543
a_noamd/V0067.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0068.jpg,a_noamd,0,0.760917,0.239083
a_noamd/V0069.jpg,a_noamd,0,0.755096,0.244904
a_noamd/V0070.jpg,a_noamd,0,0.755457,0.244543
a_noamd/V0071.jpg,a_noamd,0,0.563573,0.436427
a_noamd/V0072.jpg,a_noamd,0,0.762513,0.237487
a_noamd/V0073.jpg,a_noamd,0,0.759136,0.240864
a_noamd/V0074.jpg,a_noamd,0,0.759761,0.240239
a_noamd/V0075.jpg,a_noamd,0,0.759136,0.240864
a_noamd/V0076.jpg,a_noamd,0,0.757974,0.242026
a_noamd/V0077.jpg,a_noamd,0,0.755547,0.244453
a_noamd/V0079.jpg,a_noamd,0,0.706393,0.293607
a_noamd/V0081.jpg,a_noamd,0,0.651299,0.348701
a_noamd/V0082.jpg,a_noamd,0,0.761716,0.238284
a_noamd/V0084.jpg,a_noamd,0,0.758153,0.241847
a_noamd/V0086.jpg,a_noamd,0,0.687105,0.312895
a_noamd/V0088.jpg,a_noamd,0,0.755005,0.244995
a_noamd/V0090.jpg,a_noamd,0,0.568895,0.431105
a_noamd/V0092.jpg,a_noamd,0,0.756088,0.243912
a_noamd/V0094.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0095.jpg,a_noamd,0,0.759939,0.240061
a_noamd/V0096.jpg,a_noamd,0,0.763748,0.236252
a_noamd/V0097.jpg,a_noamd,0,0.558613,0.441387
a_noamd/V0098.jpg,a_noamd,0,0.756178,0.243822
a_noamd/V0100.jpg,a_noamd,0,0.746231,0.253769
a_noamd/V0101.jpg,a_noamd,0,0.730434,0.269566
a_noamd/V0102.jpg,a_noamd,0,0.756088,0.243912
a_noamd/V0104.jpg,a_noamd,0,0.756807,0.243193
a_noamd/V0107.jpg,a_noamd,0,0.755366,0.244634
a_noamd/V0109.jpg,a_noamd,0,0.755366,0.244634
a_noamd/V0110.jpg,a_noamd,0,0.755366,0.244634
a_noamd/V0112.jpg,a_noamd,0,0.753920,0.246080
a_noamd/V0113.jpg,a_noamd,0,0.758242,0.241758
a_noamd/V0114.jpg,a_noamd,0,0.695648,0.304352
a_noamd/V0116.jpg,a_noamd,0,0.722380,0.277620
a_noamd/V0118.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0120.jpg,a_noamd,0,0.758153,0.241847
a_noamd/V0121.jpg,a_noamd,0,0.754915,0.245085
a_noamd/V0122.jpg,a_noamd,0,0.756268,0.243732
a_noamd/V0123.jpg,a_noamd,0,0.760117,0.239883
a_noamd/V0124.jpg,a_noamd,0,0.756897,0.243103
a_noamd/V0126.jpg,a_noamd,0,0.706342,0.293658
a_noamd/V0127.jpg,a_noamd,0,0.708666,0.291334
a_noamd/V0128.jpg,a_noamd,0,0.756358,0.243642
a_noamd/V0130.jpg,a_noamd,0,0.755096,0.244904
a_noamd/V0131.jpg,a_noamd,0,0.758600,0.241400
a_noamd/V0132.jpg,a_noamd,0,0.749546,0.250454
a_noamd/V0134.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0136.jpg,a_noamd,0,0.736021,0.263979
a_noamd/V0137.jpg,a_noamd,0,0.756987,0.243013
a_noamd/V0138.jpg,a_noamd,0,0.733404,0.266596
a_noamd/V0139.jpg,a_noamd,0,0.753285,0.246715
a_noamd/V0140.jpg,a_noamd,0,0.753376,0.246624
a_noamd/V0142.jpg,a_noamd,0,0.754734,0.245266
a_noamd/V0143.jpg,a_noamd,0,0.710679,0.289321
a_noamd/V0144.jpg,a_noamd,0,0.755005,0.244995
a_noamd/V0145.jpg,a_noamd,0,0.752286,0.247714
a_noamd/V0148.jpg,a_noamd,0,0.755276,0.244724
a_noamd/V0149.jpg,a_noamd,0,0.734548,0.265452
a_noamd/V0150.jpg,a_noamd,0,0.693784,0.306216
a_noamd/V0153.jpg,a_noamd,0,0.750278,0.249722
a_noamd/V0154.jpg,a_noamd,0,0.750187,0.249813
a_noamd/V0155.jpg,a_noamd,0,0.736448,0.263552
a_noamd/V0156.jpg,a_noamd,0,0.758421,0.241579
a_noamd/V0157.jpg,a_noamd,0,0.756897,0.243103
a_noamd/V0160.jpg,a_noamd,0,0.757256,0.242744
a_noamd/V0162.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0163.jpg,a_noamd,0,0.752559,0.247441
a_noamd/V0164.jpg,a_noamd,0,0.754915,0.245085
a_noamd/V0165.jpg,a_noamd,0,0.760828,0.239172
a_noamd/V0166.jpg,a_noamd,0,0.759582,0.240418
a_noamd/V0167.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0168.jpg,a_noamd,0,0.755907,0.244093
a_noamd/V0169.jpg,a_noamd,0,0.760828,0.239172
a_noamd/V0171.jpg,a_noamd,0,0.756627,0.243373
a_noamd/V0174.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0175.jpg,b_amd,1,0.487574,0.512426
a_noamd/V0176.jpg,a_noamd,0,0.754915,0.245085
a_noamd/V0177.jpg,a_noamd,0,0.679445,0.320555
a_noamd/V0178.jpg,a_noamd,0,0.759761,0.240239
a_noamd/V0179.jpg,a_noamd,0,0.756627,0.243373
a_noamd/V0181.jpg,a_noamd,0,0.755366,0.244634
a_noamd/V0183.jpg,a_noamd,0,0.756268,0.243732
a_noamd/V0184.jpg,a_noamd,0,0.755366,0.244634
a_noamd/V0185.jpg,b_amd,1,0.249584,0.750416
a_noamd/V0186.jpg,a_noamd,0,0.753648,0.246352
a_noamd/V0189.jpg,a_noamd,0,0.754101,0.245899
a_noamd/V0191.jpg,a_noamd,0,0.754553,0.245447
a_noamd/V0192.jpg,a_noamd,0,0.617167,0.382833
a_noamd/V0193.jpg,a_noamd,0,0.759315,0.240685
a_noamd/V0194.jpg,a_noamd,0,0.758421,0.241579
a_noamd/V0195.jpg,a_noamd,0,0.755005,0.244995
a_noamd/V0197.jpg,a_noamd,0,0.757166,0.242834
a_noamd/V0198.jpg,a_noamd,0,0.757884,0.242116
a_noamd/V0199.jpg,a_noamd,0,0.756627,0.243373
a_noamd/V0200.jpg,a_noamd,0,0.756178,0.243822
a_noamd/V0201.jpg,a_noamd,0,0.753920,0.246080
a_noamd/V0202.jpg,a_noamd,0,0.756987,0.243013
a_noamd/V0203.jpg,a_noamd,0,0.669853,0.330147
a_noamd/V0204.jpg,a_noamd,0,0.754463,0.245537
a_noamd/V0205.jpg,a_noamd,0,0.755817,0.244183
a_noamd/V0206.jpg,a_noamd,0,0.599221,0.400779
a_noamd/V0207.jpg,a_noamd,0,0.675497,0.324503
a_noamd/V0208.jpg,a_noamd,0,0.755997,0.244003
a_noamd/V0209.jpg,a_noamd,0,0.662578,0.337422
a_noamd/V0210.jpg,a_noamd,0,0.758689,0.241311
a_noamd/V0211.jpg,a_noamd,0,0.758600,0.241400
a_noamd/V0212.jpg,a_noamd,0,0.758600,0.241400
a_noamd/V0213.jpg,b_amd,1,0.342847,0.657153
a_noamd/V0214.jpg,a_noamd,0,0.758242,0.241758
a_noamd/V0215.jpg,a_noamd,0,0.759315,0.240685
a_noamd/V0216.jpg,a_noamd,0,0.761982,0.238018
a_noamd/V0217.jpg,a_noamd,0,0.756447,0.243552
a_noamd/V0219.jpg,a_noamd,0,0.638779,0.361221
a_noamd/V0220.jpg,a_noamd,0,0.752740,0.247260
a_noamd/V0221.jpg,a_noamd,0,0.756088,0.243912
a_noamd/V0222.jpg,a_noamd,0,0.754463,0.245537
a_noamd/V0223.jpg,a_noamd,0,0.566618,0.433382
a_noamd/V0224.jpg,a_noamd,0,0.756627,0.243373
a_noamd/V0225.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0226.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0228.jpg,a_noamd,0,0.739799,0.260201
a_noamd/V0229.jpg,a_noamd,0,0.758600,0.241400
a_noamd/V0230.jpg,a_noamd,0,0.755817,0.244183
a_noamd/V0231.jpg,a_noamd,0,0.756178,0.243822
a_noamd/V0232.jpg,a_noamd,0,0.758332,0.241668
a_noamd/V0234.jpg,a_noamd,0,0.763396,0.236604
a_noamd/V0235.jpg,a_noamd,0,0.747892,0.252108
a_noamd/V0236.jpg,a_noamd,0,0.757794,0.242206
a_noamd/V0238.jpg,a_noamd,0,0.754373,0.245627
a_noamd/V0239.jpg,a_noamd,0,0.560884,0.439116
a_noamd/V0240.jpg,a_noamd,0,0.758063,0.241937
a_noamd/V0241.jpg,a_noamd,0,0.756268,0.243732
a_noamd/V0242.jpg,b_amd,1,0.411628,0.588372
a_noamd/V0243.jpg,a_noamd,0,0.755727,0.244273
a_noamd/V0244.jpg,a_noamd,0,0.756537,0.243463
a_noamd/V0246.jpg,a_noamd,0,0.755186,0.244814
a_noamd/V0247.jpg,a_noamd,0,0.755276,0.244724
a_noamd/V0249.jpg,a_noamd,0,0.754192,0.245808
a_noamd/V0250.jpg,a_noamd,0,0.757436,0.242564
a_noamd/V0252.jpg,a_noamd,0,0.759761,0.240239
a_noamd/V0253.jpg,a_noamd,0,0.755276,0.244724
a_noamd/V0254.jpg,a_noamd,0,0.755186,0.244814
a_noamd/V0255.jpg,a_noamd,0,0.720368,0.279632
a_noamd/V0256.jpg,a_noamd,0,0.614539,0.385461
a_noamd/V0257.jpg,a_noamd,0,0.729375,0.270625
a_noamd/V0259.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0260.jpg,a_noamd,0,0.742982,0.257018
a_noamd/V0261.jpg,a_noamd,0,0.755907,0.244093
a_noamd/V0262.jpg,a_noamd,0,0.754825,0.245175
a_noamd/V0263.jpg,a_noamd,0,0.756268,0.243732
a_noamd/V0265.jpg,a_noamd,0,0.735309,0.264691
a_noamd/V0266.jpg,a_noamd,0,0.697454,0.302546
a_noamd/V0268.jpg,a_noamd,0,0.751922,0.248078
a_noamd/V0270.jpg,a_noamd,0,0.709824,0.290176
a_noamd/V0271.jpg,a_noamd,0,0.692746,0.307254
a_noamd/V0272.jpg,a_noamd,0,0.755817,0.244183
a_noamd/V0273.jpg,a_noamd,0,0.756088,0.243912
a_noamd/V0274.jpg,a_noamd,0,0.694821,0.305179
a_noamd/V0275.jpg,a_noamd,0,0.756717,0.243283
a_noamd/V0276.jpg,a_noamd,0,0.756537,0.243463
a_noamd/V0277.jpg,a_noamd,0,0.707910,0.292090
a_noamd/V0278.jpg,a_noamd,0,0.720122,0.279878
a_noamd/V0279.jpg,a_noamd,0,0.755005,0.244995
a_noamd/V0280.jpg,a_noamd,0,0.711281,0.288720
a_noamd/V0283.jpg,a_noamd,0,0.691706,0.308294
a_noamd/V0285.jpg,a_noamd,0,0.755817,0.244183
a_noamd/V0286.jpg,a_noamd,0,0.743727,0.256273
a_noamd/V0287.jpg,a_noamd,0,0.505859,0.494141
a_noamd/V0288.jpg,a_noamd,0,0.757077,0.242923
a_noamd/V0289.jpg,a_noamd,0,0.746231,0.253769
a_noamd/V0290.jpg,a_noamd,0,0.758689,0.241311
a_noamd/V0291.jpg,a_noamd,0,0.755637,0.244363
a_noamd/V0292.jpg,a_noamd,0,0.753285,0.246715
a_noamd/V0293.jpg,a_noamd,0,0.754825,0.245175
a_noamd/V0294.jpg,a_noamd,0,0.756987,0.243013
a_noamd/V0295.jpg,b_amd,1,0.492356,0.507644
a_noamd/V0296.jpg,a_noamd,0,0.755907,0.244093
a_noamd/V0298.jpg,b_amd,1,0.456190,0.543810
a_noamd/V0299.jpg,a_noamd,0,0.737914,0.262086
a_noamd/V0300.jpg,a_noamd,0,0.756627,0.243373
a_noamd/V0301.jpg,a_noamd,0,0.758600,0.241400
a_noamd/V0302.jpg,a_noamd,0,0.755096,0.244904
a_noamd/V0303.jpg,a_noamd,0,0.758421,0.241579
a_noamd/V0304.jpg,a_noamd,0,0.761095,0.238905
a_noamd/V0305.jpg,a_noamd,0,0.755907,0.244093
a_noamd/V0306.jpg,a_noamd,0,0.759136,0.240864
a_noamd/V0307.jpg,a_noamd,0,0.714479,0.285521
a_noamd/V0308.jpg,a_noamd,0,0.758779,0.241221
a_noamd/V0309.jpg,a_noamd,0,0.757705,0.242295
a_noamd/V0310.jpg,a_noamd,0,0.759404,0.240596
a_noamd/V0311.jpg,a_noamd,0,0.641591,0.358409
a_noamd/V0312.jpg,a_noamd,0,0.755276,0.244724
a_noamd/V0313.jpg,a_noamd,0,0.738103,0.261897
a_noamd/V0314.jpg,a_noamd,0,0.755997,0.244003
a_noamd/V0315.jpg,a_noamd,0,0.759850,0.240150
a_noamd/V0316.jpg,a_noamd,0,0.760028,0.239972
