filename,true_class,predicted_class,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
20060407_42099_0200_PP_77.png,anodr,anodr,0.527794,0.258750,0.142325,0.018276,0.052856
20060407_42133_0200_PP_488.png,anodr,anodr,0.877488,0.041318,0.045539,0.014921,0.020735
20060407_42290_0200_PP_1107.png,anodr,anodr,0.755277,0.048414,0.144195,0.032575,0.019541
20060407_42308_0200_PP_1278.png,anodr,anodr,0.892629,0.027649,0.037407,0.023902,0.018413
20060407_43223_0200_PP_47.png,anodr,cmoderatedr,0.135406,0.251087,0.569645,0.022146,0.021716
20060407_43258_0200_PP_118.png,anodr,anodr,0.605607,0.179505,0.173577,0.017858,0.023454
20060407_43594_0200_PP_140.png,anodr,anodr,0.485954,0.347563,0.120991,0.013339,0.032154
20060407_43618_0200_PP_867.png,anodr,bmilddr,0.354012,0.466632,0.146179,0.013231,0.019946
20060407_43726_0200_PP_1128.png,anodr,anodr,0.715677,0.166573,0.072791,0.019322,0.025637
20060407_43746_0200_PP_1058.png,anodr,anodr,0.727818,0.174385,0.061941,0.018952,0.016905
20060407_43834_0200_PP_1162.png,anodr,anodr,0.892723,0.023849,0.049872,0.014518,0.019038
20060407_43856_0200_PP_862.png,anodr,anodr,0.845529,0.059431,0.053830,0.015362,0.025848
20060407_44042_0200_PP_1047.png,anodr,anodr,0.904183,0.040368,0.023368,0.013097,0.018985
20060407_44061_0200_PP_295.png,anodr,anodr,0.851972,0.068341,0.046893,0.017190,0.015605
20060407_44400_0200_PP_956.png,anodr,anodr,0.653709,0.068856,0.221915,0.032908,0.022612
20060407_44422_0200_PP_847.png,anodr,anodr,0.865147,0.031635,0.064369,0.020474,0.018375
20060407_44510_0200_PP_48.png,anodr,anodr,0.846494,0.071003,0.040242,0.011785,0.030476
20060407_44529_0200_PP_1212.png,anodr,anodr,0.837547,0.092381,0.034996,0.011571,0.023505
20060407_44743_0200_PP_824.png,anodr,anodr,0.743554,0.132718,0.057022,0.024819,0.041888
20060407_44766_0200_PP_89.png,anodr,anodr,0.697362,0.185073,0.072036,0.014559,0.030969
20060407_44866_0200_PP_293.png,anodr,bmilddr,0.235344,0.557477,0.169985,0.010729,0.026465
20060407_44889_0200_PP_830.png,anodr,anodr,0.716462,0.083788,0.169726,0.014138,0.015886
20060407_45107_0200_PP_1345.png,anodr,anodr,0.880509,0.060126,0.025578,0.013557,0.020229
20060407_45230_0200_PP_1297.png,anodr,anodr,0.847542,0.058261,0.053658,0.016393,0.024145
20060407_45247_0200_PP_1159.png,anodr,anodr,0.793701,0.091581,0.076000,0.015310,0.023408
20060407_45718_0200_PP_400.png,anodr,cmoderatedr,0.052061,0.228061,0.686296,0.019119,0.014463
20060407_45737_0200_PP_1089.png,anodr,anodr,0.733350,0.107714,0.124281,0.017266,0.017388
20060407_45834_0200_PP_1219.png,anodr,anodr,0.680730,0.197640,0.066984,0.012994,0.041652
20060407_45852_0200_PP_287.png,anodr,anodr,0.363243,0.362439,0.216607,0.013938,0.043773
20060407_45949_0200_PP_38.png,anodr,anodr,0.733197,0.147469,0.073876,0.012301,0.033157
20060407_46070_0200_PP_1236.png,anodr,bmilddr,0.159918,0.494376,0.307407,0.013033,0.025266
20060407_46235_0200_PP_566.png,anodr,bmilddr,0.275059,0.547699,0.135533,0.012655,0.029054
20060407_46257_0200_PP_827.png,anodr,anodr,0.637842,0.261379,0.058887,0.011891,0.030001
20060410_39047_0200_PP_457.png,anodr,anodr,0.815863,0.063591,0.078904,0.014610,0.027032
20060410_39075_0200_PP_953.png,anodr,anodr,0.837483,0.077449,0.042544,0.012189,0.030335
20060410_39229_0200_PP_1372.png,anodr,anodr,0.746709,0.148314,0.069400,0.011166,0.024412
20060410_39476_0200_PP_403.png,anodr,anodr,0.784014,0.133932,0.046748,0.009670,0.025636
20060410_39500_0200_PP_73.png,anodr,anodr,0.644167,0.253099,0.061099,0.010906,0.030729
20060410_39586_0200_PP_574.png,anodr,anodr,0.678118,0.202843,0.073630,0.016767,0.028642
20060410_39606_0200_PP_1148.png,anodr,anodr,0.499379,0.322997,0.111926,0.016425,0.049274
20060410_39695_0200_PP_1008.png,anodr,anodr,0.641854,0.125814,0.179283,0.026827,0.026222
20060410_39859_0200_PP_296.png,anodr,anodr,0.550485,0.302398,0.097000,0.015500,0.034616
20060410_39879_0200_PP_951.png,anodr,anodr,0.819893,0.112087,0.033796,0.011634,0.022590
20060410_39994_0200_PP_1378.png,anodr,anodr,0.535236,0.266969,0.148335,0.019868,0.029592
20060410_40403_0200_PP_1273.png,anodr,anodr,0.419046,0.171722,0.293249,0.016468,0.099516
20060410_40499_0200_PP_15.png,anodr,anodr,0.916429,0.017131,0.030716,0.020158,0.015565
20060410_40633_0200_PP_869.png,anodr,anodr,0.540420,0.302068,0.107800,0.017709,0.032003
20060410_40846_0200_PP_414.png,anodr,bmilddr,0.277033,0.558200,0.125243,0.011757,0.027767
20060410_40953_0200_PP_1362.png,anodr,bmilddr,0.319900,0.486455,0.149862,0.013448,0.030335
20060410_40979_0200_PP_1017.png,anodr,bmilddr,0.103330,0.619892,0.255605,0.009387,0.011787
20060410_41098_0200_PP_912.png,anodr,anodr,0.867775,0.058907,0.046965,0.011502,0.014850
20060410_41191_0200_PP_1364.png,anodr,anodr,0.535730,0.199691,0.147410,0.030074,0.087096
20060410_41209_0200_PP_1115.png,anodr,bmilddr,0.224184,0.484913,0.198136,0.018974,0.073793
20060410_41603_0200_PP_64.png,anodr,anodr,0.690544,0.170819,0.087388,0.019010,0.032239
20060410_41880_0200_PP_1266.png,anodr,anodr,0.797324,0.123803,0.037959,0.013669,0.027245
20060410_41901_0200_PP_1068.png,anodr,anodr,0.707404,0.144586,0.082086,0.023738,0.042185
20060410_43847_0200_PP_273.png,anodr,anodr,0.704983,0.136911,0.118190,0.016285,0.023631
20060410_43868_0200_PP_874.png,anodr,anodr,0.878869,0.053482,0.035293,0.012171,0.020185
20060410_43979_0200_PP_276.png,anodr,anodr,0.357060,0.259973,0.342034,0.013415,0.027519
20060410_44345_0200_PP_1011.png,anodr,anodr,0.578233,0.169378,0.215135,0.020383,0.016871
20060410_44364_0200_PP_1274.png,anodr,anodr,0.790688,0.103099,0.069891,0.019757,0.016565
20060410_44464_0200_PP_1255.png,anodr,anodr,0.905890,0.027734,0.032443,0.017720,0.016212
20060410_44504_0200_PP_474.png,anodr,anodr,0.904375,0.029205,0.036935,0.017085,0.012400
20060410_44601_0200_PP_1013.png,anodr,anodr,0.562806,0.250136,0.118419,0.013976,0.054663
20060410_44770_0200_PP_1320.png,anodr,cmoderatedr,0.043460,0.040107,0.827200,0.028872,0.060361
20060410_44802_0200_PP_1069.png,anodr,cmoderatedr,0.029414,0.055637,0.873107,0.021758,0.020084
20060410_44934_0200_PP_418.png,anodr,bmilddr,0.298236,0.541577,0.107563,0.011494,0.041130
20060410_45167_0200_PP_549.png,anodr,cmoderatedr,0.191311,0.285974,0.459541,0.036197,0.026977
20060410_45188_0200_PP_544.png,anodr,cmoderatedr,0.389316,0.164696,0.394551,0.029650,0.021787
20060410_47186_0200_PP_1143.png,anodr,bmilddr,0.354477,0.423891,0.170958,0.017865,0.032809
20060411_58071_0200_PP_1022.png,anodr,anodr,0.684076,0.193647,0.090761,0.012629,0.018887
20060411_58392_0200_PP_34.png,anodr,bmilddr,0.075196,0.494150,0.392589,0.013512,0.024553
20060411_58413_0200_PP_358.png,anodr,anodr,0.662549,0.188368,0.080667,0.020567,0.047849
20060411_58469_0200_PP_982.png,anodr,anodr,0.610199,0.068874,0.266185,0.035173,0.019570
20060411_58494_0200_PP_452.png,anodr,anodr,0.784780,0.050934,0.111880,0.027794,0.024611
20060411_58571_0200_PP_148.png,anodr,cmoderatedr,0.249020,0.055464,0.636158,0.020596,0.038762
20060411_58644_0200_PP_538.png,anodr,cmoderatedr,0.101463,0.348842,0.505143,0.014062,0.030489
20060411_58808_0200_PP_125.png,anodr,anodr,0.823608,0.096404,0.037830,0.017176,0.024981
20060411_58829_0200_PP_1091.png,anodr,anodr,0.775195,0.120822,0.053643,0.022588,0.027752
20060411_58891_0200_PP_929.png,anodr,anodr,0.798235,0.106658,0.060710,0.011510,0.022887
20060411_58913_0200_PP_1356.png,anodr,anodr,0.807006,0.095333,0.065957,0.013622,0.018082
20060411_60511_0200_PP_351.png,anodr,anodr,0.685035,0.187377,0.053748,0.018991,0.054848
20060411_61687_0200_PP_431.png,anodr,anodr,0.873363,0.037237,0.060467,0.012746,0.016186
20060411_61702_0200_PP_1040.png,anodr,cmoderatedr,0.276603,0.153626,0.516944,0.027091,0.025736
20060411_61869_0200_PP_955.png,anodr,anodr,0.749421,0.129226,0.085475,0.013622,0.022256
20060411_61901_0200_PP_288.png,anodr,anodr,0.728988,0.144671,0.089963,0.014671,0.021706
20060411_62036_0200_PP_59.png,anodr,anodr,0.712505,0.141975,0.060045,0.023574,0.061901
20060411_62058_0200_PP_948.png,anodr,anodr,0.643044,0.190534,0.082427,0.020783,0.063212
20060411_62162_0200_PP_97.png,anodr,cmoderatedr,0.043408,0.238435,0.694346,0.010393,0.013418
20060412_51835_0200_PP_1331.png,anodr,cmoderatedr,0.079452,0.427408,0.467242,0.012897,0.013002
20060412_51860_0200_PP_890.png,anodr,cmoderatedr,0.061093,0.383737,0.527635,0.014089,0.013446
20060412_52098_0200_PP_491.png,anodr,anodr,0.623159,0.222767,0.096926,0.018661,0.038486
20060412_52351_0200_PP_944.png,anodr,anodr,0.749151,0.138924,0.065739,0.017498,0.028688
20060412_52371_0200_PP_354.png,anodr,anodr,0.892880,0.042190,0.034857,0.013020,0.017053
20060412_52425_0200_PP_1292.png,anodr,anodr,0.882895,0.038374,0.042327,0.016644,0.019760
20060412_52446_0200_PP_533.png,anodr,anodr,0.908084,0.026314,0.024962,0.018776,0.021865
20060412_52606_0200_PP_1046.png,anodr,anodr,0.519701,0.329597,0.094065,0.020385,0.036252
20060412_52840_0200_PP_343.png,anodr,bmilddr,0.047718,0.550808,0.363137,0.012535,0.025802
20060412_57874_0200_PP_108.png,anodr,anodr,0.828736,0.097746,0.030909,0.015719,0.026890
20060412_57952_0200_PP_388.png,anodr,anodr,0.881404,0.053463,0.030920,0.015933,0.018281
20060412_57974_0200_PP_94.png,anodr,anodr,0.853587,0.064261,0.048310,0.017168,0.016674
20060412_58032_0200_PP_994.png,anodr,bmilddr,0.301106,0.375698,0.273873,0.017109,0.032214
20060412_58054_0200_PP_825.png,anodr,bmilddr,0.205364,0.438926,0.306819,0.010870,0.038021
20060412_58137_0200_PP_1215.png,anodr,anodr,0.454547,0.313010,0.163587,0.016789,0.052067
20060412_58723_0200_PP_1153.png,anodr,anodr,0.916566,0.033301,0.020807,0.012079,0.017248
20060412_58802_0200_PP_925.png,anodr,bmilddr,0.301966,0.445506,0.200120,0.017827,0.034581
20060412_58819_0200_PP_942.png,anodr,anodr,0.492918,0.286279,0.177474,0.017179,0.026150
20060412_59175_0200_PP_852.png,anodr,bmilddr,0.336636,0.514149,0.094492,0.013221,0.041502
20060412_59196_0200_PP_1021.png,anodr,bmilddr,0.249775,0.535912,0.176005,0.014439,0.023869
20060412_59259_0200_PP_364.png,anodr,anodr,0.752903,0.124957,0.076813,0.013048,0.032279
20060412_59338_0200_PP_423.png,anodr,bmilddr,0.327184,0.423333,0.212132,0.013512,0.023840
20060412_59355_0200_PP_977.png,anodr,anodr,0.684929,0.179838,0.088873,0.016208,0.030152
20060412_60751_0200_PP_822.png,anodr,anodr,0.774760,0.117034,0.066310,0.017380,0.024517
20060412_60773_0200_PP_319.png,anodr,anodr,0.844518,0.082100,0.030241,0.018278,0.024863
20060412_61064_0200_PP_1114.png,anodr,cmoderatedr,0.286696,0.166720,0.499329,0.013705,0.033550
20060412_61365_0200_PP_274.png,anodr,anodr,0.891530,0.036423,0.039160,0.017654,0.015232
20060412_61383_0200_PP_334.png,anodr,anodr,0.900648,0.028331,0.031307,0.021380,0.018334
20060412_61433_0200_PP_1072.png,anodr,anodr,0.596048,0.094981,0.233443,0.031903,0.043625
20060412_61450_0200_PP_1002.png,anodr,anodr,0.522805,0.159116,0.253161,0.032662,0.032256
20060412_61525_0200_PP_889.png,anodr,anodr,0.885037,0.040727,0.044767,0.016452,0.013016
20060412_61665_0200_PP_1324.png,anodr,anodr,0.820096,0.095021,0.046364,0.011980,0.026539
20060412_61790_0200_PP_12.png,anodr,cmoderatedr,0.210387,0.323627,0.395323,0.020176,0.050487
20060522_43758_0100_PP_988.png,anodr,anodr,0.775693,0.139786,0.046611,0.014387,0.023522
20060522_45777_0100_PP_1327.png,anodr,anodr,0.886884,0.056947,0.026264,0.012893,0.017011
20060522_45796_0100_PP_1360.png,anodr,anodr,0.832118,0.097829,0.027989,0.016170,0.025893
20060522_45853_0100_PP_813.png,anodr,anodr,0.826645,0.045892,0.061548,0.020894,0.045021
20060522_45873_0100_PP_1192.png,anodr,anodr,0.838066,0.018479,0.022719,0.034127,0.086610
20060522_46104_0100_PP_1302.png,anodr,anodr,0.794916,0.135001,0.041368,0.012860,0.015855
20060522_46149_0100_PP_1012.png,anodr,anodr,0.850941,0.081507,0.033557,0.015981,0.018013
20060522_46379_0100_PP_1348.png,anodr,bmilddr,0.171037,0.537899,0.254945,0.015592,0.020527
20060522_46400_0100_PP_957.png,anodr,bmilddr,0.318411,0.537553,0.110452,0.010637,0.022948
20060523_42953_0100_PP_409.png,anodr,anodr,0.810632,0.099583,0.045070,0.016996,0.027720
20060523_43105_0100_PP_1156.png,anodr,anodr,0.785487,0.102032,0.070882,0.018288,0.023311
20060523_43123_0100_PP_123.png,anodr,anodr,0.855298,0.060791,0.050636,0.018792,0.014483
20060523_43248_0100_PP_80.png,anodr,anodr,0.449607,0.373649,0.129160,0.017360,0.030225
20060523_43333_0100_PP_551.png,anodr,anodr,0.546606,0.327211,0.094397,0.013015,0.018771
20060523_43354_0100_PP_1093.png,anodr,anodr,0.891438,0.048592,0.029868,0.013924,0.016177
20060523_45300_0100_PP_21.png,anodr,anodr,0.725339,0.185144,0.055661,0.014001,0.019855
20060523_45316_0100_PP_1213.png,anodr,anodr,0.834794,0.082830,0.040818,0.019900,0.021659
20060523_45449_0100_PP_1269.png,anodr,cmoderatedr,0.161905,0.280700,0.496225,0.023768,0.037403
20060523_45467_0100_PP_44.png,anodr,cmoderatedr,0.079427,0.226185,0.657397,0.018136,0.018854
20060523_45524_0100_PP_428.png,anodr,anodr,0.928622,0.024600,0.013844,0.013940,0.018995
20060523_45548_0100_PP_1229.png,anodr,anodr,0.923005,0.029977,0.014304,0.013728,0.018986
20060523_47987_0100_PP_844.png,anodr,anodr,0.544261,0.325625,0.080284,0.016601,0.033230
20060523_48005_0100_PP_877.png,anodr,anodr,0.564488,0.291858,0.097685,0.016502,0.029466
20060523_48136_0100_PP_856.png,anodr,cmoderatedr,0.244284,0.247594,0.440984,0.023397,0.043740
20060523_48161_0100_PP_385.png,anodr,cmoderatedr,0.315305,0.176095,0.469545,0.020035,0.019020
20060523_48406_0100_PP_1056.png,anodr,anodr,0.917826,0.020305,0.027204,0.019659,0.015006
20060523_48591_0100_PP_1317.png,anodr,anodr,0.777153,0.135415,0.045895,0.019961,0.021577
20060523_48709_0100_PP_541.png,anodr,bmilddr,0.288586,0.504174,0.164144,0.017394,0.025701
20060523_48728_0100_PP_1375.png,anodr,anodr,0.706497,0.199001,0.056800,0.013409,0.024293
20060523_48890_0100_PP_1338.png,anodr,anodr,0.906802,0.040034,0.019540,0.014964,0.018660
20060523_48931_0100_PP_16.png,anodr,anodr,0.924240,0.026772,0.017645,0.014474,0.016869
20060523_49100_0100_PP_307.png,anodr,anodr,0.913690,0.033111,0.018308,0.014347,0.020544
20060523_49120_0100_PP_85.png,anodr,anodr,0.895191,0.050226,0.021351,0.011834,0.021398
20060523_49176_0100_PP_366.png,anodr,anodr,0.674149,0.125028,0.145993,0.026552,0.028278
20060523_49191_0100_PP_476.png,anodr,anodr,0.786314,0.100310,0.058527,0.023280,0.031569
20060523_49515_0100_PP_375.png,anodr,anodr,0.857094,0.065973,0.025428,0.022529,0.028976
20060523_49573_0100_PP_919.png,anodr,anodr,0.853887,0.073458,0.029476,0.018835,0.024343
20060523_49663_0100_PP_455.png,anodr,anodr,0.591703,0.254487,0.110433,0.016805,0.026572
20060523_49681_0100_PP_1363.png,anodr,anodr,0.883821,0.050849,0.031139,0.016689,0.017501
20060523_49726_0100_PP_989.png,anodr,anodr,0.905126,0.039647,0.019729,0.015630,0.019867
20060523_49745_0100_PP_1108.png,anodr,anodr,0.906864,0.034511,0.022244,0.016353,0.020029
20060523_50153_0100_PP_558.png,anodr,anodr,0.861077,0.058857,0.039873,0.014975,0.025218
20060523_50325_0100_PP_1051.png,anodr,anodr,0.883969,0.056433,0.024145,0.013742,0.021710
20060523_50342_0100_PP_1211.png,anodr,anodr,0.763402,0.158749,0.038069,0.013878,0.025902
20060523_50616_0100_PP_136.png,anodr,anodr,0.888415,0.044655,0.030535,0.015413,0.020982
20060523_50631_0100_PP_91.png,anodr,anodr,0.721310,0.174161,0.059167,0.014882,0.030481
20060529_56013_0100_PP_1065.png,anodr,anodr,0.913227,0.038115,0.022990,0.009384,0.016283
20060529_56039_0100_PP_931.png,anodr,anodr,0.921701,0.029597,0.019315,0.012731,0.016656
20060529_56420_0100_PP_466.png,anodr,anodr,0.833857,0.089998,0.035279,0.019334,0.021531
20060529_56442_0100_PP_75.png,anodr,anodr,0.907477,0.032130,0.022985,0.021151,0.016256
20060529_56563_0100_PP_100.png,anodr,anodr,0.930263,0.020487,0.021233,0.015363,0.012655
20060529_56592_0100_PP_381.png,anodr,anodr,0.920102,0.021265,0.025607,0.015499,0.017526
20060529_56948_0100_PP_857.png,anodr,anodr,0.908918,0.032783,0.030190,0.013746,0.014361
20060529_56968_0100_PP_1131.png,anodr,anodr,0.885094,0.041156,0.036614,0.017445,0.019690
20060529_57261_0100_PP_1059.png,anodr,anodr,0.785360,0.135049,0.048994,0.012229,0.018369
20060529_57287_0100_PP_1172.png,anodr,anodr,0.638444,0.256988,0.074803,0.011361,0.018404
20060529_57351_0100_PP_1206.png,anodr,anodr,0.877765,0.049637,0.040044,0.018953,0.013601
20060529_57372_0100_PP_532.png,anodr,anodr,0.705369,0.089360,0.166809,0.022244,0.016217
20060530_51254_0100_PP_516.png,anodr,anodr,0.913332,0.041966,0.016003,0.010128,0.018572
20060530_51279_0100_PP_67.png,anodr,anodr,0.910606,0.038259,0.014946,0.013236,0.022953
20060530_53042_0100_PP_469.png,anodr,anodr,0.882957,0.064024,0.020020,0.010441,0.022558
20060530_53062_0100_PP_1377.png,anodr,anodr,0.767222,0.117057,0.058641,0.013331,0.043749
20060530_53132_0100_PP_899.png,anodr,anodr,0.933435,0.020787,0.015320,0.015040,0.015419
20060530_53152_0100_PP_1227.png,anodr,anodr,0.918955,0.034539,0.015675,0.015082,0.015748
20060530_53597_0100_PP_565.png,anodr,anodr,0.824797,0.090329,0.049452,0.014767,0.020655
20060530_53742_0100_PP_1137.png,anodr,anodr,0.881953,0.058986,0.026104,0.012596,0.020362
20060530_53761_0100_PP_1160.png,anodr,anodr,0.886462,0.049662,0.022644,0.014056,0.027176
20060530_53816_0100_PP_1135.png,anodr,anodr,0.942725,0.020754,0.013280,0.012644,0.010597
20060530_53836_0100_PP_1343.png,anodr,anodr,0.946941,0.012560,0.011813,0.016700,0.011987
20060530_53928_0100_PP_353.png,anodr,anodr,0.667880,0.159032,0.124381,0.019890,0.028816
20060530_53954_0100_PP_103.png,anodr,anodr,0.834489,0.089200,0.038371,0.012770,0.025171
20060530_55180_0100_PP_1124.png,anodr,anodr,0.884077,0.065723,0.020650,0.011138,0.018412
20060530_55607_0100_PP_1222.png,anodr,anodr,0.701067,0.096006,0.069203,0.028125,0.105599
IM000056_1358.png,anodr,anodr,0.545089,0.196594,0.216489,0.020569,0.021259
IM000057_872.png,anodr,bmilddr,0.213163,0.400746,0.347820,0.019063,0.019208
IM000072_1306.png,anodr,anodr,0.693005,0.062778,0.154601,0.052163,0.037453
IM000073_70.png,anodr,anodr,0.863915,0.028715,0.051219,0.026999,0.029153
IM000080_434.png,anodr,cmoderatedr,0.035628,0.117988,0.786607,0.039031,0.020746
IM000086_333.png,anodr,anodr,0.880463,0.033916,0.038989,0.028878,0.017755
IM000087_331.png,anodr,anodr,0.878344,0.037188,0.035721,0.028259,0.020488
IM000100_1007.png,anodr,bmilddr,0.180821,0.412073,0.367737,0.025419,0.013950
IM000101_1070.png,anodr,bmilddr,0.311983,0.327041,0.323634,0.022263,0.015080
IM000107_863.png,anodr,cmoderatedr,0.112233,0.253294,0.540626,0.032279,0.061568
IM000108_991.png,anodr,anodr,0.328034,0.284829,0.279982,0.027539,0.079616
IM000114_349.png,anodr,anodr,0.827276,0.061932,0.071225,0.022356,0.017210
IM000115_512.png,anodr,anodr,0.423581,0.146078,0.349829,0.043387,0.037125
IM000122_390.png,anodr,cmoderatedr,0.044993,0.101423,0.717180,0.049115,0.087289
IM000123_399.png,anodr,cmoderatedr,0.045403,0.076778,0.753593,0.057026,0.067200
IM000131_396.png,anodr,anodr,0.605365,0.201177,0.148221,0.023676,0.021561
IM000132_383.png,anodr,cmoderatedr,0.045845,0.264663,0.624411,0.042496,0.022585
IM000139_105.png,anodr,cmoderatedr,0.140697,0.134916,0.666297,0.034572,0.023518
IM000146_1150.png,anodr,bmilddr,0.350079,0.412503,0.180734,0.032841,0.023843
IM000160_299.png,anodr,anodr,0.760418,0.064980,0.120774,0.031998,0.021830
IM000161_1242.png,anodr,anodr,0.646782,0.098370,0.194731,0.035534,0.024583
IM000167_1144.png,anodr,anodr,0.910419,0.020246,0.028504,0.026439,0.014392
IM000168_1332.png,anodr,anodr,0.928535,0.017420,0.020131,0.020173,0.013741
IM000190_367.png,anodr,anodr,0.418758,0.257154,0.265367,0.029963,0.028758
IM000191_1289.png,anodr,anodr,0.385411,0.361999,0.176779,0.034309,0.041502
IM000197_498.png,anodr,anodr,0.418181,0.293852,0.249907,0.020190,0.017870
IM000198_941.png,anodr,bmilddr,0.241578,0.392744,0.331959,0.018259,0.015461
IM000205_998.png,anodr,anodr,0.645409,0.212210,0.110617,0.016864,0.014900
IM000206_275.png,anodr,anodr,0.568712,0.216167,0.169200,0.020926,0.024994
IM000212_37.png,anodr,anodr,0.852866,0.057487,0.049539,0.022919,0.017189
IM000213_987.png,anodr,cmoderatedr,0.202375,0.207079,0.461244,0.073095,0.056209
IM000219_14.png,anodr,anodr,0.702471,0.065286,0.161443,0.047216,0.023584
IM000220_910.png,anodr,anodr,0.705675,0.054608,0.169851,0.048854,0.021011
IM000241_19.png,anodr,bmilddr,0.141365,0.416857,0.372378,0.039750,0.029649
IM000242_1151.png,anodr,anodr,0.642424,0.184630,0.119041,0.029202,0.024702
IM000263_102.png,anodr,cmoderatedr,0.095278,0.425165,0.456028,0.011632,0.011898
IM000264_302.png,anodr,cmoderatedr,0.186366,0.185021,0.585337,0.018040,0.025236
IM000291_1094.png,anodr,anodr,0.763529,0.097034,0.094004,0.027000,0.018433
IM000292_1261.png,anodr,anodr,0.725346,0.117439,0.104872,0.030213,0.022129
IM000298_487.png,anodr,anodr,0.853104,0.050993,0.062270,0.019594,0.014040
IM000299_113.png,anodr,anodr,0.885447,0.038186,0.042636,0.020509,0.013222
IM000305_447.png,anodr,anodr,0.728040,0.092336,0.133598,0.027223,0.018803
IM000306_997.png,anodr,anodr,0.804858,0.067840,0.081661,0.026566,0.019075
IM000312_1106.png,anodr,bmilddr,0.343600,0.415123,0.209613,0.018522,0.013143
IM000313_310.png,anodr,bmilddr,0.132123,0.520593,0.313206,0.018525,0.015554
IM000319_1341.png,anodr,anodr,0.525584,0.203254,0.229079,0.023520,0.018564
IM000326_43.png,anodr,cmoderatedr,0.177488,0.304650,0.486352,0.015465,0.016045
IM000327_98.png,anodr,anodr,0.397102,0.181763,0.381620,0.017740,0.021774
IM000349_449.png,anodr,anodr,0.873970,0.044213,0.045140,0.018060,0.018616
IM000350_1264.png,anodr,anodr,0.772147,0.065400,0.108932,0.024807,0.028713
IM000356_923.png,anodr,anodr,0.822214,0.043542,0.070625,0.038860,0.024758
IM000357_1028.png,anodr,anodr,0.837783,0.027331,0.069535,0.045300,0.020052
IM000371_834.png,anodr,anodr,0.804924,0.094382,0.065695,0.019155,0.015844
IM000372_436.png,anodr,anodr,0.845025,0.048829,0.059215,0.020144,0.026786
IM000378_1081.png,anodr,anodr,0.878074,0.022515,0.055115,0.029813,0.014483
IM000379_402.png,anodr,anodr,0.880770,0.023836,0.043825,0.033310,0.018258
IM000412_840.png,anodr,cmoderatedr,0.369637,0.194039,0.384031,0.034226,0.018066
IM000425_1305.png,anodr,cmoderatedr,0.258222,0.274247,0.436162,0.018397,0.012973
IM000426_1210.png,anodr,anodr,0.491844,0.327875,0.148436,0.016694,0.015151
IM000449_1309.png,anodr,anodr,0.899584,0.028109,0.038933,0.017930,0.015444
IM000450_459.png,anodr,anodr,0.909465,0.021308,0.035649,0.020569,0.013008
IM000479_1272.png,anodr,anodr,0.864141,0.036707,0.055759,0.025644,0.017748
IM000480_450.png,anodr,anodr,0.881440,0.044945,0.031594,0.026200,0.015822
IM000501_1125.png,anodr,anodr,0.580249,0.131013,0.228417,0.038785,0.021536
IM000515_130.png,anodr,anodr,0.874817,0.035991,0.046548,0.022787,0.019857
IM000516_1122.png,anodr,anodr,0.935931,0.013600,0.018320,0.018255,0.013894
IM000531_86.png,anodr,cmoderatedr,0.076146,0.129748,0.714248,0.042957,0.036901
IM000537_405.png,anodr,anodr,0.874250,0.049864,0.037506,0.020629,0.017751
IM000538_1031.png,anodr,cmoderatedr,0.115601,0.372080,0.484741,0.018196,0.009382
IM000553_326.png,anodr,anodr,0.825323,0.056982,0.073303,0.026058,0.018334
IM000554_269.png,anodr,anodr,0.724947,0.089586,0.134804,0.033834,0.016829
IM000560_1233.png,anodr,cmoderatedr,0.172353,0.104335,0.528297,0.043310,0.151705
IM000561_117.png,anodr,anodr,0.437015,0.160030,0.294564,0.035010,0.073380
IM000567_278.png,anodr,anodr,0.707822,0.093143,0.140739,0.036394,0.021902
IM000568_1230.png,anodr,anodr,0.508802,0.141191,0.288052,0.042346,0.019609
IM000579_1374.png,anodr,anodr,0.646186,0.143862,0.153548,0.035234,0.021169
IM000580_846.png,anodr,anodr,0.884979,0.029758,0.046565,0.021777,0.016921
IM000586_831.png,anodr,anodr,0.814687,0.054501,0.076692,0.032559,0.021562
IM000587_65.png,anodr,anodr,0.901984,0.028441,0.034769,0.020564,0.014242
IM000594_1202.png,anodr,anodr,0.842895,0.033004,0.080067,0.029025,0.015009
IM000595_884.png,anodr,anodr,0.677845,0.046427,0.201816,0.051585,0.022326
IM000601_1290.png,anodr,anodr,0.723729,0.084181,0.141463,0.022523,0.028103
IM000602_542.png,anodr,anodr,0.875650,0.044273,0.037428,0.021330,0.021320
IM000653_141.png,anodr,anodr,0.398254,0.263663,0.293362,0.016687,0.028033
IM000667_1015.png,anodr,anodr,0.707956,0.174599,0.082239,0.016005,0.019201
IM000668_1084.png,anodr,anodr,0.833666,0.081000,0.044101,0.020406,0.020828
IM000674_535.png,anodr,anodr,0.753658,0.093777,0.105060,0.028472,0.019033
IM000675_286.png,anodr,anodr,0.866446,0.047153,0.053257,0.020097,0.013048
IM000682_1246.png,anodr,cmoderatedr,0.031526,0.142550,0.744607,0.047783,0.033535
IM000683_111.png,anodr,cmoderatedr,0.022217,0.088029,0.794089,0.054093,0.041570
IM000689_858.png,anodr,anodr,0.865374,0.039403,0.055185,0.023195,0.016843
IM000690_1157.png,anodr,anodr,0.781511,0.070023,0.095073,0.027608,0.025785
