filename,true_class,predicted_class,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
9e99ae6ee7af.png,anodr,anodr,0.943783,0.012594,0.009320,0.018444,0.015859
9f1b14dfa14c.png,anodr,anodr,0.859795,0.065093,0.019824,0.026525,0.028764
a06b353e7bed.png,anodr,anodr,0.916139,0.017918,0.023648,0.022769,0.019526
a0fd94e2ad76.png,anodr,anodr,0.928225,0.013748,0.019518,0.023057,0.015451
a11c62cb3f86.png,anodr,anodr,0.950954,0.010599,0.010062,0.013481,0.014904
a12ca80bb8c7.png,anodr,anodr,0.935163,0.010352,0.023131,0.019757,0.011597
a188c60b93fb.png,anodr,anodr,0.938066,0.015095,0.008824,0.019857,0.018157
a1b28bcbce00.png,anodr,anodr,0.934796,0.026497,0.015462,0.013724,0.009521
a247961a5cd9.png,anodr,anodr,0.854737,0.034536,0.056230,0.028301,0.026196
a2b97d98f130.png,anodr,anodr,0.932869,0.015818,0.023776,0.015844,0.011693
a34fc5376669.png,anodr,anodr,0.925005,0.016776,0.021957,0.018648,0.017614
a419fcb2dfb5.png,anodr,anodr,0.941378,0.012719,0.009770,0.016204,0.019929
a44345b27804.png,anodr,anodr,0.877306,0.056325,0.027946,0.019851,0.018572
a484bdf85b4c.png,anodr,anodr,0.900808,0.026904,0.028802,0.025915,0.017571
a528be013a04.png,anodr,anodr,0.902635,0.034943,0.024670,0.020016,0.017735
a6356a3c5d11.png,anodr,anodr,0.930615,0.025362,0.012728,0.015596,0.015699
a673193cd5a9.png,anodr,anodr,0.936135,0.011013,0.017662,0.017401,0.017789
a6b6d27c1b32.png,anodr,anodr,0.934034,0.011492,0.015833,0.023894,0.014747
a70d0f12a641.png,anodr,anodr,0.910047,0.016438,0.029595,0.027313,0.016606
a73d012c4c38.png,anodr,anodr,0.925166,0.011850,0.020844,0.021048,0.021091
a8263d248523.png,anodr,anodr,0.715982,0.022019,0.169096,0.052270,0.040632
a8b637abd96b.png,anodr,anodr,0.623234,0.326949,0.011564,0.012755,0.025498
a94da3d3b5c0.png,anodr,anodr,0.931512,0.011979,0.017480,0.022279,0.016751
a963ac561580.png,anodr,anodr,0.833030,0.056612,0.062594,0.026877,0.020888
a9b3177f01c0.png,anodr,anodr,0.929262,0.009904,0.019437,0.026551,0.014847
a9bc2f892cb3.png,anodr,anodr,0.933064,0.018927,0.017542,0.018753,0.011714
aa4407aab872.png,anodr,anodr,0.907525,0.025594,0.024618,0.023364,0.018900
aa60813e1a8d.png,anodr,anodr,0.875642,0.049074,0.030044,0.022390,0.022851
aa6242f9e08c.png,anodr,anodr,0.949984,0.008985,0.011268,0.016195,0.013568
aa8a1e814811.png,anodr,anodr,0.915791,0.022027,0.021979,0.021012,0.019192
aaaadb174012.png,anodr,anodr,0.923259,0.014608,0.027091,0.017636,0.017406
aafb0c944f14.png,anodr,anodr,0.919963,0.017543,0.017979,0.024344,0.020171
abbb8791785e.png,anodr,anodr,0.920965,0.016396,0.024507,0.021354,0.016777
abe940882578.png,anodr,anodr,0.919606,0.019530,0.024597,0.021319,0.014947
ad029ba7fa8b.png,anodr,anodr,0.935219,0.010558,0.011522,0.017882,0.024819
ad12cde115ab.png,anodr,anodr,0.927834,0.011428,0.023509,0.019020,0.018209
ad1aa75d5630.png,anodr,anodr,0.920717,0.016809,0.020098,0.025515,0.016861
ad6b07d5c338.png,anodr,anodr,0.894475,0.015407,0.036027,0.031669,0.022422
ad93d88c87ea.png,anodr,anodr,0.920517,0.015147,0.019196,0.024498,0.020642
ae2c3f6312ef.png,anodr,anodr,0.921895,0.020041,0.019936,0.023279,0.014849
ae49cc60f251.png,anodr,anodr,0.897151,0.021481,0.031785,0.030553,0.019030
ae61e19fb766.png,anodr,anodr,0.933042,0.016045,0.016788,0.019973,0.014152
ae94ce412de9.png,anodr,anodr,0.881619,0.035192,0.034417,0.023105,0.025668
aeb6f4fd2eed.png,anodr,anodr,0.937723,0.013172,0.017424,0.017396,0.014285
aec51513cf45.png,anodr,anodr,0.940900,0.011392,0.010806,0.021658,0.015244
af6166d57f13.png,anodr,anodr,0.941350,0.010534,0.014040,0.019650,0.014426
afc744fad65e.png,anodr,anodr,0.921466,0.015717,0.022092,0.023471,0.017255
b0c9a492e068.png,anodr,anodr,0.948548,0.013258,0.011850,0.012018,0.014325
b0f0fa677d5f.png,anodr,anodr,0.903107,0.020991,0.030664,0.028165,0.017073
b1c6f0997e27.png,anodr,anodr,0.895145,0.034297,0.031536,0.020445,0.018577
b21abe5d9722.png,anodr,anodr,0.910394,0.023094,0.016216,0.025476,0.024820
b294927b14b0.png,anodr,anodr,0.925327,0.015112,0.015941,0.021431,0.022189
b35cad8fe2d7.png,anodr,bmilddr,0.095470,0.608046,0.266768,0.008053,0.021663
b43440c6ebe4.png,anodr,anodr,0.935612,0.028948,0.010107,0.011694,0.013639
b4b04d81acbb.png,anodr,anodr,0.906142,0.033398,0.027384,0.019642,0.013434
b549af91bd30.png,anodr,anodr,0.927381,0.012760,0.014268,0.023490,0.022101
b553e7909535.png,anodr,anodr,0.932220,0.013200,0.018055,0.019618,0.016907
b5a3ca5c0a80.png,anodr,anodr,0.918063,0.019357,0.019087,0.026197,0.017297
b5bf7b84fc66.png,anodr,anodr,0.928698,0.015739,0.018765,0.020408,0.016390
b69c224edd6e.png,anodr,anodr,0.902600,0.024946,0.021637,0.026066,0.024752
b72a86d61959.png,anodr,anodr,0.920365,0.018464,0.020467,0.023500,0.017204
b73d0bcd3d33.png,anodr,anodr,0.923049,0.016084,0.014339,0.024662,0.021865
b7bd4a6627b6.png,anodr,anodr,0.916863,0.019189,0.021735,0.025292,0.016921
b86fb2d5be1a.png,anodr,anodr,0.948762,0.009154,0.009747,0.015910,0.016426
b9519abce0c1.png,anodr,anodr,0.930709,0.013353,0.021435,0.018321,0.016183
b9bc81fcb075.png,anodr,anodr,0.923988,0.018270,0.018225,0.022818,0.016698
ba0107fb1bfd.png,anodr,anodr,0.916729,0.020049,0.024010,0.022277,0.016935
ba4e62c11cc0.png,anodr,anodr,0.921640,0.016098,0.015623,0.027264,0.019375
bacfa2b8e706.png,anodr,anodr,0.833022,0.072581,0.051572,0.024535,0.018290
badb5ff8d3c7.png,anodr,bmilddr,0.039662,0.942272,0.004639,0.002514,0.010913
bb2f89488ecd.png,anodr,anodr,0.903840,0.029486,0.026871,0.022780,0.017022
bc8c6a778cde.png,anodr,anodr,0.935800,0.011791,0.013699,0.023038,0.015673
bd500a73beae.png,anodr,anodr,0.921441,0.021369,0.019668,0.021283,0.016240
bdc6c60e9133.png,anodr,anodr,0.938898,0.010949,0.014310,0.021369,0.014474
be3a7d9e981e.png,anodr,anodr,0.938306,0.010885,0.012900,0.018521,0.019387
be521870a0ea.png,anodr,anodr,0.935714,0.025172,0.016842,0.013438,0.008834
be8697eb2078.png,anodr,anodr,0.912105,0.023464,0.022506,0.023087,0.018838
bebfbd907cac.png,anodr,anodr,0.923012,0.016582,0.020158,0.023745,0.016502
bf811911acf9.png,anodr,anodr,0.916912,0.018868,0.021206,0.023870,0.019145
bffca6eeb2bf.png,anodr,anodr,0.917388,0.019080,0.023679,0.020991,0.018862
c096131ad065.png,anodr,anodr,0.913339,0.025406,0.020440,0.022471,0.018345
c1437a7a52c9.png,anodr,anodr,0.788342,0.115522,0.048717,0.020887,0.026532
c26f98f58350.png,anodr,anodr,0.942136,0.014788,0.013063,0.016035,0.013977
c2f3281cf528.png,anodr,anodr,0.930549,0.015740,0.017172,0.020854,0.015686
c365c598ad4e.png,anodr,anodr,0.936956,0.012178,0.014635,0.019679,0.016552
c3789c1dab96.png,anodr,anodr,0.931420,0.012080,0.018062,0.019990,0.018447
c3b15bf9b4bc.png,anodr,anodr,0.938428,0.013873,0.012651,0.019461,0.015587
c56293f53191.png,anodr,anodr,0.925540,0.015821,0.019052,0.022538,0.017048
c58971bcebb2.png,anodr,anodr,0.919313,0.030075,0.022621,0.013038,0.014953
c5bec7f1e5f3.png,anodr,anodr,0.921348,0.019137,0.023680,0.018268,0.017568
c6229222bf22.png,anodr,anodr,0.919410,0.020650,0.020208,0.021615,0.018117
c62cef02efa2.png,anodr,anodr,0.922576,0.017971,0.019347,0.023069,0.017036
c639d837f5e4.png,anodr,anodr,0.933454,0.010290,0.012582,0.024386,0.019288
c6f5b5b5be41.png,anodr,anodr,0.882537,0.030167,0.035825,0.028913,0.022557
c755a0c4edcc.png,anodr,anodr,0.942595,0.009507,0.013264,0.020280,0.014353
c7c3d363bc86.png,anodr,anodr,0.879046,0.048507,0.017861,0.021150,0.033436
c81c6911f5e0.png,anodr,anodr,0.929181,0.012233,0.018528,0.022841,0.017216
c85b79d70079.png,anodr,anodr,0.926815,0.017689,0.017681,0.012880,0.024935
c90c6b94cf40.png,anodr,anodr,0.859589,0.021207,0.064384,0.032385,0.022435
c98f623d08d1.png,anodr,anodr,0.930333,0.014359,0.018357,0.020947,0.016002
c9e697117f3f.png,anodr,anodr,0.919782,0.018599,0.022070,0.021500,0.018049
ca05f7e7801b.png,anodr,anodr,0.922301,0.021001,0.022330,0.017390,0.016978
cad5b1a82e60.png,anodr,anodr,0.917938,0.020524,0.024318,0.019998,0.017222
cb0cc98d7e35.png,anodr,bmilddr,0.036652,0.881734,0.057485,0.006759,0.017370
cb68fce07789.png,anodr,anodr,0.915171,0.017716,0.018867,0.028057,0.020190
cc671a73e1cb.png,anodr,anodr,0.930810,0.013810,0.016926,0.022875,0.015580
cd01672507c9.png,anodr,anodr,0.933855,0.012479,0.016812,0.018242,0.018612
cd1c98ec48b1.png,anodr,anodr,0.923456,0.014195,0.018520,0.025138,0.018691
cd314653a4d8.png,anodr,anodr,0.934725,0.010685,0.021878,0.020800,0.011913
ce754234d760.png,anodr,anodr,0.870363,0.047847,0.046145,0.020700,0.014945
ce8d2efd9d4f.png,anodr,anodr,0.925044,0.014763,0.019822,0.022591,0.017780
cec299c2a2d5.png,anodr,anodr,0.909806,0.024955,0.027509,0.016995,0.020736
cf6551521a35.png,anodr,anodr,0.927377,0.017128,0.017908,0.016766,0.020821
cf8f1bc7a215.png,anodr,anodr,0.891620,0.029108,0.033404,0.025995,0.019872
cfed7c1172ec.png,anodr,anodr,0.939245,0.014141,0.013089,0.019331,0.014196
cff262ed8f4c.png,anodr,anodr,0.882247,0.028663,0.045169,0.016560,0.027361
d02b79fc3200.png,anodr,anodr,0.905578,0.020792,0.029209,0.026748,0.017673
d18f6431ebce.png,anodr,anodr,0.906719,0.022820,0.022007,0.026509,0.021944
d1afdb8cf70d.png,anodr,anodr,0.920324,0.018246,0.022768,0.021977,0.016686
d1ca85af57c9.png,anodr,anodr,0.925507,0.014361,0.019971,0.023403,0.016758
d26bb2ed6e71.png,anodr,anodr,0.938556,0.011199,0.018351,0.017768,0.014126
d26bc6e1230d.png,anodr,anodr,0.933751,0.016316,0.014842,0.019111,0.015980
d27ac9e54901.png,anodr,anodr,0.916156,0.020496,0.016051,0.024316,0.022981
d2c5fb82fe5f.png,anodr,anodr,0.935191,0.014389,0.014637,0.020871,0.014911
d2fb715b0c41.png,anodr,anodr,0.904747,0.023636,0.026854,0.024619,0.020143
d30d079e6f9a.png,anodr,anodr,0.880988,0.027798,0.042367,0.029421,0.019426
d332d7b8a26e.png,anodr,anodr,0.922496,0.018066,0.019977,0.023485,0.015976
d38cf0f4a9af.png,anodr,anodr,0.894690,0.026805,0.037291,0.022080,0.019134
d39752cb6e57.png,anodr,anodr,0.916643,0.019723,0.021849,0.023717,0.018067
d3dfd0a2dee6.png,anodr,anodr,0.941743,0.011423,0.015355,0.017699,0.013781
d4583e9525dc.png,anodr,anodr,0.918181,0.015904,0.019580,0.023524,0.022811
d4bc001f7224.png,anodr,anodr,0.920789,0.013563,0.020637,0.025662,0.019350
d516f77d4516.png,anodr,anodr,0.944669,0.013190,0.013147,0.017083,0.011910
d51e5d7484ea.png,anodr,anodr,0.924447,0.015176,0.019258,0.024303,0.016816
d6130f2ec903.png,anodr,anodr,0.921325,0.024852,0.025675,0.017607,0.010541
d667af5742f6.png,anodr,anodr,0.935834,0.010250,0.016858,0.020859,0.016199
d69698f838db.png,anodr,anodr,0.926624,0.019656,0.018406,0.018988,0.016327
d6f6bdfd8011.png,anodr,anodr,0.933265,0.013220,0.014463,0.020752,0.018300
d7078e8b0349.png,anodr,anodr,0.916343,0.014528,0.024288,0.027356,0.017485
d74ccc796517.png,anodr,anodr,0.899650,0.028973,0.031476,0.024003,0.015898
d7ac4a0c9760.png,anodr,anodr,0.916076,0.018762,0.027898,0.021951,0.015312
d7bc62d60e8c.png,anodr,anodr,0.850613,0.088675,0.031968,0.011864,0.016879
d807c53c1399.png,anodr,anodr,0.908072,0.019426,0.026952,0.028549,0.017002
d866c26d76f0.png,anodr,anodr,0.928243,0.016401,0.019751,0.016235,0.019371
d91635f380b4.png,anodr,anodr,0.924305,0.016784,0.018310,0.018099,0.022502
d93b61dc8f64.png,anodr,anodr,0.917234,0.009734,0.027752,0.023625,0.021654
d97911a32918.png,anodr,anodr,0.932814,0.013409,0.016773,0.019288,0.017717
da0a83f074f3.png,anodr,anodr,0.929163,0.014762,0.011632,0.022404,0.022039
da9574d35b82.png,anodr,anodr,0.953625,0.012334,0.008661,0.013884,0.011495
daad7b617f21.png,anodr,anodr,0.886052,0.050894,0.035602,0.018001,0.009451
db3cd58aa315.png,anodr,anodr,0.935478,0.014678,0.016314,0.018903,0.014627
dc0f6e5b489b.png,anodr,anodr,0.943981,0.015103,0.014858,0.013585,0.012473
dcc6c0ad5cad.png,anodr,anodr,0.932972,0.023688,0.013929,0.016162,0.013248
dccdf750c962.png,anodr,anodr,0.925786,0.015403,0.017542,0.021544,0.019725
dcf109df1a2b.png,anodr,anodr,0.919574,0.015339,0.020949,0.025032,0.019106
ddb222ff7c1d.png,anodr,anodr,0.929870,0.012565,0.021172,0.022484,0.013909
de4cdabbce6d.png,anodr,anodr,0.895867,0.017825,0.049022,0.023777,0.013509
de55ed25e0e8.png,anodr,anodr,0.921658,0.018109,0.020231,0.023190,0.016812
de57c9e9fa93.png,anodr,anodr,0.919532,0.037441,0.021321,0.010557,0.011149
dee31065f8fe.png,anodr,anodr,0.928445,0.016161,0.013767,0.022533,0.019094
df0886f1e76b.png,anodr,anodr,0.922976,0.014812,0.023805,0.021184,0.017223
e01b7bac822b.png,anodr,anodr,0.902485,0.031669,0.032209,0.019238,0.014398
e06cccc08c59.png,anodr,anodr,0.925488,0.018373,0.019404,0.021550,0.015184
e135d7ba9a0e.png,anodr,anodr,0.915722,0.019713,0.022854,0.024711,0.017001
e1c02f6c3362.png,anodr,anodr,0.936413,0.014450,0.015821,0.018297,0.015020
e3cd96cb094c.png,anodr,anodr,0.915076,0.009309,0.031394,0.022925,0.021295
e47452069ea1.png,anodr,anodr,0.910388,0.022566,0.026025,0.022322,0.018699
e4a44f9158dc.png,anodr,anodr,0.923301,0.020056,0.017801,0.022353,0.016488
e4ae1ee6aada.png,anodr,anodr,0.929784,0.014855,0.018257,0.020692,0.016412
e529c5757d64.png,anodr,anodr,0.934123,0.013084,0.012096,0.023385,0.017311
e582e56e7942.png,anodr,anodr,0.911610,0.020868,0.023712,0.024845,0.018966
e594c19e2e1d.png,anodr,anodr,0.921023,0.020953,0.018335,0.020912,0.018777
e68746d426b2.png,anodr,anodr,0.926565,0.028739,0.015741,0.018416,0.010539
e6a5e4718873.png,anodr,anodr,0.929802,0.013523,0.015885,0.021381,0.019409
e77a93c3d9a9.png,anodr,anodr,0.941943,0.013085,0.014771,0.017304,0.012897
e893e86dde94.png,anodr,anodr,0.932172,0.014403,0.015326,0.019117,0.018983
e8e44b3160e3.png,anodr,anodr,0.908997,0.021553,0.026069,0.025659,0.017723
e907d23cce3d.png,anodr,anodr,0.922041,0.012853,0.026111,0.023241,0.015753
e966850247f4.png,anodr,anodr,0.932871,0.015934,0.019058,0.017161,0.014975
e97ecf4355cb.png,anodr,anodr,0.942939,0.010993,0.013073,0.018810,0.014185
ea5c42a78979.png,anodr,anodr,0.913482,0.018582,0.020434,0.027978,0.019524
ea6a53e54d0f.png,anodr,anodr,0.846968,0.058362,0.035901,0.038007,0.020762
ea7e21bab610.png,anodr,anodr,0.919973,0.014520,0.023227,0.023822,0.018458
eabf421f94d0.png,anodr,anodr,0.932529,0.018287,0.015678,0.016425,0.017081
eae70f527755.png,anodr,anodr,0.920900,0.018233,0.022943,0.019811,0.018113
eb050765b323.png,anodr,anodr,0.930748,0.014736,0.014967,0.021909,0.017640
eb175669d789.png,anodr,anodr,0.931310,0.023593,0.011806,0.020300,0.012990
ebd96d853918.png,anodr,anodr,0.918277,0.022102,0.016856,0.022643,0.020122
ec01f0862669.png,anodr,anodr,0.927128,0.016506,0.017274,0.021092,0.018001
ec0c9f817b03.png,anodr,anodr,0.925292,0.017026,0.012827,0.023052,0.021803
ecad6845f630.png,anodr,anodr,0.937569,0.010271,0.011501,0.019657,0.021003
ee77763a6afb.png,anodr,anodr,0.931858,0.013667,0.014795,0.020849,0.018830
ef247f28004f.png,anodr,anodr,0.913403,0.015799,0.027270,0.021694,0.021834
ef4121e9bb67.png,anodr,anodr,0.914731,0.021162,0.020157,0.025204,0.018747
ef5155990874.png,anodr,anodr,0.930571,0.017302,0.017267,0.018699,0.016160
f0267c42907c.png,anodr,anodr,0.925803,0.021758,0.019058,0.019395,0.013986
f02956bd7c50.png,anodr,anodr,0.933448,0.011648,0.014711,0.022184,0.018009
f233638e0e90.png,anodr,anodr,0.940131,0.018692,0.011861,0.015718,0.013598
f36cb007a1ef.png,anodr,anodr,0.923370,0.023464,0.016663,0.019267,0.017236
f3a4751af42e.png,anodr,anodr,0.380368,0.172505,0.371562,0.046724,0.028841
f3bb996b45ce.png,anodr,anodr,0.929722,0.016657,0.016576,0.019786,0.017259
f451eee2b66b.png,anodr,anodr,0.911635,0.025672,0.021812,0.024903,0.015978
f48241b0c995.png,anodr,anodr,0.927306,0.014672,0.020059,0.021458,0.016505
f4c7ae514c54.png,anodr,anodr,0.931245,0.012166,0.014014,0.025233,0.017341
f56ff0440ed1.png,anodr,anodr,0.938683,0.012797,0.014096,0.018512,0.015913
f7116e7b2f4e.png,anodr,anodr,0.926683,0.016185,0.016685,0.022963,0.017484
f7735b6d47f7.png,anodr,anodr,0.925819,0.013286,0.020693,0.022937,0.017265
f7e9fa75c7c1.png,anodr,anodr,0.927676,0.016362,0.017244,0.021595,0.017123
f819c65b803c.png,anodr,anodr,0.905351,0.015341,0.026042,0.026568,0.026699
f85fd4fac887.png,anodr,anodr,0.948224,0.016578,0.008963,0.013281,0.012954
f8d62557ad0c.png,anodr,anodr,0.908242,0.048279,0.018146,0.017343,0.007990
f9d8ff3e6592.png,anodr,anodr,0.924086,0.015350,0.022026,0.023624,0.014914
fa0c87bd75ce.png,anodr,anodr,0.932488,0.021052,0.014950,0.015745,0.015765
fa573163dd8b.png,anodr,anodr,0.933103,0.011805,0.017458,0.021412,0.016221
fb88783de055.png,anodr,anodr,0.875805,0.024575,0.048320,0.029338,0.021962
fbdc796290d4.png,anodr,anodr,0.920421,0.015440,0.023542,0.023892,0.016705
fc898dfeb24f.png,anodr,anodr,0.937798,0.009830,0.015796,0.020944,0.015633
fcc32dffd24d.png,anodr,anodr,0.950619,0.009554,0.009044,0.015894,0.014889
fd079d2e93a2.png,anodr,anodr,0.920574,0.016589,0.019606,0.022621,0.020610
fd87b6b2e664.png,anodr,anodr,0.939512,0.009239,0.023610,0.015775,0.011864
fdbc252813b1.png,anodr,anodr,0.940068,0.012006,0.011828,0.021974,0.014124
fe3f62695b2d.png,anodr,anodr,0.936972,0.011403,0.019263,0.019186,0.013176
febfb20dc311.png,anodr,anodr,0.900374,0.022287,0.023188,0.030380,0.023771
ff1e940105f9.png,anodr,anodr,0.897236,0.018175,0.043391,0.018471,0.022727
ff4832d55461.png,anodr,anodr,0.941116,0.012160,0.011823,0.020256,0.014645
ff59d44a70a7.png,anodr,anodr,0.900547,0.025401,0.024928,0.027499,0.021626
ff631653374e.png,anodr,anodr,0.894334,0.024427,0.041706,0.023405,0.016128
0369f3efe69b.png,bmilddr,cmoderatedr,0.020028,0.083491,0.378496,0.364628,0.153357
03e25101e8e8.png,bmilddr,cmoderatedr,0.037667,0.163727,0.765632,0.017107,0.015867
04ac765f91a1.png,bmilddr,bmilddr,0.004986,0.910375,0.059147,0.005184,0.020308
07929d32b5b3.png,bmilddr,cmoderatedr,0.029753,0.366256,0.571787,0.017866,0.014338
07a1c7073982.png,bmilddr,cmoderatedr,0.015808,0.106382,0.847415,0.021367,0.009028
086d41d17da8.png,bmilddr,bmilddr,0.046187,0.919742,0.019316,0.006424,0.008331
0ad7f631dedb.png,bmilddr,cmoderatedr,0.002963,0.368272,0.588968,0.016503,0.023294
0d310aba6373.png,bmilddr,cmoderatedr,0.014163,0.031441,0.713324,0.150997,0.090075
1116271db4ea.png,bmilddr,cmoderatedr,0.018862,0.459225,0.482846,0.024290,0.014776
12ce6a1a1f31.png,bmilddr,bmilddr,0.008573,0.836095,0.139246,0.004898,0.011187
1a03a7970337.png,bmilddr,bmilddr,0.012294,0.938787,0.032352,0.007121,0.009447
1bb0ddfe753a.png,bmilddr,cmoderatedr,0.008945,0.055978,0.909577,0.018755,0.006745
27e4c800a449.png,bmilddr,bmilddr,0.006554,0.738827,0.198256,0.030900,0.025463
28f98cfe3858.png,bmilddr,cmoderatedr,0.005888,0.129067,0.857909,0.004827,0.002309
2a08ed6bbcbc.png,bmilddr,bmilddr,0.006130,0.814675,0.142029,0.007631,0.029535
2d9d97a6e713.png,bmilddr,bmilddr,0.068425,0.849320,0.058837,0.007164,0.016253
2f2e1949ad56.png,bmilddr,bmilddr,0.002828,0.909306,0.076989,0.005546,0.005331
33105f9b3a04.png,bmilddr,bmilddr,0.007463,0.824317,0.153177,0.007516,0.007527
35aa7f5c2ec0.png,bmilddr,bmilddr,0.002898,0.909632,0.081868,0.002964,0.002638
365f8c01d994.png,bmilddr,cmoderatedr,0.011279,0.035912,0.921139,0.010540,0.021130
36677b70b1ef.png,bmilddr,bmilddr,0.011491,0.666267,0.273371,0.014050,0.034821
38b9bb961847.png,bmilddr,cmoderatedr,0.019315,0.155936,0.765820,0.032842,0.026088
3c72f580d4ba.png,bmilddr,cmoderatedr,0.044296,0.192900,0.675948,0.058417,0.028438
3dbc90c7ee7d.png,bmilddr,cmoderatedr,0.012917,0.104265,0.828503,0.038167,0.016148
3de8ad4151e1.png,bmilddr,bmilddr,0.010372,0.930114,0.033972,0.006222,0.019320
3f73c91b7e32.png,bmilddr,bmilddr,0.038440,0.921486,0.020014,0.005646,0.014413
40e9b5630438.png,bmilddr,bmilddr,0.011405,0.911878,0.065184,0.003417,0.008117
4661006f3ba6.png,bmilddr,bmilddr,0.005632,0.812176,0.156644,0.009777,0.015772
495255c7492f.png,bmilddr,cmoderatedr,0.007437,0.456208,0.510505,0.014505,0.011346
4c129470cec4.png,bmilddr,bmilddr,0.004474,0.958864,0.032836,0.001277,0.002548
4c3c1ed09771.png,bmilddr,bmilddr,0.023988,0.682220,0.257037,0.011055,0.025700
4fa26d065ad3.png,bmilddr,bmilddr,0.053075,0.784864,0.082765,0.016887,0.062409
50840c36f0b4.png,bmilddr,anodr,0.551623,0.273430,0.121458,0.027051,0.026437
51131b48f9d4.png,bmilddr,cmoderatedr,0.053649,0.337171,0.550938,0.039430,0.018813
523b3f0fc646.png,bmilddr,cmoderatedr,0.033196,0.286583,0.604881,0.035642,0.039699
52ae917fcea4.png,bmilddr,cmoderatedr,0.040588,0.049874,0.826099,0.064317,0.019123
5347b4c8e9b3.png,bmilddr,bmilddr,0.024958,0.818811,0.134815,0.010097,0.011319
5548a7961a3e.png,bmilddr,bmilddr,0.301056,0.468804,0.194046,0.011532,0.024562
55eac26bd383.png,bmilddr,bmilddr,0.020131,0.962073,0.005807,0.002460,0.009529
58184d6fd087.png,bmilddr,bmilddr,0.017056,0.843768,0.112024,0.004667,0.022485
582115961a3d.png,bmilddr,bmilddr,0.010560,0.634440,0.253429,0.037885,0.063686
5b068765e846.png,bmilddr,bmilddr,0.088466,0.845236,0.052636,0.005816,0.007846
5cab3ef4b31c.png,bmilddr,cmoderatedr,0.008845,0.227249,0.721438,0.033699,0.008770
63a03880939c.png,bmilddr,bmilddr,0.029728,0.621101,0.303464,0.014864,0.030843
64eb5a79dfdd.png,bmilddr,bmilddr,0.011676,0.854780,0.125885,0.003839,0.003820
65e51e18242b.png,bmilddr,bmilddr,0.096075,0.849322,0.030880,0.007854,0.015869
68332fdcaa70.png,bmilddr,bmilddr,0.008665,0.848648,0.112093,0.010572,0.020021
6b07971c3bf6.png,bmilddr,anodr,0.512023,0.178868,0.271298,0.025031,0.012781
6cdd0f985270.png,bmilddr,cmoderatedr,0.003583,0.031198,0.914469,0.027366,0.023385
6d292ca4c9ad.png,bmilddr,bmilddr,0.005050,0.956618,0.033775,0.002379,0.002178
6ea07d19b4ce.png,bmilddr,cmoderatedr,0.015243,0.429104,0.544845,0.006456,0.004351
71f6a6e4620a.png,bmilddr,cmoderatedr,0.005377,0.183016,0.746533,0.042048,0.023025
76be29bb30b2.png,bmilddr,bmilddr,0.014250,0.961251,0.016782,0.001932,0.005785
76e589911303.png,bmilddr,bmilddr,0.142873,0.778924,0.023929,0.007608,0.046666
78bcdffb8785.png,bmilddr,bmilddr,0.048834,0.567319,0.331092,0.028559,0.024196
79ce83c07588.png,bmilddr,bmilddr,0.007515,0.979528,0.005910,0.001562,0.005485
7ae69d22075a.png,bmilddr,anodr,0.861898,0.039362,0.040999,0.030480,0.027261
7b20210d9120.png,bmilddr,cmoderatedr,0.002263,0.054686,0.931260,0.006044,0.005748
7f60f2a083d3.png,bmilddr,bmilddr,0.010534,0.615564,0.298736,0.009703,0.065463
84a72e15b23c.png,bmilddr,cmoderatedr,0.018536,0.354392,0.558009,0.039594,0.029469
8676427e4625.png,bmilddr,cmoderatedr,0.009458,0.339576,0.627157,0.016010,0.007799
8bc6716c2238.png,bmilddr,cmoderatedr,0.019583,0.075590,0.882022,0.012691,0.010114
8fc09fecd22f.png,bmilddr,bmilddr,0.008529,0.959337,0.024914,0.001370,0.005851
90c982cc2d96.png,bmilddr,bmilddr,0.015061,0.929154,0.046026,0.003331,0.006429
92d9e9f08709.png,bmilddr,bmilddr,0.024797,0.774902,0.186620,0.005439,0.008242
94372043d55b.png,bmilddr,bmilddr,0.019464,0.963193,0.009114,0.002122,0.006107
94b1d8ad35ec.png,bmilddr,bmilddr,0.020335,0.543443,0.411077,0.011875,0.013269
95a4cc805c7b.png,bmilddr,cmoderatedr,0.088511,0.095197,0.789115,0.018131,0.009045
977e1ca77653.png,bmilddr,bmilddr,0.007958,0.815748,0.141491,0.007540,0.027263
99132193eaa0.png,bmilddr,bmilddr,0.004492,0.631188,0.345978,0.009900,0.008442
a28bfb772f50.png,bmilddr,cmoderatedr,0.004050,0.178325,0.782331,0.011992,0.023302
a3ad6c2db6f1.png,bmilddr,bmilddr,0.011700,0.688804,0.271283,0.011680,0.016533
a3d2a0c4cd17.png,bmilddr,cmoderatedr,0.023727,0.054623,0.834776,0.060066,0.026808
a47432cd41e7.png,bmilddr,bmilddr,0.003351,0.985001,0.008267,0.000908,0.002473
a5a2a7003d60.png,bmilddr,bmilddr,0.273458,0.635180,0.055722,0.012852,0.022788
ad1f7445b1a8.png,bmilddr,bmilddr,0.008334,0.846272,0.135564,0.004365,0.005464
af133a85ea0c.png,bmilddr,bmilddr,0.020909,0.842576,0.078726,0.023918,0.033872
b7278b4f2448.png,bmilddr,bmilddr,0.003720,0.742059,0.241556,0.006732,0.005933
b8ebedd382de.png,bmilddr,bmilddr,0.003351,0.985001,0.008267,0.000908,0.002473
