filename,true_class,predicted_class,score_a_noamd,score_b_amd
5441934_21015_1_0.png,a_noamd,a_noamd,0.586659,0.413341
5458636_21016_0_0.png,a_noamd,a_noamd,0.881944,0.118056
5465421_21016_0_0.png,a_noamd,a_noamd,0.861905,0.138094
5471791_21015_1_0.png,a_noamd,a_noamd,0.637877,0.362123
5479543_21015_0_0.png,a_noamd,a_noamd,0.914855,0.085145
5512387_21016_0_0.png,a_noamd,a_noamd,0.902552,0.097448
5522537_21016_1_0.png,a_noamd,a_noamd,0.887139,0.112861
5533264_21015_0_0.png,a_noamd,a_noamd,0.684194,0.315806
5540488_21016_1_0.png,a_noamd,a_noamd,0.898915,0.101085
5544560_21015_0_0.png,a_noamd,a_noamd,0.737569,0.262431
5556812_21016_0_0.png,a_noamd,a_noamd,0.887575,0.112425
5572533_21015_1_0.png,a_noamd,a_noamd,0.890558,0.109442
5603376_21015_0_0.png,a_noamd,a_noamd,0.923274,0.076727
5641771_21015_0_1.png,a_noamd,a_noamd,0.902888,0.097112
5650558_21016_1_0.png,a_noamd,a_noamd,0.920512,0.079488
5683776_21016_0_0.png,a_noamd,a_noamd,0.651753,0.348247
5754655_21016_0_0.png,a_noamd,a_noamd,0.816341,0.183659
5785633_21015_0_0.png,a_noamd,a_noamd,0.854980,0.145020
5789547_21015_0_0.png,a_noamd,a_noamd,0.829628,0.170372
5791854_21015_1_0.png,a_noamd,a_noamd,0.671163,0.328837
5800890_21015_0_0.png,a_noamd,a_noamd,0.740484,0.259516
5827884_21016_0_0.png,a_noamd,a_noamd,0.897623,0.102377
5882959_21015_0_0.png,a_noamd,a_noamd,0.532940,0.467060
5896368_21015_1_0.png,a_noamd,a_noamd,0.910113,0.089887
5905471_21015_1_0.png,a_noamd,a_noamd,0.902306,0.097694
5918179_21016_0_0.png,a_noamd,a_noamd,0.911558,0.088442
5927933_21016_1_0.png,a_noamd,b_amd,0.395729,0.604271
5935747_21015_0_0.png,a_noamd,a_noamd,0.918439,0.081561
5942897_21016_0_0.png,a_noamd,a_noamd,0.922163,0.077837
5948118_21015_0_0.png,a_noamd,a_noamd,0.799236,0.200764
5949361_21015_0_0.png,a_noamd,a_noamd,0.930913,0.069087
5955947_21016_0_0.png,a_noamd,a_noamd,0.629924,0.370076
5962767_21015_0_0.png,a_noamd,a_noamd,0.899420,0.100580
5974103_21016_0_1.png,a_noamd,a_noamd,0.876894,0.123106
5976620_21015_0_0.png,a_noamd,a_noamd,0.907678,0.092322
5996670_21016_0_0.png,a_noamd,a_noamd,0.818811,0.181189
6003935_21016_0_0.png,a_noamd,a_noamd,0.870936,0.129064
6024218_21015_0_0.png,a_noamd,a_noamd,0.920726,0.079274
1023925_21015_0_0.png,b_amd,b_amd,0.316429,0.683571
1092742_21016_0_0.png,b_amd,b_amd,0.334795,0.665205
1117805_21016_0_0.png,b_amd,a_noamd,0.611288,0.388712
1166055_21015_0_0.png,b_amd,a_noamd,0.890794,0.109206
1171162_21016_0_0.png,b_amd,a_noamd,0.800927,0.199073
1197634_21015_1_0.png,b_amd,a_noamd,0.793370,0.206630
1257649_21015_0_0.png,b_amd,a_noamd,0.882089,0.117911
1279742_21015_1_0.png,b_amd,a_noamd,0.631890,0.368110
1279742_21016_1_0.png,b_amd,b_amd,0.255193,0.744807
1292815_21016_0_0.png,b_amd,b_amd,0.443922,0.556078
1310277_21016_0_0.png,b_amd,a_noamd,0.533812,0.466188
1332898_21015_0_0.png,b_amd,a_noamd,0.513113,0.486887
1332898_21016_0_0.png,b_amd,b_amd,0.276535,0.723465
1384796_21016_0_0.png,b_amd,a_noamd,0.765165,0.234835
1412311_21016_0_0.png,b_amd,a_noamd,0.576715,0.423285
1416363_21016_0_0.png,b_amd,b_amd,0.217670,0.782330
1470027_21016_0_0.png,b_amd,b_amd,0.241645,0.758355
1473033_21015_0_0.png,b_amd,b_amd,0.437430,0.562570
1474226_21015_0_0.png,b_amd,a_noamd,0.780302,0.219698
1528206_21015_1_0.png,b_amd,b_amd,0.178990,0.821010
1528206_21016_1_0.png,b_amd,b_amd,0.197119,0.802881
1529147_21016_0_0.png,b_amd,b_amd,0.322084,0.677916
1548173_21015_0_0.png,b_amd,a_noamd,0.892502,0.107498
1548173_21016_0_0.png,b_amd,a_noamd,0.680701,0.319299
1619067_21015_0_0.png,b_amd,b_amd,0.192290,0.807710
1681156_21015_0_0.png,b_amd,a_noamd,0.703709,0.296292
1715873_21016_0_0.png,b_amd,a_noamd,0.698419,0.301581
1717437_21015_0_0.png,b_amd,b_amd,0.224588,0.775412
1721241_21016_0_0.png,b_amd,a_noamd,0.905665,0.094335
1734645_21016_0_0.png,b_amd,b_amd,0.430521,0.569479
1783773_21015_0_0.png,b_amd,b_amd,0.253711,0.746289
1794791_21015_0_0.png,b_amd,b_amd,0.222232,0.777768
1794791_21016_0_0.png,b_amd,b_amd,0.286163,0.713837
1798044_21016_0_0.png,b_amd,a_noamd,0.644959,0.355041
1839565_21016_0_0.png,b_amd,b_amd,0.444387,0.555613
1961304_21015_0_0.png,b_amd,a_noamd,0.879085,0.120915
2185771_21016_0_0.png,b_amd,b_amd,0.166676,0.833324
2362553_21015_0_0.png,b_amd,a_noamd,0.550610,0.449390
2364867_21015_0_0.png,b_amd,b_amd,0.254603,0.745397
2397648_21016_0_0.png,b_amd,a_noamd,0.779540,0.220460
2404018_21016_0_0.png,b_amd,b_amd,0.392210,0.607790
2408896_21016_1_0.png,b_amd,b_amd,0.198521,0.801479
2457386_21016_0_0.png,b_amd,b_amd,0.410560,0.589440
2503205_21015_1_0.png,b_amd,b_amd,0.238397,0.761603
2557653_21016_1_0.png,b_amd,b_amd,0.454527,0.545473
2600801_21015_0_0.png,b_amd,b_amd,0.158222,0.841778
2602223_21015_0_0.png,b_amd,b_amd,0.283154,0.716846
2603957_21015_0_0.png,b_amd,b_amd,0.235363,0.764637
2603957_21016_0_0.png,b_amd,b_amd,0.268771,0.731229
2814036_21016_1_0.png,b_amd,b_amd,0.156584,0.843416
2845791_21016_0_0.png,b_amd,a_noamd,0.838366,0.161634
2937608_21016_1_0.png,b_amd,b_amd,0.227695,0.772305
3006782_21016_0_0.png,b_amd,b_amd,0.164416,0.835584
3039134_21016_0_0.png,b_amd,a_noamd,0.687256,0.312744
3068167_21015_0_0.png,b_amd,b_amd,0.194197,0.805803
3098320_21016_0_0.png,b_amd,a_noamd,0.500417,0.499584
3103378_21016_0_0.png,b_amd,b_amd,0.268055,0.731945
3120157_21015_0_0.png,b_amd,b_amd,0.492716,0.507284
3126517_21016_0_0.png,b_amd,b_amd,0.499159,0.500841
3164304_21016_0_0.png,b_amd,a_noamd,0.812937,0.187063
3177906_21015_0_0.png,b_amd,a_noamd,0.749382,0.250618
3197744_21016_0_0.png,b_amd,a_noamd,0.883676,0.116324
3214427_21015_0_0.png,b_amd,b_amd,0.332075,0.667925
3242634_21015_1_0.png,b_amd,b_amd,0.234787,0.765213
3250062_21016_0_0.png,b_amd,b_amd,0.156733,0.843267
3290234_21015_0_0.png,b_amd,b_amd,0.281752,0.718248
3397337_21015_0_0.png,b_amd,a_noamd,0.921708,0.078292
3398229_21015_0_0.png,b_amd,b_amd,0.164434,0.835566
3398229_21016_0_0.png,b_amd,b_amd,0.167218,0.832782
3463168_21016_1_0.png,b_amd,b_amd,0.249735,0.750265
3469017_21015_0_0.png,b_amd,a_noamd,0.505914,0.494086
3476968_21016_0_0.png,b_amd,a_noamd,0.502241,0.497759
3606334_21015_0_0.png,b_amd,b_amd,0.321499,0.678501
3606334_21016_0_0.png,b_amd,a_noamd,0.584656,0.415344
3611228_21015_0_0.png,b_amd,b_amd,0.201164,0.798836
3611228_21016_0_0.png,b_amd,b_amd,0.208792,0.791208
3641571_21015_0_0.png,b_amd,b_amd,0.275213,0.724787
3686371_21015_0_0.png,b_amd,a_noamd,0.760646,0.239354
3704497_21015_0_0.png,b_amd,b_amd,0.309880,0.690121
3842732_21015_0_0.png,b_amd,a_noamd,0.816827,0.183173
4030575_21015_0_0.png,b_amd,a_noamd,0.913315,0.086685
4030575_21016_0_0.png,b_amd,a_noamd,0.940179,0.059821
4063897_21015_0_0.png,b_amd,a_noamd,0.879763,0.120237
4102543_21015_0_0.png,b_amd,b_amd,0.304624,0.695376
4209859_21015_0_0.png,b_amd,b_amd,0.201322,0.798678
4279312_21016_0_0.png,b_amd,b_amd,0.367198,0.632802
4328643_21016_1_0.png,b_amd,a_noamd,0.602160,0.397840
4411032_21016_1_0.png,b_amd,b_amd,0.184072,0.815928
4414771_21016_0_0.png,b_amd,a_noamd,0.919499,0.080501
4417388_21015_0_0.png,b_amd,b_amd,0.357068,0.642932
4441846_21015_1_0.png,b_amd,b_amd,0.240678,0.759323
4466240_21015_0_0.png,b_amd,b_amd,0.272559,0.727441
4509474_21015_0_0.png,b_amd,a_noamd,0.822874,0.177126
4522637_21015_0_0.png,b_amd,a_noamd,0.863060,0.136940
4522991_21016_0_0.png,b_amd,b_amd,0.380323,0.619677
4587431_21015_1_0.png,b_amd,a_noamd,0.611416,0.388584
4604545_21015_0_0.png,b_amd,b_amd,0.266462,0.733538
4604545_21016_0_0.png,b_amd,a_noamd,0.790773,0.209227
4638482_21015_0_0.png,b_amd,b_amd,0.231997,0.768003
4638482_21016_0_0.png,b_amd,b_amd,0.252202,0.747798
4675087_21016_0_0.png,b_amd,a_noamd,0.733707,0.266293
4681561_21015_0_0.png,b_amd,a_noamd,0.918333,0.081667
4689016_21016_0_0.png,b_amd,b_amd,0.459325,0.540675
4713551_21015_0_0.png,b_amd,a_noamd,0.788864,0.211136
4786019_21016_0_0.png,b_amd,a_noamd,0.829886,0.170114
4820349_21015_0_0.png,b_amd,b_amd,0.358389,0.641611
4849390_21016_0_0.png,b_amd,b_amd,0.332818,0.667182
4896956_21015_0_0.png,b_amd,a_noamd,0.582149,0.417851
4901350_21016_0_0.png,b_amd,b_amd,0.363853,0.636147
5132869_21015_0_0.png,b_amd,a_noamd,0.836809,0.163191
5225790_21015_0_0.png,b_amd,b_amd,0.281785,0.718215
5247447_21016_0_0.png,b_amd,b_amd,0.214154,0.785846
5317010_21015_0_0.png,b_amd,b_amd,0.191371,0.808629
5359947_21016_0_0.png,b_amd,b_amd,0.193391,0.806609
5512018_21015_0_0.png,b_amd,b_amd,0.473268,0.526732
5536982_21016_0_0.png,b_amd,b_amd,0.428067,0.571933
5542409_21016_1_0.png,b_amd,b_amd,0.176556,0.823444
5581788_21015_0_0.png,b_amd,a_noamd,0.862731,0.137269
5606577_21015_1_0.png,b_amd,a_noamd,0.772592,0.227408
5658099_21015_0_0.png,b_amd,a_noamd,0.699184,0.300816
5694928_21016_0_0.png,b_amd,a_noamd,0.828367,0.171633
5730388_21016_0_0.png,b_amd,a_noamd,0.880932,0.119068
5811351_21016_0_0.png,b_amd,a_noamd,0.886746,0.113254
5851744_21016_0_0.png,b_amd,a_noamd,0.751141,0.248859
5866152_21016_1_0.png,b_amd,b_amd,0.228182,0.771818
