image,prediction,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
9be71d6d7e59.png,anodr,0.91550225,0.02356379,0.02191778,0.019303625,0.019712495
9c514d2d5b3f.png,anodr,0.9159506,0.025183495,0.019960178,0.019735212,0.019170403
9ce46d400cd6.png,anodr,0.9174334,0.019174827,0.020658163,0.021754563,0.020979099
9de9421f17e3.png,anodr,0.918864,0.020480838,0.02282912,0.018530412,0.019295767
9e2058917304.png,anodr,0.91394097,0.023805331,0.020720972,0.020300765,0.02123206
9e5737f771c3.png,anodr,0.9146391,0.023348365,0.020802062,0.02066693,0.020543505
9e99ae6ee7af.png,anodr,0.91101265,0.022722647,0.021357276,0.021527134,0.023380267
9f1b14dfa14c.png,anodr,0.908303,0.02796795,0.019647973,0.021988962,0.022092137
a06b353e7bed.png,anodr,0.9143764,0.022436196,0.020254029,0.0213829,0.021550542
a0fd94e2ad76.png,anodr,0.9163527,0.023589302,0.020024126,0.020401001,0.01963281
a11c62cb3f86.png,anodr,0.9181766,0.019216305,0.021005807,0.021277856,0.020323534
a12ca80bb8c7.png,anodr,0.91260624,0.023766309,0.021070678,0.022647917,0.01990892
a188c60b93fb.png,anodr,0.9226763,0.021583388,0.018740172,0.018073682,0.018926492
a1b28bcbce00.png,anodr,0.9158092,0.029740466,0.014824622,0.020161727,0.01946396
a247961a5cd9.png,anodr,0.91380376,0.030094964,0.019575126,0.017777223,0.018748954
a2b97d98f130.png,anodr,0.9218582,0.015674023,0.019903483,0.024094312,0.018469973
a34fc5376669.png,anodr,0.91853136,0.02013621,0.020209761,0.020284468,0.020838272
a419fcb2dfb5.png,anodr,0.9120959,0.023870673,0.020700065,0.020833038,0.022500314
a44345b27804.png,anodr,0.9181028,0.022687089,0.019969108,0.023230098,0.016010927
a484bdf85b4c.png,anodr,0.9157366,0.023895714,0.01904417,0.02175731,0.019566199
a528be013a04.png,anodr,0.9148752,0.024051793,0.020834638,0.022259139,0.017979251
a6356a3c5d11.png,anodr,0.91552,0.018995859,0.021012247,0.024525873,0.01994608
a673193cd5a9.png,anodr,0.9128163,0.027401637,0.022536082,0.01892117,0.018324867
a6b6d27c1b32.png,anodr,0.92010444,0.02014955,0.019247713,0.020739185,0.01975905
a70d0f12a641.png,anodr,0.91396964,0.02494315,0.02195375,0.019950742,0.019182744
a73d012c4c38.png,anodr,0.92185616,0.022579888,0.018301127,0.018501714,0.018761057
a8263d248523.png,anodr,0.91736394,0.017754646,0.024469698,0.019819029,0.020592721
a8b637abd96b.png,anodr,0.9008992,0.03615106,0.02053043,0.020016467,0.02240287
a94da3d3b5c0.png,anodr,0.9176643,0.019321665,0.021122795,0.020961484,0.020929744
a963ac561580.png,anodr,0.9143767,0.031928193,0.01827505,0.017582813,0.017837243
a9b3177f01c0.png,anodr,0.92247504,0.019761788,0.019924002,0.019273505,0.018565629
a9bc2f892cb3.png,anodr,0.9110169,0.026173899,0.020281537,0.02142206,0.02110558
aa4407aab872.png,anodr,0.9139955,0.026830228,0.020686358,0.01954628,0.018941723
aa60813e1a8d.png,anodr,0.920355,0.023221241,0.018091936,0.019612793,0.01871899
aa6242f9e08c.png,anodr,0.9136862,0.023956528,0.021262228,0.019742249,0.02135272
aa8a1e814811.png,anodr,0.91455775,0.026177928,0.019826358,0.02016226,0.019275643
aaaadb174012.png,anodr,0.9175317,0.020688217,0.020418866,0.020364033,0.020997101
aafb0c944f14.png,anodr,0.9126385,0.025481852,0.020843145,0.021611439,0.019424994
abbb8791785e.png,anodr,0.9157744,0.023290994,0.020215876,0.020323409,0.020395355
abe940882578.png,anodr,0.91524905,0.027631875,0.021553826,0.017370233,0.018195018
ad029ba7fa8b.png,anodr,0.91478753,0.022210795,0.02104688,0.020127311,0.021827456
ad12cde115ab.png,anodr,0.9212039,0.020975657,0.019373659,0.019957125,0.018489724
ad1aa75d5630.png,anodr,0.91188264,0.02434477,0.021734113,0.02206856,0.019969955
ad6b07d5c338.png,anodr,0.9212969,0.019603396,0.01928162,0.019043643,0.02077442
ad93d88c87ea.png,anodr,0.91654366,0.02161782,0.019570915,0.021978525,0.020288993
ae2c3f6312ef.png,anodr,0.9205819,0.0229364,0.017927187,0.019352194,0.01920226
ae49cc60f251.png,anodr,0.91646826,0.024581704,0.018434893,0.02043839,0.020076808
ae61e19fb766.png,anodr,0.91724265,0.02254457,0.01918797,0.020547034,0.020477653
ae94ce412de9.png,anodr,0.9213284,0.02574414,0.016959364,0.017097602,0.018870518
aeb6f4fd2eed.png,anodr,0.91069454,0.02519066,0.021956885,0.021150982,0.021006908
aec51513cf45.png,anodr,0.9149757,0.023811296,0.020831408,0.021339819,0.019041723
af6166d57f13.png,anodr,0.9113705,0.023280397,0.022190584,0.021802453,0.021355985
afc744fad65e.png,anodr,0.92180604,0.02088569,0.017942283,0.019940462,0.019425524
b0c9a492e068.png,anodr,0.9110968,0.025291525,0.01999106,0.021801366,0.02181923
b0f0fa677d5f.png,anodr,0.9169473,0.024406604,0.019336576,0.020178892,0.019130602
b1c6f0997e27.png,anodr,0.9123554,0.023705456,0.023127807,0.020678377,0.02013286
b21abe5d9722.png,anodr,0.9098578,0.025555834,0.022845192,0.020847535,0.020893496
b294927b14b0.png,anodr,0.9203739,0.023015229,0.018312855,0.019859236,0.018438783
b35cad8fe2d7.png,anodr,0.9186253,0.031623073,0.013222377,0.017935341,0.018593932
b43440c6ebe4.png,anodr,0.9100035,0.02698957,0.023344882,0.019385582,0.020276478
b4b04d81acbb.png,anodr,0.91510576,0.027965039,0.019069334,0.02020053,0.017659355
b549af91bd30.png,anodr,0.91859895,0.020919666,0.018903987,0.020756554,0.020820828
b553e7909535.png,anodr,0.91477185,0.023219137,0.02211961,0.020686155,0.019203212
b5a3ca5c0a80.png,anodr,0.91628337,0.024299001,0.018547874,0.021152662,0.019717172
b5bf7b84fc66.png,anodr,0.9167628,0.022982653,0.02082502,0.019688545,0.019741045
b69c224edd6e.png,anodr,0.9141472,0.03142403,0.02354577,0.015966974,0.0149159925
b72a86d61959.png,anodr,0.91629267,0.026410023,0.019677177,0.01994522,0.017674936
b73d0bcd3d33.png,anodr,0.91429406,0.022649396,0.021516412,0.02188808,0.019652108
b7bd4a6627b6.png,anodr,0.9158392,0.024967594,0.020127572,0.02025451,0.018811092
b86fb2d5be1a.png,anodr,0.9206899,0.020488141,0.019362278,0.019687612,0.019772064
b9519abce0c1.png,anodr,0.9124072,0.022859745,0.02300043,0.020495541,0.021237195
b9bc81fcb075.png,anodr,0.91855603,0.024140326,0.018669497,0.019452376,0.019181792
ba0107fb1bfd.png,anodr,0.9152297,0.025371136,0.019397147,0.02090695,0.019095158
ba4e62c11cc0.png,anodr,0.91737247,0.023613868,0.019063374,0.0207147,0.019235568
bacfa2b8e706.png,anodr,0.90772617,0.027990287,0.023120256,0.020491572,0.020671822
badb5ff8d3c7.png,anodr,0.56042916,0.3715884,0.009849129,0.028778214,0.029355092
bb2f89488ecd.png,anodr,0.91596127,0.027872756,0.019314924,0.019222332,0.017628634
bc8c6a778cde.png,anodr,0.91807246,0.02402617,0.018506257,0.019504536,0.019890519
bd500a73beae.png,anodr,0.9151883,0.02529161,0.01899372,0.020771444,0.019754909
bdc6c60e9133.png,anodr,0.9207131,0.02049886,0.019836402,0.019300474,0.019651255
be3a7d9e981e.png,anodr,0.91427237,0.022100687,0.022234572,0.021042235,0.020350162
be521870a0ea.png,anodr,0.9148321,0.030959072,0.014906171,0.020310232,0.018992398
be8697eb2078.png,anodr,0.9129236,0.025972653,0.017901119,0.022228396,0.020974275
bebfbd907cac.png,anodr,0.9203347,0.024147978,0.01774719,0.018897535,0.018872475
bf811911acf9.png,anodr,0.9161832,0.024363592,0.019266486,0.020270403,0.019916233
bffca6eeb2bf.png,anodr,0.9184822,0.023341076,0.019029316,0.020109285,0.019038217
c096131ad065.png,cmoderatedr,0.36605272,0.016948601,0.5860033,0.012601739,0.018393615
c1437a7a52c9.png,anodr,0.86206996,0.07911025,0.027048828,0.01852551,0.01324546
c26f98f58350.png,anodr,0.9122638,0.025525056,0.0207231,0.021022195,0.020465814
c2f3281cf528.png,anodr,0.91482085,0.02322816,0.02093237,0.020453364,0.02056526
c365c598ad4e.png,anodr,0.91619426,0.021203822,0.021025766,0.021179,0.020397177
c3789c1dab96.png,anodr,0.9169923,0.02218042,0.02108408,0.020449555,0.019293696
c3b15bf9b4bc.png,anodr,0.91572124,0.021831332,0.020939568,0.021014033,0.020493852
c56293f53191.png,anodr,0.9160561,0.025470708,0.018848734,0.020533642,0.019090772
c58971bcebb2.png,anodr,0.9222491,0.018936139,0.022687444,0.019889632,0.016237698
c5bec7f1e5f3.png,anodr,0.9172874,0.02449885,0.020123536,0.019492876,0.018597323
c6229222bf22.png,anodr,0.9179775,0.024302604,0.01825905,0.020441668,0.01901922
c62cef02efa2.png,anodr,0.91908264,0.02415066,0.018530158,0.019409604,0.018826881
c639d837f5e4.png,anodr,0.924424,0.01912018,0.018592454,0.019360181,0.01850311
c6f5b5b5be41.png,anodr,0.9121162,0.028896602,0.019715238,0.020238841,0.0190331
c755a0c4edcc.png,anodr,0.9144653,0.023113301,0.021126164,0.022081988,0.019213244
c7c3d363bc86.png,anodr,0.9161686,0.025088772,0.018674914,0.019198341,0.020869415
c81c6911f5e0.png,anodr,0.9190592,0.020387309,0.0184278,0.021791317,0.02033431
c85b79d70079.png,anodr,0.90922195,0.040055424,0.015524047,0.016283916,0.018914608
c90c6b94cf40.png,anodr,0.9204654,0.018453382,0.020923328,0.01840397,0.02175395
c98f623d08d1.png,anodr,0.9163199,0.023702927,0.019633912,0.020032683,0.020310652
c9e697117f3f.png,anodr,0.910616,0.026560862,0.022282291,0.02124762,0.01929329
ca05f7e7801b.png,anodr,0.9167554,0.024851898,0.01992819,0.020014126,0.018450432
cad5b1a82e60.png,anodr,0.92117476,0.020735998,0.018484268,0.020021355,0.019583527
cb0cc98d7e35.png,bmilddr,0.371971,0.48437032,0.08669587,0.02257963,0.034383148
cb68fce07789.png,anodr,0.91775525,0.02223942,0.018186351,0.020970961,0.020847935
cc671a73e1cb.png,anodr,0.91802,0.023619795,0.019602457,0.019467006,0.019290702
cd01672507c9.png,anodr,0.9241654,0.019367939,0.019876715,0.018242143,0.018347744
cd1c98ec48b1.png,anodr,0.9158363,0.022400877,0.020298703,0.020332148,0.02113207
cd314653a4d8.png,anodr,0.9179289,0.020737242,0.019816587,0.021016732,0.020500606
ce754234d760.png,anodr,0.92171514,0.02039006,0.022364594,0.019539934,0.01599033
ce8d2efd9d4f.png,anodr,0.9168389,0.024201693,0.019316604,0.020223398,0.019419495
cec299c2a2d5.png,anodr,0.9169032,0.023553276,0.018755615,0.020461807,0.020326136
cf6551521a35.png,anodr,0.9153649,0.018340463,0.02324928,0.021227147,0.02181818
cf8f1bc7a215.png,anodr,0.9090769,0.030735392,0.025588473,0.015688576,0.0189107
cfed7c1172ec.png,anodr,0.91798174,0.0219772,0.020337768,0.020150311,0.019552989
cff262ed8f4c.png,anodr,0.91414136,0.031759165,0.021125736,0.017727675,0.01524614
d02b79fc3200.png,anodr,0.9153495,0.02520821,0.01967877,0.020312807,0.019450674
d18f6431ebce.png,anodr,0.91593647,0.02454695,0.019837353,0.020285897,0.019393288
d1afdb8cf70d.png,anodr,0.9114889,0.025675684,0.024218282,0.020139098,0.018478092
d1ca85af57c9.png,anodr,0.915193,0.023248632,0.019789847,0.02122766,0.020540861
d26bb2ed6e71.png,anodr,0.92155236,0.018561192,0.01917986,0.020683613,0.020023074
d26bc6e1230d.png,anodr,0.91645825,0.023974756,0.019576183,0.019785848,0.020205004
d27ac9e54901.png,anodr,0.9161158,0.0276863,0.018242156,0.01890594,0.019049777
d2c5fb82fe5f.png,anodr,0.91772133,0.022864759,0.019027418,0.020249546,0.020136854
d2fb715b0c41.png,anodr,0.91691625,0.024733428,0.019282006,0.01975489,0.019313458
d30d079e6f9a.png,anodr,0.9115196,0.02532303,0.021689562,0.020810464,0.020657305
d332d7b8a26e.png,anodr,0.91700333,0.02344869,0.01930103,0.020579016,0.01966789
d38cf0f4a9af.png,anodr,0.9196099,0.02298539,0.0190456,0.01943284,0.018926244
d39752cb6e57.png,anodr,0.9126526,0.025239851,0.020297043,0.021744888,0.020065742
d3dfd0a2dee6.png,anodr,0.9158782,0.021436231,0.020953514,0.021408428,0.02032368
d4583e9525dc.png,anodr,0.9167237,0.021864915,0.020870654,0.02120183,0.019338898
d4bc001f7224.png,anodr,0.90943635,0.025086775,0.023051787,0.022645071,0.01977998
d516f77d4516.png,anodr,0.9126257,0.023831489,0.021324275,0.021759037,0.020459486
d51e5d7484ea.png,anodr,0.9164861,0.024096278,0.018649371,0.020298436,0.02046991
d6130f2ec903.png,anodr,0.90772676,0.026978116,0.021688094,0.02212222,0.021484727
d667af5742f6.png,anodr,0.9196127,0.023096655,0.018450385,0.019539421,0.019300854
d69698f838db.png,anodr,0.9090928,0.026849233,0.021460166,0.02160742,0.020990446
d6f6bdfd8011.png,anodr,0.9118082,0.017961495,0.02749009,0.021543067,0.021197122
d7078e8b0349.png,anodr,0.9219438,0.019882152,0.019541375,0.019251386,0.01938133
d74ccc796517.png,anodr,0.92465764,0.020210212,0.020255243,0.018559106,0.01631776
d7ac4a0c9760.png,anodr,0.9151001,0.025277868,0.019713951,0.020071346,0.019836787
d7bc62d60e8c.png,anodr,0.9150762,0.026538832,0.01859802,0.019334747,0.020452283
d807c53c1399.png,anodr,0.91441894,0.026797025,0.01895,0.020188,0.019645927
d866c26d76f0.png,anodr,0.91379243,0.022299431,0.022705002,0.020861007,0.02034205
d91635f380b4.png,anodr,0.914873,0.018981962,0.022868272,0.02101504,0.022261567
d93b61dc8f64.png,anodr,0.9169457,0.020502223,0.02506006,0.01793871,0.01955329
d97911a32918.png,anodr,0.9132265,0.020915708,0.021797026,0.022463944,0.021596733
da0a83f074f3.png,anodr,0.91281486,0.027655713,0.020920405,0.018894915,0.019714111
da9574d35b82.png,anodr,0.9166414,0.022974525,0.01818492,0.021533746,0.02066531
daad7b617f21.png,anodr,0.89830416,0.027777394,0.041401424,0.018185968,0.014331039
db3cd58aa315.png,anodr,0.9165669,0.02211638,0.019207252,0.020417195,0.021692261
dc0f6e5b489b.png,anodr,0.9099893,0.024479479,0.022581207,0.022072276,0.020877723
dcc6c0ad5cad.png,anodr,0.9180597,0.021886347,0.019764144,0.021167006,0.019122923
dccdf750c962.png,anodr,0.9122623,0.024474645,0.021690045,0.021432381,0.020140596
dcf109df1a2b.png,anodr,0.9167535,0.022997659,0.01957709,0.020075977,0.020595828
ddb222ff7c1d.png,anodr,0.9171378,0.021513838,0.020461304,0.02088292,0.020004291
de4cdabbce6d.png,anodr,0.92071795,0.020494271,0.019261144,0.020196326,0.019330317
de55ed25e0e8.png,anodr,0.91631466,0.025557049,0.019401267,0.019419212,0.019307801
de57c9e9fa93.png,anodr,0.9134968,0.04014667,0.012982639,0.015732113,0.017641818
dee31065f8fe.png,anodr,0.9144189,0.026497828,0.019421427,0.019576697,0.02008525
df0886f1e76b.png,anodr,0.9136792,0.023194022,0.022085715,0.020533368,0.020507706
e01b7bac822b.png,anodr,0.9135491,0.024222748,0.02107383,0.02375767,0.017396698
e06cccc08c59.png,anodr,0.9152661,0.031503607,0.016730042,0.018854726,0.017645549
e135d7ba9a0e.png,anodr,0.9147937,0.024611121,0.01864496,0.021659708,0.02029053
e1c02f6c3362.png,anodr,0.9184087,0.020285401,0.019926602,0.02017281,0.021206528
e3cd96cb094c.png,anodr,0.9183349,0.020034188,0.022132993,0.020541253,0.018956652
e47452069ea1.png,anodr,0.9158314,0.023974413,0.019363744,0.020018876,0.020811625
e4a44f9158dc.png,anodr,0.91740847,0.024347488,0.018519783,0.019754726,0.019969631
e4ae1ee6aada.png,anodr,0.91819525,0.021899888,0.019010851,0.02107402,0.019819966
e529c5757d64.png,anodr,0.90986323,0.024851916,0.02265669,0.022121709,0.02050643
e582e56e7942.png,anodr,0.912767,0.025979172,0.020299435,0.020807372,0.020146985
e594c19e2e1d.png,anodr,0.920121,0.021713132,0.019962158,0.018926598,0.01927718
e68746d426b2.png,anodr,0.92288417,0.019900577,0.01912417,0.01966125,0.01842992
e6a5e4718873.png,anodr,0.9177938,0.024223542,0.018562173,0.02020099,0.019219464
e77a93c3d9a9.png,anodr,0.9199637,0.020442413,0.019671613,0.020408241,0.019514069
e893e86dde94.png,anodr,0.91552794,0.023183243,0.019325508,0.02095345,0.021009881
e8e44b3160e3.png,anodr,0.9174381,0.024757484,0.018050745,0.020272836,0.019480944
e907d23cce3d.png,anodr,0.91798055,0.02141459,0.021621775,0.020112252,0.018870823
e966850247f4.png,anodr,0.9219571,0.021652613,0.01958642,0.019549347,0.017254513
e97ecf4355cb.png,anodr,0.91736543,0.022254214,0.02011331,0.020351024,0.019915987
ea5c42a78979.png,anodr,0.91417444,0.024599947,0.02237339,0.019617807,0.019234398
ea6a53e54d0f.png,anodr,0.9157214,0.024119291,0.020284316,0.019680262,0.020194605
ea7e21bab610.png,anodr,0.91838306,0.022800105,0.018697025,0.02042456,0.019695193
eabf421f94d0.png,anodr,0.9197701,0.022540553,0.018147863,0.020341638,0.019199751
eae70f527755.png,anodr,0.90504473,0.0280243,0.025145095,0.021886747,0.019899063
eb050765b323.png,anodr,0.91992134,0.02253267,0.018729538,0.020068971,0.018747462
eb175669d789.png,anodr,0.9102699,0.02723356,0.020196203,0.02155255,0.020747796
ebd96d853918.png,anodr,0.9120091,0.026582161,0.01974917,0.021261584,0.020397894
ec01f0862669.png,anodr,0.9136302,0.02490333,0.019099062,0.021324134,0.02104335
ec0c9f817b03.png,anodr,0.91784954,0.020901885,0.02011525,0.021056473,0.020076811
ecad6845f630.png,anodr,0.9215575,0.020996766,0.020693945,0.01842777,0.018323977
ee77763a6afb.png,anodr,0.9105444,0.025113227,0.020706316,0.021905662,0.021730382
ef247f28004f.png,anodr,0.9179693,0.0208087,0.022670459,0.020017097,0.018534422
ef4121e9bb67.png,anodr,0.91354126,0.027021829,0.019188598,0.021047978,0.019200295
ef5155990874.png,anodr,0.91710126,0.025062926,0.019151723,0.01994762,0.01873644
f0267c42907c.png,anodr,0.9113302,0.024087558,0.021111446,0.02182266,0.021648044
f02956bd7c50.png,anodr,0.9144777,0.022193672,0.020361368,0.021753721,0.021213576
f233638e0e90.png,anodr,0.9186602,0.021914609,0.018837221,0.02094666,0.019641351
f36cb007a1ef.png,anodr,0.91401017,0.02426292,0.021554913,0.02060032,0.019571632
f3a4751af42e.png,anodr,0.8172491,0.108204775,0.03774469,0.019300433,0.017501013
f3bb996b45ce.png,anodr,0.90963256,0.024710016,0.022749573,0.021556992,0.021350823
f451eee2b66b.png,anodr,0.9211328,0.021871164,0.019607125,0.019243762,0.018145131
f48241b0c995.png,anodr,0.9220261,0.018994993,0.019070264,0.019868933,0.020039666
f4c7ae514c54.png,anodr,0.91737837,0.022160213,0.019777128,0.020964824,0.019719446
f56ff0440ed1.png,anodr,0.93066734,0.01531812,0.01747136,0.018918402,0.01762481
f7116e7b2f4e.png,anodr,0.916018,0.023865787,0.020493995,0.020100553,0.019521648
f7735b6d47f7.png,anodr,0.9152196,0.023353748,0.01911139,0.021240786,0.021074489
f7e9fa75c7c1.png,anodr,0.9147208,0.024951546,0.019737577,0.020905614,0.01968448
f819c65b803c.png,anodr,0.91472685,0.020847596,0.023946011,0.019000318,0.021479135
f85fd4fac887.png,anodr,0.9131436,0.02371944,0.019640034,0.021333968,0.022162974
f8d62557ad0c.png,anodr,0.9122448,0.030755306,0.017759554,0.021123936,0.018116472
f9d8ff3e6592.png,anodr,0.91939706,0.020775016,0.019472068,0.02053386,0.01982193
fa0c87bd75ce.png,anodr,0.91496485,0.02397417,0.022081755,0.019201985,0.019777192
fa573163dd8b.png,anodr,0.91957635,0.023282016,0.01916812,0.019661173,0.018312313
fb88783de055.png,anodr,0.91728914,0.02274421,0.01856863,0.02027778,0.021120261
fbdc796290d4.png,anodr,0.9123732,0.027180895,0.02236916,0.020184197,0.017892562
fc898dfeb24f.png,anodr,0.91550183,0.020910269,0.020621976,0.022583876,0.020382063
fcc32dffd24d.png,anodr,0.9164462,0.023593042,0.019831352,0.019443583,0.0206857
fd079d2e93a2.png,anodr,0.9196598,0.023220232,0.018220542,0.019837191,0.0190623
fd87b6b2e664.png,anodr,0.91917187,0.020205945,0.018385988,0.020958016,0.021278273
fdbc252813b1.png,anodr,0.91473067,0.023669254,0.021203661,0.021306168,0.019090176
fe3f62695b2d.png,anodr,0.91960293,0.02303971,0.019734107,0.0185339,0.019089317
febfb20dc311.png,anodr,0.914718,0.026212132,0.019839665,0.021020237,0.018209936
ff1e940105f9.png,anodr,0.9157376,0.020763598,0.022949887,0.02136254,0.019186364
ff4832d55461.png,anodr,0.91949946,0.019938454,0.01906651,0.023054931,0.01844068
ff59d44a70a7.png,anodr,0.91171294,0.029722903,0.019018209,0.020266697,0.019279245
ff631653374e.png,anodr,0.91709834,0.022450333,0.020401184,0.020452939,0.019597098
0369f3efe69b.png,cmoderatedr,0.007848956,0.03861708,0.9198948,0.010148163,0.023491045
03e25101e8e8.png,bmilddr,0.0053705126,0.92170936,0.06292919,0.005697105,0.004293768
04ac765f91a1.png,bmilddr,0.011741888,0.92951065,0.021624077,0.01951572,0.017607642
07929d32b5b3.png,cmoderatedr,0.005917274,0.35589105,0.62106335,0.012125414,0.005002869
07a1c7073982.png,cmoderatedr,0.0096069435,0.18589985,0.77905494,0.0099573815,0.015480978
086d41d17da8.png,bmilddr,0.0097191855,0.95778483,0.009368789,0.013223803,0.009903311
0ad7f631dedb.png,cmoderatedr,0.009672622,0.36378467,0.5951131,0.019709213,0.011720398
0d310aba6373.png,cmoderatedr,0.012386115,0.013821879,0.821637,0.08898815,0.06316685
1116271db4ea.png,cmoderatedr,0.0071108076,0.02664586,0.93985605,0.017810373,0.008577029
12ce6a1a1f31.png,bmilddr,0.062301822,0.8694251,0.021696527,0.018536957,0.028039567
1a03a7970337.png,bmilddr,0.024007231,0.9331496,0.011525524,0.023391275,0.007926444
1bb0ddfe753a.png,cmoderatedr,0.013758187,0.013312319,0.93634176,0.02004867,0.016539158
27e4c800a449.png,bmilddr,0.0095658265,0.7044562,0.22619347,0.023977429,0.03580711
28f98cfe3858.png,cmoderatedr,0.0056858757,0.03492752,0.94962907,0.0038400784,0.0059174714
2a08ed6bbcbc.png,bmilddr,0.013240781,0.65920085,0.30510363,0.008893807,0.013560951
2d9d97a6e713.png,bmilddr,0.44257694,0.49380592,0.027359657,0.015171336,0.021086106
2f2e1949ad56.png,bmilddr,0.014682916,0.9492873,0.0153451385,0.010858238,0.009826434
33105f9b3a04.png,bmilddr,0.007124084,0.96181434,0.018403709,0.005333625,0.0073242914
35aa7f5c2ec0.png,cmoderatedr,0.015562016,0.4120501,0.54309285,0.024323395,0.004971637
365f8c01d994.png,cmoderatedr,0.08754999,0.08207687,0.81102777,0.0041135866,0.015231676
36677b70b1ef.png,bmilddr,0.015558259,0.7026367,0.20644821,0.014444379,0.06091242
38b9bb961847.png,cmoderatedr,0.0097302245,0.27481827,0.6934339,0.008444121,0.013573512
3c72f580d4ba.png,cmoderatedr,0.010679234,0.4443206,0.5222158,0.009837287,0.012947152
3dbc90c7ee7d.png,cmoderatedr,0.010323409,0.054741856,0.9044809,0.017119793,0.013334048
3de8ad4151e1.png,bmilddr,0.017625608,0.9178158,0.026622321,0.014670654,0.023265656
3f73c91b7e32.png,bmilddr,0.02618141,0.8541208,0.089766815,0.014906489,0.015024455
40e9b5630438.png,bmilddr,0.119458504,0.8440119,0.008616448,0.013439001,0.014474145
4661006f3ba6.png,bmilddr,0.042487428,0.83153355,0.08302513,0.024519313,0.018434523
495255c7492f.png,cmoderatedr,0.00851236,0.059009247,0.88866526,0.013680124,0.030132959
4c129470cec4.png,bmilddr,0.020210912,0.9482055,0.008933703,0.013235686,0.009414151
4c3c1ed09771.png,bmilddr,0.020538727,0.9444302,0.027607024,0.003953793,0.0034702974
4fa26d065ad3.png,bmilddr,0.07731579,0.82014227,0.038662143,0.01436279,0.049517024
50840c36f0b4.png,cmoderatedr,0.07395396,0.27167475,0.5311786,0.10247964,0.020713042
51131b48f9d4.png,cmoderatedr,0.016463261,0.0068953,0.9560842,0.016534302,0.0040229154
523b3f0fc646.png,cmoderatedr,0.20049678,0.14440767,0.5085962,0.124269836,0.022229489
52ae917fcea4.png,cmoderatedr,0.017133003,0.0030548547,0.965974,0.011925355,0.0019127954
5347b4c8e9b3.png,bmilddr,0.021149714,0.91898113,0.030174753,0.015850369,0.013843949
5548a7961a3e.png,anodr,0.9051592,0.02198631,0.032915667,0.02243682,0.017501893
55eac26bd383.png,bmilddr,0.11421466,0.8148845,0.0134923365,0.034571923,0.022836667
58184d6fd087.png,bmilddr,0.057335332,0.63886315,0.26683348,0.011771725,0.0251963
582115961a3d.png,bmilddr,0.004371075,0.946726,0.032179512,0.00566514,0.011058257
5b068765e846.png,bmilddr,0.048328165,0.519107,0.3882364,0.021441543,0.02288685
5cab3ef4b31c.png,cmoderatedr,0.012464711,0.072895974,0.83577,0.07009187,0.008777396
63a03880939c.png,bmilddr,0.016281176,0.9549716,0.011673711,0.0081935,0.008880028
64eb5a79dfdd.png,cmoderatedr,0.010005904,0.07040269,0.904802,0.0053956644,0.009393708
65e51e18242b.png,bmilddr,0.07332095,0.87642324,0.015417702,0.015177218,0.0196609
68332fdcaa70.png,bmilddr,0.0054827444,0.97959787,0.007731765,0.0043573775,0.0028302206
6b07971c3bf6.png,bmilddr,0.33508545,0.62899745,0.014130591,0.010263583,0.011522863
6cdd0f985270.png,cmoderatedr,0.014676295,0.010360582,0.9532722,0.012480674,0.009210144
6d292ca4c9ad.png,bmilddr,0.01572742,0.9514709,0.008825119,0.016780905,0.007195715
6ea07d19b4ce.png,cmoderatedr,0.06975906,0.13109574,0.7875779,0.006446348,0.0051209047
71f6a6e4620a.png,cmoderatedr,0.010511315,0.019294411,0.92793936,0.023375016,0.018879974
76be29bb30b2.png,anodr,0.7543286,0.17831895,0.015686827,0.016213275,0.03545228
76e589911303.png,bmilddr,0.38005197,0.5554136,0.019877039,0.0192716,0.025385825
78bcdffb8785.png,bmilddr,0.019182216,0.9555144,0.011596371,0.0062992624,0.0074077216
79ce83c07588.png,bmilddr,0.03581892,0.92469406,0.012683595,0.016712036,0.010091337
7ae69d22075a.png,anodr,0.73712885,0.19233292,0.03351052,0.015218653,0.02180906
7b20210d9120.png,cmoderatedr,0.012823936,0.039195523,0.93440557,0.007241486,0.006333566
7f60f2a083d3.png,cmoderatedr,0.013383177,0.44863167,0.5133015,0.007813548,0.016870128
84a72e15b23c.png,bmilddr,0.010851945,0.66052854,0.29323822,0.008575406,0.026805889
8676427e4625.png,bmilddr,0.01186753,0.734168,0.23046488,0.013861982,0.009637649
8bc6716c2238.png,bmilddr,0.15113947,0.44887334,0.3669015,0.0066933166,0.026392294
8fc09fecd22f.png,bmilddr,0.012992466,0.94789046,0.0170182,0.011212668,0.010886289
90c982cc2d96.png,cmoderatedr,0.034676973,0.1463052,0.79332316,0.0054182657,0.020276345
92d9e9f08709.png,bmilddr,0.009769971,0.7415627,0.21863297,0.014533507,0.015500861
94372043d55b.png,bmilddr,0.037599098,0.92876506,0.005684697,0.019190503,0.008760576
94b1d8ad35ec.png,bmilddr,0.018594546,0.94630224,0.010905212,0.01520134,0.00899668
95a4cc805c7b.png,anodr,0.9250332,0.02344213,0.018944722,0.01715207,0.015427889
977e1ca77653.png,bmilddr,0.022730319,0.75905293,0.18333821,0.011258969,0.023619521
99132193eaa0.png,cmoderatedr,0.012573048,0.08324194,0.85131574,0.018834367,0.03403492
