image_path,predicted_class,true_class,prob_a_noamd,prob_b_amd
test/a_noamd/T0055.jpg,a_noamd,a_noamd,0.81715673,0.18284331
test/a_noamd/T0058.jpg,b_amd,a_noamd,0.35290688,0.64709306
test/a_noamd/T0060.jpg,a_noamd,a_noamd,0.8939106,0.10608943
test/a_noamd/T0061.jpg,a_noamd,a_noamd,0.83394617,0.16605376
test/a_noamd/T0062.jpg,a_noamd,a_noamd,0.6148595,0.38514048
test/a_noamd/T0063.jpg,a_noamd,a_noamd,0.7145746,0.2854254
test/a_noamd/T0064.jpg,a_noamd,a_noamd,0.57110274,0.42889732
test/a_noamd/T0065.jpg,a_noamd,a_noamd,0.779531,0.22046904
test/a_noamd/T0066.jpg,a_noamd,a_noamd,0.9131577,0.08684227
test/a_noamd/T0067.jpg,a_noamd,a_noamd,0.90397805,0.096021995
test/a_noamd/T0068.jpg,a_noamd,a_noamd,0.8659112,0.13408878
test/a_noamd/T0069.jpg,a_noamd,a_noamd,0.82709765,0.17290236
test/a_noamd/T0070.jpg,a_noamd,a_noamd,0.60171306,0.39828694
test/a_noamd/T0074.jpg,a_noamd,a_noamd,0.90708137,0.09291866
test/a_noamd/T0075.jpg,a_noamd,a_noamd,0.88554984,0.11445023
test/a_noamd/T0076.jpg,a_noamd,a_noamd,0.91255647,0.08744349
test/a_noamd/T0077.jpg,a_noamd,a_noamd,0.75154227,0.24845774
test/a_noamd/T0078.jpg,a_noamd,a_noamd,0.62884855,0.37115142
test/a_noamd/T0079.jpg,b_amd,a_noamd,0.42667115,0.57332885
test/a_noamd/T0080.jpg,a_noamd,a_noamd,0.89851165,0.101488344
test/a_noamd/T0081.jpg,a_noamd,a_noamd,0.84582424,0.15417579
test/a_noamd/T0082.jpg,b_amd,a_noamd,0.18497889,0.8150211
test/a_noamd/T0084.jpg,a_noamd,a_noamd,0.8554162,0.14458387
test/a_noamd/T0085.jpg,a_noamd,a_noamd,0.8716939,0.12830605
test/a_noamd/T0087.jpg,b_amd,a_noamd,0.2034775,0.79652244
test/a_noamd/T0088.jpg,a_noamd,a_noamd,0.8872417,0.11275829
test/a_noamd/T0090.jpg,a_noamd,a_noamd,0.81068134,0.18931863
test/a_noamd/T0091.jpg,a_noamd,a_noamd,0.55154335,0.4484567
test/a_noamd/T0092.jpg,a_noamd,a_noamd,0.86755544,0.13244453
test/a_noamd/T0093.jpg,a_noamd,a_noamd,0.82682455,0.17317547
test/a_noamd/T0094.jpg,a_noamd,a_noamd,0.9058704,0.094129615
test/a_noamd/T0095.jpg,a_noamd,a_noamd,0.7660675,0.23393245
test/a_noamd/T0096.jpg,a_noamd,a_noamd,0.8751876,0.12481242
test/a_noamd/T0097.jpg,a_noamd,a_noamd,0.9097682,0.09023182
test/a_noamd/T0098.jpg,a_noamd,a_noamd,0.8453105,0.15468946
test/a_noamd/T0099.jpg,a_noamd,a_noamd,0.9124355,0.087564506
test/a_noamd/T0100.jpg,a_noamd,a_noamd,0.8931428,0.10685715
test/a_noamd/T0101.jpg,a_noamd,a_noamd,0.51353455,0.48646548
test/a_noamd/T0102.jpg,a_noamd,a_noamd,0.7501346,0.24986541
test/a_noamd/T0103.jpg,a_noamd,a_noamd,0.813362,0.18663806
test/a_noamd/T0104.jpg,a_noamd,a_noamd,0.91193885,0.0880612
test/a_noamd/T0106.jpg,a_noamd,a_noamd,0.89939886,0.10060108
test/a_noamd/T0108.jpg,a_noamd,a_noamd,0.9045834,0.09541661
test/a_noamd/T0109.jpg,a_noamd,a_noamd,0.88824314,0.11175689
test/a_noamd/T0110.jpg,a_noamd,a_noamd,0.778874,0.2211261
test/a_noamd/T0111.jpg,a_noamd,a_noamd,0.7677813,0.23221865
test/a_noamd/T0113.jpg,b_amd,a_noamd,0.47634232,0.52365774
test/a_noamd/T0114.jpg,a_noamd,a_noamd,0.51608586,0.4839141
test/a_noamd/T0115.jpg,a_noamd,a_noamd,0.8052281,0.19477193
test/a_noamd/T0116.jpg,a_noamd,a_noamd,0.88099223,0.119007744
test/a_noamd/T0117.jpg,a_noamd,a_noamd,0.881405,0.118595004
test/a_noamd/T0119.jpg,a_noamd,a_noamd,0.78210664,0.21789335
test/a_noamd/T0121.jpg,a_noamd,a_noamd,0.89128226,0.10871772
test/a_noamd/T0122.jpg,a_noamd,a_noamd,0.8278952,0.17210475
test/a_noamd/T0123.jpg,a_noamd,a_noamd,0.536717,0.46328297
test/a_noamd/T0124.jpg,a_noamd,a_noamd,0.77574724,0.22425278
test/a_noamd/T0125.jpg,a_noamd,a_noamd,0.8493821,0.1506179
test/a_noamd/T0126.jpg,a_noamd,a_noamd,0.76828223,0.2317177
test/a_noamd/T0128.jpg,a_noamd,a_noamd,0.7704254,0.22957465
test/a_noamd/T0130.jpg,a_noamd,a_noamd,0.8541665,0.1458335
test/a_noamd/T0131.jpg,b_amd,a_noamd,0.3546148,0.6453852
test/a_noamd/T0132.jpg,a_noamd,a_noamd,0.9093263,0.09067366
test/a_noamd/T0133.jpg,a_noamd,a_noamd,0.9097697,0.09023025
test/a_noamd/T0135.jpg,a_noamd,a_noamd,0.77799237,0.22200763
test/a_noamd/T0136.jpg,a_noamd,a_noamd,0.9071573,0.09284263
test/a_noamd/T0137.jpg,a_noamd,a_noamd,0.88902974,0.11097024
test/a_noamd/T0138.jpg,a_noamd,a_noamd,0.9209177,0.079082295
test/a_noamd/T0139.jpg,a_noamd,a_noamd,0.8463981,0.15360181
test/a_noamd/T0140.jpg,a_noamd,a_noamd,0.87128335,0.12871668
test/a_noamd/T0141.jpg,a_noamd,a_noamd,0.5718941,0.42810586
test/a_noamd/T0142.jpg,a_noamd,a_noamd,0.8266498,0.17335024
test/a_noamd/T0143.jpg,a_noamd,a_noamd,0.5484538,0.45154616
test/a_noamd/T0144.jpg,b_amd,a_noamd,0.35929927,0.6407007
test/a_noamd/T0145.jpg,a_noamd,a_noamd,0.60874784,0.39125216
test/a_noamd/T0146.jpg,b_amd,a_noamd,0.36247906,0.63752097
test/a_noamd/T0149.jpg,a_noamd,a_noamd,0.8562384,0.14376162
test/a_noamd/T0151.jpg,a_noamd,a_noamd,0.77445483,0.22554514
test/a_noamd/T0153.jpg,a_noamd,a_noamd,0.8783622,0.12163786
test/a_noamd/T0155.jpg,a_noamd,a_noamd,0.8455198,0.15448028
test/a_noamd/T0156.jpg,a_noamd,a_noamd,0.8259593,0.17404063
test/a_noamd/T0157.jpg,a_noamd,a_noamd,0.85462296,0.14537703
test/a_noamd/T0158.jpg,a_noamd,a_noamd,0.863073,0.13692695
test/a_noamd/T0160.jpg,a_noamd,a_noamd,0.86092204,0.139078
test/a_noamd/T0161.jpg,a_noamd,a_noamd,0.71141225,0.28858778
test/a_noamd/T0162.jpg,a_noamd,a_noamd,0.62351924,0.37648082
test/a_noamd/T0163.jpg,a_noamd,a_noamd,0.5341048,0.46589512
test/a_noamd/T0167.jpg,a_noamd,a_noamd,0.87587273,0.12412732
test/a_noamd/T0168.jpg,a_noamd,a_noamd,0.6374021,0.3625979
test/a_noamd/T0169.jpg,a_noamd,a_noamd,0.52941316,0.47058684
test/a_noamd/T0171.jpg,b_amd,a_noamd,0.48845842,0.51154155
test/a_noamd/T0173.jpg,a_noamd,a_noamd,0.54623944,0.4537606
test/a_noamd/T0174.jpg,a_noamd,a_noamd,0.9198239,0.08017616
test/a_noamd/T0175.jpg,a_noamd,a_noamd,0.6879649,0.31203505
test/a_noamd/T0177.jpg,a_noamd,a_noamd,0.71862715,0.2813729
test/a_noamd/T0178.jpg,a_noamd,a_noamd,0.8813754,0.11862469
test/a_noamd/T0179.jpg,a_noamd,a_noamd,0.8209165,0.17908351
test/a_noamd/T0180.jpg,a_noamd,a_noamd,0.8895717,0.11042824
test/a_noamd/T0181.jpg,a_noamd,a_noamd,0.7901663,0.20983362
test/a_noamd/T0182.jpg,a_noamd,a_noamd,0.89477885,0.10522113
test/a_noamd/T0184.jpg,a_noamd,a_noamd,0.7839152,0.21608472
test/a_noamd/T0185.jpg,a_noamd,a_noamd,0.9177397,0.08226029
test/a_noamd/T0186.jpg,a_noamd,a_noamd,0.8616843,0.13831565
test/a_noamd/T0187.jpg,a_noamd,a_noamd,0.584667,0.415333
test/a_noamd/T0191.jpg,b_amd,a_noamd,0.16763942,0.83236057
test/a_noamd/T0192.jpg,b_amd,a_noamd,0.2627558,0.7372441
test/a_noamd/T0194.jpg,a_noamd,a_noamd,0.91368115,0.08631883
test/a_noamd/T0195.jpg,a_noamd,a_noamd,0.86526865,0.13473135
test/a_noamd/T0196.jpg,b_amd,a_noamd,0.36559954,0.6344004
test/a_noamd/T0197.jpg,b_amd,a_noamd,0.3160527,0.68394727
test/a_noamd/T0199.jpg,a_noamd,a_noamd,0.83985925,0.16014077
test/a_noamd/T0200.jpg,a_noamd,a_noamd,0.72149986,0.2785002
test/a_noamd/T0202.jpg,a_noamd,a_noamd,0.87923825,0.12076177
test/a_noamd/T0203.jpg,a_noamd,a_noamd,0.8614382,0.13856177
test/a_noamd/T0204.jpg,b_amd,a_noamd,0.4347322,0.5652678
test/a_noamd/T0205.jpg,a_noamd,a_noamd,0.8847898,0.115210205
test/a_noamd/T0206.jpg,a_noamd,a_noamd,0.5935511,0.40644884
test/a_noamd/T0207.jpg,b_amd,a_noamd,0.29580426,0.70419574
test/a_noamd/T0208.jpg,a_noamd,a_noamd,0.88109326,0.118906714
test/a_noamd/T0210.jpg,b_amd,a_noamd,0.35090876,0.64909124
test/a_noamd/T0211.jpg,a_noamd,a_noamd,0.7860634,0.21393661
test/a_noamd/T0212.jpg,a_noamd,a_noamd,0.86539054,0.13460946
test/a_noamd/T0213.jpg,a_noamd,a_noamd,0.8590781,0.14092192
test/a_noamd/T0214.jpg,a_noamd,a_noamd,0.61791474,0.3820853
test/a_noamd/T0215.jpg,a_noamd,a_noamd,0.6306889,0.36931103
test/a_noamd/T0216.jpg,a_noamd,a_noamd,0.89345586,0.106544115
test/a_noamd/T0217.jpg,a_noamd,a_noamd,0.5564094,0.44359058
test/a_noamd/T0218.jpg,a_noamd,a_noamd,0.91120815,0.088791795
test/a_noamd/T0220.jpg,a_noamd,a_noamd,0.8234376,0.1765624
test/a_noamd/T0221.jpg,a_noamd,a_noamd,0.8753664,0.12463365
test/a_noamd/T0222.jpg,a_noamd,a_noamd,0.8949112,0.10508872
test/a_noamd/T0223.jpg,a_noamd,a_noamd,0.5144279,0.48557213
test/a_noamd/T0224.jpg,a_noamd,a_noamd,0.74690604,0.25309393
test/a_noamd/T0225.jpg,a_noamd,a_noamd,0.81584597,0.18415403
test/a_noamd/T0228.jpg,a_noamd,a_noamd,0.5808343,0.41916567
test/a_noamd/T0229.jpg,a_noamd,a_noamd,0.84378046,0.15621957
test/a_noamd/T0230.jpg,b_amd,a_noamd,0.20207903,0.797921
test/a_noamd/T0231.jpg,a_noamd,a_noamd,0.5791641,0.42083594
test/a_noamd/T0232.jpg,a_noamd,a_noamd,0.8724228,0.12757722
test/a_noamd/T0233.jpg,a_noamd,a_noamd,0.8006047,0.19939531
test/a_noamd/T0234.jpg,a_noamd,a_noamd,0.81641805,0.18358198
test/a_noamd/T0235.jpg,a_noamd,a_noamd,0.5386212,0.46137878
test/a_noamd/T0236.jpg,a_noamd,a_noamd,0.91236424,0.087635756
test/a_noamd/T0238.jpg,a_noamd,a_noamd,0.8203282,0.17967176
test/a_noamd/T0239.jpg,b_amd,a_noamd,0.25187758,0.7481224
test/a_noamd/T0240.jpg,b_amd,a_noamd,0.45185146,0.5481486
test/a_noamd/T0241.jpg,a_noamd,a_noamd,0.6534051,0.34659487
test/a_noamd/T0242.jpg,a_noamd,a_noamd,0.82831395,0.17168601
test/a_noamd/T0243.jpg,a_noamd,a_noamd,0.8503681,0.14963196
test/a_noamd/T0246.jpg,a_noamd,a_noamd,0.894279,0.10572104
test/a_noamd/T0248.jpg,a_noamd,a_noamd,0.89267254,0.10732744
test/a_noamd/T0249.jpg,a_noamd,a_noamd,0.8080681,0.19193195
test/a_noamd/T0250.jpg,a_noamd,a_noamd,0.90721405,0.09278597
test/a_noamd/T0251.jpg,b_amd,a_noamd,0.43079305,0.56920695
test/a_noamd/T0253.jpg,b_amd,a_noamd,0.42388722,0.5761128
test/a_noamd/T0256.jpg,a_noamd,a_noamd,0.9018376,0.09816246
test/a_noamd/T0257.jpg,a_noamd,a_noamd,0.894873,0.105126984
test/a_noamd/T0259.jpg,a_noamd,a_noamd,0.8928592,0.10714078
test/a_noamd/T0260.jpg,a_noamd,a_noamd,0.88096005,0.11903996
test/a_noamd/T0262.jpg,b_amd,a_noamd,0.39578584,0.6042142
test/a_noamd/T0263.jpg,a_noamd,a_noamd,0.573571,0.42642894
test/a_noamd/T0264.jpg,a_noamd,a_noamd,0.8324345,0.16756551
test/a_noamd/T0265.jpg,b_amd,a_noamd,0.13874309,0.8612569
test/a_noamd/T0266.jpg,a_noamd,a_noamd,0.90526193,0.09473805
test/a_noamd/T0267.jpg,a_noamd,a_noamd,0.8857077,0.11429232
test/a_noamd/T0268.jpg,a_noamd,a_noamd,0.86837673,0.13162324
test/a_noamd/T0269.jpg,a_noamd,a_noamd,0.8944578,0.10554225
test/a_noamd/T0270.jpg,a_noamd,a_noamd,0.840748,0.15925202
test/a_noamd/T0271.jpg,a_noamd,a_noamd,0.6868157,0.3131843
test/a_noamd/T0272.jpg,a_noamd,a_noamd,0.87457186,0.12542821
test/a_noamd/T0273.jpg,a_noamd,a_noamd,0.91433257,0.0856675
test/a_noamd/T0274.jpg,a_noamd,a_noamd,0.92563605,0.074363925
test/a_noamd/T0275.jpg,a_noamd,a_noamd,0.88681245,0.11318753
test/a_noamd/T0276.jpg,b_amd,a_noamd,0.49249688,0.50750315
test/a_noamd/T0277.jpg,a_noamd,a_noamd,0.87837726,0.121622816
test/a_noamd/T0278.jpg,a_noamd,a_noamd,0.8875537,0.11244636
test/a_noamd/T0279.jpg,b_amd,a_noamd,0.29549006,0.7045099
test/a_noamd/T0280.jpg,a_noamd,a_noamd,0.9163653,0.083634615
test/a_noamd/T0281.jpg,a_noamd,a_noamd,0.7430534,0.25694665
test/a_noamd/T0282.jpg,a_noamd,a_noamd,0.8802298,0.119770214
test/a_noamd/T0283.jpg,b_amd,a_noamd,0.24176581,0.7582342
test/a_noamd/T0284.jpg,b_amd,a_noamd,0.19998653,0.8000135
test/a_noamd/T0285.jpg,a_noamd,a_noamd,0.8757469,0.12425308
test/a_noamd/T0287.jpg,a_noamd,a_noamd,0.9052981,0.09470189
test/a_noamd/T0288.jpg,a_noamd,a_noamd,0.87720335,0.12279669
test/a_noamd/T0289.jpg,a_noamd,a_noamd,0.5543544,0.44564557
test/a_noamd/T0290.jpg,a_noamd,a_noamd,0.91605073,0.08394926
test/a_noamd/T0292.jpg,a_noamd,a_noamd,0.76948684,0.23051311
test/a_noamd/T0293.jpg,a_noamd,a_noamd,0.8854372,0.1145628
test/a_noamd/T0294.jpg,a_noamd,a_noamd,0.6062953,0.39370468
test/a_noamd/T0295.jpg,a_noamd,a_noamd,0.85501426,0.1449858
test/a_noamd/T0296.jpg,a_noamd,a_noamd,0.8552667,0.14473325
test/a_noamd/T0297.jpg,a_noamd,a_noamd,0.8783163,0.12168378
test/a_noamd/T0299.jpg,a_noamd,a_noamd,0.89513767,0.10486239
test/a_noamd/T0300.jpg,a_noamd,a_noamd,0.8639919,0.1360081
test/a_noamd/T0302.jpg,a_noamd,a_noamd,0.76832414,0.2316759
test/a_noamd/T0303.jpg,a_noamd,a_noamd,0.7298915,0.27010846
test/a_noamd/T0304.jpg,b_amd,a_noamd,0.2994035,0.7005965
test/a_noamd/T0305.jpg,a_noamd,a_noamd,0.90427244,0.09572759
test/a_noamd/T0306.jpg,a_noamd,a_noamd,0.8597335,0.14026646
test/a_noamd/T0308.jpg,a_noamd,a_noamd,0.8480727,0.15192723
test/a_noamd/T0309.jpg,a_noamd,a_noamd,0.89530563,0.10469438
test/a_noamd/T0310.jpg,a_noamd,a_noamd,0.84831417,0.15168583
test/a_noamd/T0311.jpg,b_amd,a_noamd,0.4121736,0.58782643
test/a_noamd/T0312.jpg,a_noamd,a_noamd,0.63574076,0.3642593
test/a_noamd/T0313.jpg,b_amd,a_noamd,0.14362735,0.85637265
test/a_noamd/T0314.jpg,a_noamd,a_noamd,0.5014012,0.4985988
test/a_noamd/T0315.jpg,a_noamd,a_noamd,0.60600245,0.3939976
test/a_noamd/T0316.jpg,a_noamd,a_noamd,0.65030956,0.34969047
test/a_noamd/T0317.jpg,a_noamd,a_noamd,0.5370072,0.46299276
test/a_noamd/T0318.jpg,a_noamd,a_noamd,0.89098674,0.1090133
test/a_noamd/T0319.jpg,b_amd,a_noamd,0.20569432,0.7943057
test/a_noamd/T0320.jpg,b_amd,a_noamd,0.2804946,0.71950537
test/a_noamd/T0321.jpg,a_noamd,a_noamd,0.88125914,0.11874081
test/a_noamd/T0322.jpg,a_noamd,a_noamd,0.8725885,0.12741145
test/a_noamd/T0324.jpg,a_noamd,a_noamd,0.90142703,0.09857293
test/a_noamd/T0327.jpg,b_amd,a_noamd,0.46302858,0.5369714
test/a_noamd/T0328.jpg,a_noamd,a_noamd,0.89903474,0.10096531
test/a_noamd/T0330.jpg,a_noamd,a_noamd,0.9035496,0.09645034
test/a_noamd/T0331.jpg,a_noamd,a_noamd,0.79713625,0.20286375
test/a_noamd/T0332.jpg,a_noamd,a_noamd,0.8480777,0.1519223
test/a_noamd/T0333.jpg,a_noamd,a_noamd,0.83808976,0.1619102
test/a_noamd/T0334.jpg,a_noamd,a_noamd,0.8869504,0.11304961
test/a_noamd/T0335.jpg,a_noamd,a_noamd,0.90820736,0.091792695
test/a_noamd/T0336.jpg,a_noamd,a_noamd,0.89833826,0.101661734
test/a_noamd/T0337.jpg,a_noamd,a_noamd,0.7096178,0.2903822
test/a_noamd/T0338.jpg,a_noamd,a_noamd,0.91773397,0.08226606
test/a_noamd/T0339.jpg,a_noamd,a_noamd,0.5541426,0.44585747
test/a_noamd/T0340.jpg,a_noamd,a_noamd,0.91331315,0.08668681
test/a_noamd/T0341.jpg,b_amd,a_noamd,0.27816552,0.72183454
test/a_noamd/T0342.jpg,a_noamd,a_noamd,0.82719976,0.17280021
test/a_noamd/T0343.jpg,b_amd,a_noamd,0.09146142,0.90853864
test/a_noamd/T0344.jpg,a_noamd,a_noamd,0.87319255,0.1268075
test/a_noamd/T0345.jpg,a_noamd,a_noamd,0.90913624,0.09086376
test/a_noamd/T0346.jpg,a_noamd,a_noamd,0.7833819,0.21661817
test/a_noamd/T0347.jpg,a_noamd,a_noamd,0.81789464,0.18210536
test/a_noamd/T0349.jpg,a_noamd,a_noamd,0.9152173,0.08478268
test/a_noamd/T0350.jpg,a_noamd,a_noamd,0.889101,0.110898964
test/a_noamd/T0352.jpg,a_noamd,a_noamd,0.89688456,0.10311546
test/a_noamd/T0353.jpg,a_noamd,a_noamd,0.8929637,0.107036345
test/a_noamd/T0354.jpg,a_noamd,a_noamd,0.9132895,0.086710505
test/a_noamd/T0355.jpg,a_noamd,a_noamd,0.9125618,0.08743822
test/a_noamd/T0356.jpg,b_amd,a_noamd,0.28885952,0.71114045
test/a_noamd/T0357.jpg,a_noamd,a_noamd,0.8428138,0.15718621
test/a_noamd/T0358.jpg,a_noamd,a_noamd,0.89762664,0.10237335
test/a_noamd/T0359.jpg,a_noamd,a_noamd,0.809554,0.19044599
test/a_noamd/T0360.jpg,a_noamd,a_noamd,0.91337407,0.086626016
test/a_noamd/T0362.jpg,a_noamd,a_noamd,0.8245085,0.1754915
test/a_noamd/T0363.jpg,b_amd,a_noamd,0.18056644,0.81943357
test/a_noamd/T0365.jpg,a_noamd,a_noamd,0.8626942,0.13730581
test/a_noamd/T0367.jpg,a_noamd,a_noamd,0.8736748,0.12632518
test/a_noamd/T0369.jpg,a_noamd,a_noamd,0.61906904,0.38093093
test/a_noamd/T0370.jpg,a_noamd,a_noamd,0.8220084,0.17799163
test/a_noamd/T0371.jpg,a_noamd,a_noamd,0.80663013,0.19336984
test/a_noamd/T0373.jpg,a_noamd,a_noamd,0.5437643,0.45623574
test/a_noamd/T0374.jpg,a_noamd,a_noamd,0.732995,0.267005
test/a_noamd/T0375.jpg,a_noamd,a_noamd,0.8040931,0.19590685
test/a_noamd/T0376.jpg,a_noamd,a_noamd,0.8534295,0.1465705
test/a_noamd/T0379.jpg,b_amd,a_noamd,0.44334298,0.55665696
test/a_noamd/T0380.jpg,a_noamd,a_noamd,0.7637411,0.23625895
test/a_noamd/T0383.jpg,b_amd,a_noamd,0.12608945,0.87391055
test/a_noamd/T0384.jpg,a_noamd,a_noamd,0.8763349,0.12366515
test/a_noamd/T0385.jpg,a_noamd,a_noamd,0.8006733,0.19932665
test/a_noamd/T0387.jpg,a_noamd,a_noamd,0.8957013,0.10429869
test/a_noamd/T0388.jpg,a_noamd,a_noamd,0.8131765,0.18682344
test/a_noamd/T0389.jpg,a_noamd,a_noamd,0.89822656,0.101773374
test/a_noamd/T0391.jpg,b_amd,a_noamd,0.35931885,0.6406811
test/a_noamd/T0395.jpg,a_noamd,a_noamd,0.9033519,0.096648075
test/a_noamd/T0396.jpg,a_noamd,a_noamd,0.7852105,0.21478951
test/a_noamd/T0397.jpg,a_noamd,a_noamd,0.8573112,0.14268883
test/a_noamd/T0398.jpg,a_noamd,a_noamd,0.83876437,0.1612357
test/a_noamd/T0399.jpg,a_noamd,a_noamd,0.84378725,0.15621279
test/a_noamd/T0400.jpg,b_amd,a_noamd,0.21175264,0.78824735
test/a_noamd/V0001.jpg,b_amd,a_noamd,0.13133416,0.8686659
test/a_noamd/V0002.jpg,a_noamd,a_noamd,0.91384727,0.086152695
test/a_noamd/V0003.jpg,a_noamd,a_noamd,0.7904259,0.20957415
test/a_noamd/V0004.jpg,b_amd,a_noamd,0.1863074,0.8136926
test/a_noamd/V0005.jpg,a_noamd,a_noamd,0.8537877,0.14621224
test/a_noamd/V0006.jpg,a_noamd,a_noamd,0.8215057,0.17849427
test/a_noamd/V0007.jpg,a_noamd,a_noamd,0.7009475,0.2990525
test/a_noamd/V0008.jpg,b_amd,a_noamd,0.07770004,0.9223
test/a_noamd/V0010.jpg,a_noamd,a_noamd,0.85513365,0.14486632
test/a_noamd/V0011.jpg,a_noamd,a_noamd,0.8273376,0.17266233
test/a_noamd/V0012.jpg,a_noamd,a_noamd,0.8932042,0.1067958
test/a_noamd/V0014.jpg,a_noamd,a_noamd,0.80111843,0.19888154
test/a_noamd/V0015.jpg,a_noamd,a_noamd,0.7276967,0.27230328
test/a_noamd/V0016.jpg,a_noamd,a_noamd,0.8093086,0.19069147
test/a_noamd/V0017.jpg,a_noamd,a_noamd,0.83658856,0.16341147
test/a_noamd/V0018.jpg,b_amd,a_noamd,0.40430057,0.5956994
test/a_noamd/V0019.jpg,a_noamd,a_noamd,0.8996359,0.100364074
test/a_noamd/V0020.jpg,a_noamd,a_noamd,0.830004,0.16999602
test/a_noamd/V0021.jpg,b_amd,a_noamd,0.27036634,0.7296336
test/a_noamd/V0023.jpg,a_noamd,a_noamd,0.891388,0.10861207
test/a_noamd/V0024.jpg,a_noamd,a_noamd,0.748011,0.25198904
test/a_noamd/V0025.jpg,a_noamd,a_noamd,0.8054568,0.19454315
test/a_noamd/V0026.jpg,a_noamd,a_noamd,0.77335715,0.22664286
test/a_noamd/V0027.jpg,b_amd,a_noamd,0.39888448,0.6011155
test/a_noamd/V0028.jpg,a_noamd,a_noamd,0.9084302,0.09156976
test/a_noamd/V0029.jpg,a_noamd,a_noamd,0.76069456,0.23930548
test/a_noamd/V0031.jpg,b_amd,a_noamd,0.2817966,0.71820337
test/a_noamd/V0032.jpg,a_noamd,a_noamd,0.7004249,0.2995751
test/a_noamd/V0035.jpg,b_amd,a_noamd,0.19569409,0.8043059
test/a_noamd/V0036.jpg,a_noamd,a_noamd,0.8627947,0.13720526
test/a_noamd/V0037.jpg,a_noamd,a_noamd,0.64703685,0.35296318
test/a_noamd/V0038.jpg,a_noamd,a_noamd,0.82737166,0.17262833
test/a_noamd/V0039.jpg,a_noamd,a_noamd,0.7958795,0.20412053
test/a_noamd/V0040.jpg,a_noamd,a_noamd,0.8107272,0.18927278
test/a_noamd/V0041.jpg,a_noamd,a_noamd,0.7419765,0.2580235
test/a_noamd/V0042.jpg,a_noamd,a_noamd,0.8014052,0.19859481
test/a_noamd/V0044.jpg,a_noamd,a_noamd,0.9089236,0.09107636
test/a_noamd/V0045.jpg,b_amd,a_noamd,0.36389732,0.6361027
test/a_noamd/V0046.jpg,b_amd,a_noamd,0.41161346,0.58838654
test/a_noamd/V0047.jpg,a_noamd,a_noamd,0.91708094,0.082919076
test/a_noamd/V0049.jpg,a_noamd,a_noamd,0.7904268,0.20957318
test/a_noamd/V0052.jpg,a_noamd,a_noamd,0.85226756,0.14773245
test/a_noamd/V0053.jpg,a_noamd,a_noamd,0.74507314,0.25492686
test/a_noamd/V0054.jpg,b_amd,a_noamd,0.37683296,0.623167
test/a_noamd/V0055.jpg,a_noamd,a_noamd,0.8993127,0.10068732
test/a_noamd/V0056.jpg,b_amd,a_noamd,0.29843912,0.7015609
test/a_noamd/V0057.jpg,a_noamd,a_noamd,0.88918567,0.11081429
test/a_noamd/V0058.jpg,a_noamd,a_noamd,0.539964,0.460036
test/a_noamd/V0059.jpg,a_noamd,a_noamd,0.87143856,0.12856147
test/a_noamd/V0060.jpg,b_amd,a_noamd,0.46577862,0.53422135
test/a_noamd/V0062.jpg,a_noamd,a_noamd,0.7694928,0.23050722
test/a_noamd/V0064.jpg,a_noamd,a_noamd,0.75420004,0.24579991
test/a_noamd/V0065.jpg,a_noamd,a_noamd,0.8887624,0.11123755
test/a_noamd/V0066.jpg,a_noamd,a_noamd,0.9120382,0.08796187
test/a_noamd/V0067.jpg,b_amd,a_noamd,0.41990614,0.5800939
test/a_noamd/V0068.jpg,a_noamd,a_noamd,0.8707399,0.12926015
test/a_noamd/V0069.jpg,a_noamd,a_noamd,0.84760934,0.15239073
test/a_noamd/V0070.jpg,a_noamd,a_noamd,0.892375,0.107624955
test/a_noamd/V0071.jpg,b_amd,a_noamd,0.47913194,0.52086806
test/a_noamd/V0072.jpg,a_noamd,a_noamd,0.8598739,0.14012615
test/a_noamd/V0073.jpg,a_noamd,a_noamd,0.8416975,0.15830256
test/a_noamd/V0074.jpg,a_noamd,a_noamd,0.68234646,0.31765354
test/a_noamd/V0075.jpg,a_noamd,a_noamd,0.8071062,0.19289386
test/a_noamd/V0076.jpg,a_noamd,a_noamd,0.88770884,0.11229113
test/a_noamd/V0077.jpg,a_noamd,a_noamd,0.9014747,0.09852532
test/a_noamd/V0079.jpg,a_noamd,a_noamd,0.80063796,0.19936208
test/a_noamd/V0081.jpg,b_amd,a_noamd,0.35506696,0.64493304
test/a_noamd/V0082.jpg,a_noamd,a_noamd,0.8778961,0.12210393
test/a_noamd/V0084.jpg,a_noamd,a_noamd,0.86630094,0.13369907
test/a_noamd/V0086.jpg,a_noamd,a_noamd,0.6807984,0.31920162
test/a_noamd/V0088.jpg,a_noamd,a_noamd,0.8812315,0.11876855
test/a_noamd/V0090.jpg,a_noamd,a_noamd,0.89503175,0.104968235
test/a_noamd/V0092.jpg,a_noamd,a_noamd,0.88682544,0.113174565
test/a_noamd/V0094.jpg,a_noamd,a_noamd,0.9084767,0.09152331
test/a_noamd/V0095.jpg,a_noamd,a_noamd,0.5507762,0.44922382
test/a_noamd/V0096.jpg,a_noamd,a_noamd,0.8265773,0.17342272
test/a_noamd/V0097.jpg,a_noamd,a_noamd,0.7645373,0.23546273
test/a_noamd/V0098.jpg,a_noamd,a_noamd,0.86735004,0.13264996
test/a_noamd/V0100.jpg,b_amd,a_noamd,0.12138141,0.87861866
