filename,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr,pred_index,pred_class
20060407_44061_0200_PP_295.png,0.924206,0.021417,0.024572,0.016901,0.012903,0,anodr
20060407_44400_0200_PP_956.png,0.918627,0.020455,0.029878,0.018648,0.012392,0,anodr
20060407_44422_0200_PP_847.png,0.926220,0.020430,0.022691,0.017731,0.012929,0,anodr
20060407_44510_0200_PP_48.png,0.927939,0.022471,0.019448,0.016326,0.013816,0,anodr
20060407_44529_0200_PP_1212.png,0.911758,0.038727,0.020672,0.014988,0.013855,0,anodr
20060407_44743_0200_PP_824.png,0.916149,0.034317,0.020461,0.014709,0.014364,0,anodr
20060407_44766_0200_PP_89.png,0.923305,0.030157,0.018839,0.013760,0.013940,0,anodr
20060407_44866_0200_PP_293.png,0.885737,0.057957,0.031969,0.012802,0.011534,0,anodr
20060407_44889_0200_PP_830.png,0.893526,0.056545,0.026136,0.012138,0.011655,0,anodr
20060407_45107_0200_PP_1345.png,0.913484,0.037317,0.020428,0.014938,0.013833,0,anodr
20060407_45230_0200_PP_1297.png,0.924269,0.025425,0.019229,0.017352,0.013726,0,anodr
20060407_45247_0200_PP_1159.png,0.901181,0.045158,0.029095,0.011091,0.013475,0,anodr
20060407_45718_0200_PP_400.png,0.633004,0.203602,0.129248,0.018867,0.015279,0,anodr
20060407_45737_0200_PP_1089.png,0.916701,0.031263,0.019750,0.017463,0.014823,0,anodr
20060407_45834_0200_PP_1219.png,0.923407,0.027284,0.021489,0.014274,0.013545,0,anodr
20060407_45852_0200_PP_287.png,0.899030,0.049387,0.025707,0.012850,0.013026,0,anodr
20060407_45949_0200_PP_38.png,0.929711,0.023326,0.018322,0.015449,0.013192,0,anodr
20060407_46070_0200_PP_1236.png,0.741649,0.164613,0.063067,0.015362,0.015309,0,anodr
20060407_46235_0200_PP_566.png,0.923333,0.028405,0.020818,0.015107,0.012337,0,anodr
20060407_46257_0200_PP_827.png,0.917096,0.031317,0.021667,0.015571,0.014349,0,anodr
20060410_39047_0200_PP_457.png,0.934415,0.016116,0.018600,0.016983,0.013886,0,anodr
20060410_39075_0200_PP_953.png,0.930363,0.024028,0.019231,0.014090,0.012288,0,anodr
20060410_39229_0200_PP_1372.png,0.929492,0.021947,0.017842,0.017753,0.012966,0,anodr
20060410_39476_0200_PP_403.png,0.849035,0.065665,0.056475,0.017223,0.011602,0,anodr
20060410_39500_0200_PP_73.png,0.920252,0.032497,0.020261,0.014217,0.012773,0,anodr
20060410_39586_0200_PP_574.png,0.901054,0.048125,0.023249,0.014890,0.012681,0,anodr
20060410_39606_0200_PP_1148.png,0.886283,0.058456,0.027796,0.013665,0.013800,0,anodr
20060410_39695_0200_PP_1008.png,0.269051,0.300840,0.390292,0.028990,0.010828,2,cmoderatedr
20060410_39859_0200_PP_296.png,0.838143,0.075469,0.054403,0.014556,0.017428,0,anodr
20060410_39879_0200_PP_951.png,0.920588,0.029754,0.018382,0.016115,0.015161,0,anodr
20060410_39994_0200_PP_1378.png,0.837585,0.093845,0.042497,0.011611,0.014462,0,anodr
20060410_40403_0200_PP_1273.png,0.760588,0.171418,0.026772,0.012979,0.028244,0,anodr
20060410_40499_0200_PP_15.png,0.929699,0.017127,0.021089,0.019007,0.013078,0,anodr
20060410_40633_0200_PP_869.png,0.923885,0.026657,0.018000,0.017304,0.014153,0,anodr
20060410_40846_0200_PP_414.png,0.843018,0.102774,0.030262,0.011772,0.012174,0,anodr
20060410_40953_0200_PP_1362.png,0.909696,0.037838,0.024819,0.015323,0.012324,0,anodr
20060410_40979_0200_PP_1017.png,0.502923,0.394059,0.077402,0.014118,0.011497,0,anodr
20060410_41098_0200_PP_912.png,0.915001,0.033303,0.020741,0.017052,0.013902,0,anodr
20060410_41191_0200_PP_1364.png,0.929080,0.023627,0.019010,0.014680,0.013603,0,anodr
20060410_41209_0200_PP_1115.png,0.801187,0.143693,0.030950,0.010218,0.013952,0,anodr
20060410_41603_0200_PP_64.png,0.923820,0.025822,0.020561,0.016825,0.012972,0,anodr
20060410_41880_0200_PP_1266.png,0.923937,0.028153,0.018474,0.015673,0.013763,0,anodr
20060410_41901_0200_PP_1068.png,0.912111,0.036512,0.022424,0.014590,0.014363,0,anodr
20060410_43847_0200_PP_273.png,0.911114,0.032288,0.027801,0.017015,0.011783,0,anodr
20060410_43868_0200_PP_874.png,0.925129,0.024159,0.020926,0.015222,0.014564,0,anodr
20060410_43979_0200_PP_276.png,0.815708,0.124515,0.035775,0.010062,0.013940,0,anodr
20060410_44345_0200_PP_1011.png,0.524861,0.126019,0.327344,0.012805,0.008971,0,anodr
20060410_44364_0200_PP_1274.png,0.906430,0.044453,0.023101,0.014630,0.011385,0,anodr
20060410_44464_0200_PP_1255.png,0.933236,0.018619,0.018473,0.017243,0.012429,0,anodr
20060410_44504_0200_PP_474.png,0.930486,0.019352,0.019221,0.017941,0.013001,0,anodr
20060410_44601_0200_PP_1013.png,0.922300,0.026533,0.022950,0.016147,0.012070,0,anodr
20060410_44770_0200_PP_1320.png,0.060703,0.125556,0.762051,0.013546,0.038144,2,cmoderatedr
20060410_44802_0200_PP_1069.png,0.101811,0.298741,0.536688,0.023353,0.039407,2,cmoderatedr
20060410_44934_0200_PP_418.png,0.919250,0.030224,0.019618,0.016164,0.014744,0,anodr
20060410_45167_0200_PP_549.png,0.927109,0.024053,0.023861,0.014828,0.010149,0,anodr
20060410_45188_0200_PP_544.png,0.928848,0.022701,0.020934,0.016017,0.011501,0,anodr
20060410_47186_0200_PP_1143.png,0.925042,0.028239,0.019409,0.014782,0.012528,0,anodr
20060411_58071_0200_PP_1022.png,0.912126,0.033133,0.023856,0.017534,0.013352,0,anodr
20060411_58392_0200_PP_34.png,0.808976,0.111153,0.056561,0.009968,0.013342,0,anodr
20060411_58413_0200_PP_358.png,0.886949,0.061083,0.027598,0.011674,0.012695,0,anodr
20060411_58469_0200_PP_982.png,0.936122,0.013712,0.021969,0.016234,0.011963,0,anodr
20060411_58494_0200_PP_452.png,0.932889,0.015976,0.020558,0.017306,0.013270,0,anodr
20060411_58571_0200_PP_148.png,0.917471,0.027466,0.022662,0.016143,0.016258,0,anodr
20060411_58644_0200_PP_538.png,0.850508,0.078361,0.048914,0.010231,0.011986,0,anodr
20060411_58808_0200_PP_125.png,0.927766,0.022055,0.018540,0.018025,0.013613,0,anodr
20060411_58829_0200_PP_1091.png,0.927419,0.023208,0.018990,0.018092,0.012292,0,anodr
20060411_58891_0200_PP_929.png,0.928251,0.022477,0.019794,0.016764,0.012714,0,anodr
20060411_58913_0200_PP_1356.png,0.928976,0.022212,0.019017,0.016429,0.013366,0,anodr
20060411_60511_0200_PP_351.png,0.913169,0.038444,0.023149,0.013399,0.011840,0,anodr
20060411_61687_0200_PP_431.png,0.923861,0.024562,0.022837,0.015350,0.013390,0,anodr
20060411_61702_0200_PP_1040.png,0.409457,0.349024,0.209736,0.013069,0.018713,0,anodr
20060411_61869_0200_PP_955.png,0.920410,0.029553,0.022413,0.015422,0.012202,0,anodr
20060411_61901_0200_PP_288.png,0.902311,0.047510,0.024025,0.014200,0.011954,0,anodr
20060411_62036_0200_PP_59.png,0.883456,0.040824,0.044110,0.017738,0.013872,0,anodr
20060411_62058_0200_PP_948.png,0.927778,0.023670,0.018928,0.015911,0.013712,0,anodr
20060411_62162_0200_PP_97.png,0.467046,0.223368,0.276900,0.021407,0.011279,0,anodr
20060412_51835_0200_PP_1331.png,0.835416,0.050888,0.075694,0.020599,0.017403,0,anodr
20060412_51860_0200_PP_890.png,0.365858,0.480184,0.130083,0.009145,0.014729,1,bmilddr
20060412_52098_0200_PP_491.png,0.930331,0.022147,0.019220,0.016041,0.012262,0,anodr
20060412_52351_0200_PP_944.png,0.902362,0.046502,0.023342,0.014875,0.012919,0,anodr
20060412_52371_0200_PP_354.png,0.868919,0.067571,0.037627,0.014816,0.011066,0,anodr
20060412_52425_0200_PP_1292.png,0.931529,0.018404,0.019530,0.017219,0.013318,0,anodr
20060412_52446_0200_PP_533.png,0.928963,0.019043,0.019003,0.018589,0.014403,0,anodr
20060412_52606_0200_PP_1046.png,0.900509,0.043760,0.027929,0.013992,0.013809,0,anodr
20060412_52840_0200_PP_343.png,0.394948,0.467210,0.120446,0.009764,0.007632,1,bmilddr
20060412_57874_0200_PP_108.png,0.848769,0.091009,0.037113,0.010817,0.012292,0,anodr
20060412_57952_0200_PP_388.png,0.927061,0.025484,0.019805,0.016309,0.011341,0,anodr
20060412_57974_0200_PP_94.png,0.917508,0.027344,0.023206,0.016675,0.015267,0,anodr
20060412_58032_0200_PP_994.png,0.909637,0.044379,0.022082,0.011677,0.012226,0,anodr
20060412_58054_0200_PP_825.png,0.830133,0.096763,0.044065,0.013501,0.015537,0,anodr
20060412_58137_0200_PP_1215.png,0.924733,0.025660,0.019026,0.014769,0.015812,0,anodr
20060412_58723_0200_PP_1153.png,0.924611,0.023061,0.018416,0.018063,0.015849,0,anodr
20060412_58802_0200_PP_925.png,0.910313,0.038425,0.023174,0.016188,0.011901,0,anodr
20060412_58819_0200_PP_942.png,0.913689,0.033421,0.022059,0.016311,0.014520,0,anodr
20060412_59175_0200_PP_852.png,0.672850,0.121546,0.161011,0.018918,0.025675,0,anodr
20060412_59196_0200_PP_1021.png,0.872011,0.074685,0.028875,0.012419,0.012010,0,anodr
20060412_59259_0200_PP_364.png,0.926064,0.025738,0.020010,0.015137,0.013051,0,anodr
20060412_59338_0200_PP_423.png,0.837355,0.086074,0.045042,0.018347,0.013183,0,anodr
20060412_59355_0200_PP_977.png,0.908575,0.035297,0.025327,0.016479,0.014322,0,anodr
20060412_60751_0200_PP_822.png,0.922946,0.027400,0.020574,0.016589,0.012491,0,anodr
20060412_60773_0200_PP_319.png,0.919324,0.032784,0.020328,0.015231,0.012334,0,anodr
20060412_61064_0200_PP_1114.png,0.879239,0.061224,0.034210,0.013073,0.012254,0,anodr
20060412_61365_0200_PP_274.png,0.926034,0.022431,0.019428,0.018095,0.014011,0,anodr
20060412_61383_0200_PP_334.png,0.925948,0.021918,0.020433,0.018598,0.013104,0,anodr
20060412_61433_0200_PP_1072.png,0.935377,0.015296,0.021779,0.014160,0.013388,0,anodr
20060412_61450_0200_PP_1002.png,0.928932,0.017240,0.024327,0.016366,0.013135,0,anodr
20060412_61525_0200_PP_889.png,0.916194,0.031253,0.025654,0.014752,0.012146,0,anodr
20060412_61665_0200_PP_1324.png,0.926973,0.023388,0.021091,0.016081,0.012466,0,anodr
20060412_61790_0200_PP_12.png,0.915962,0.033422,0.022940,0.014526,0.013151,0,anodr
20060522_43758_0100_PP_988.png,0.923687,0.026487,0.021743,0.015507,0.012576,0,anodr
20060522_45777_0100_PP_1327.png,0.923025,0.026537,0.020290,0.017453,0.012695,0,anodr
20060522_45796_0100_PP_1360.png,0.921157,0.028469,0.018109,0.017763,0.014501,0,anodr
20060522_45853_0100_PP_813.png,0.818623,0.028867,0.091722,0.036847,0.023942,0,anodr
20060522_45873_0100_PP_1192.png,0.817587,0.027342,0.018248,0.028786,0.108038,0,anodr
20060522_46104_0100_PP_1302.png,0.922962,0.028437,0.020811,0.016629,0.011160,0,anodr
20060522_46149_0100_PP_1012.png,0.924359,0.025120,0.020091,0.017388,0.013042,0,anodr
20060522_46379_0100_PP_1348.png,0.826786,0.097143,0.045969,0.016228,0.013874,0,anodr
20060522_46400_0100_PP_957.png,0.447688,0.463916,0.065911,0.012107,0.010378,1,bmilddr
20060523_42953_0100_PP_409.png,0.923961,0.027853,0.019307,0.015798,0.013080,0,anodr
20060523_43105_0100_PP_1156.png,0.932228,0.017817,0.019487,0.017056,0.013412,0,anodr
20060523_43123_0100_PP_123.png,0.931324,0.019297,0.017914,0.016839,0.014627,0,anodr
20060523_43248_0100_PP_80.png,0.822267,0.117724,0.030926,0.014628,0.014455,0,anodr
20060523_43333_0100_PP_551.png,0.915929,0.029812,0.023700,0.016642,0.013917,0,anodr
20060523_43354_0100_PP_1093.png,0.921556,0.027701,0.020079,0.016532,0.014132,0,anodr
20060523_45300_0100_PP_21.png,0.903782,0.043648,0.021770,0.015395,0.015404,0,anodr
20060523_45316_0100_PP_1213.png,0.927395,0.021271,0.018242,0.015052,0.018041,0,anodr
20060523_45449_0100_PP_1269.png,0.746182,0.156297,0.072123,0.010398,0.015000,0,anodr
20060523_45467_0100_PP_44.png,0.591258,0.299303,0.085198,0.008369,0.015872,0,anodr
20060523_45524_0100_PP_428.png,0.924937,0.026918,0.018770,0.015961,0.013414,0,anodr
20060523_45548_0100_PP_1229.png,0.910281,0.038285,0.021730,0.016498,0.013207,0,anodr
20060523_47987_0100_PP_844.png,0.798803,0.132237,0.046423,0.011820,0.010717,0,anodr
20060523_48005_0100_PP_877.png,0.886447,0.061315,0.028203,0.012763,0.011272,0,anodr
20060523_48136_0100_PP_856.png,0.058454,0.096419,0.812352,0.020498,0.012276,2,cmoderatedr
20060523_48161_0100_PP_385.png,0.065363,0.426783,0.492913,0.008618,0.006322,2,cmoderatedr
20060523_48406_0100_PP_1056.png,0.932964,0.017981,0.019177,0.017977,0.011901,0,anodr
20060523_48591_0100_PP_1317.png,0.888035,0.059142,0.023553,0.016090,0.013179,0,anodr
20060523_48709_0100_PP_541.png,0.902310,0.047782,0.025523,0.013332,0.011053,0,anodr
20060523_48728_0100_PP_1375.png,0.907641,0.042562,0.022182,0.015336,0.012279,0,anodr
20060523_48890_0100_PP_1338.png,0.917038,0.030810,0.021000,0.018105,0.013047,0,anodr
20060523_48931_0100_PP_16.png,0.916812,0.030577,0.020933,0.018123,0.013555,0,anodr
20060523_49100_0100_PP_307.png,0.899512,0.049496,0.021484,0.013371,0.016137,0,anodr
20060523_49120_0100_PP_85.png,0.919101,0.029316,0.021656,0.016834,0.013094,0,anodr
20060523_49176_0100_PP_366.png,0.897849,0.053339,0.022648,0.012190,0.013973,0,anodr
20060523_49191_0100_PP_476.png,0.237623,0.084306,0.086098,0.091751,0.500223,4,eproliferativedr
20060523_49515_0100_PP_375.png,0.901034,0.035797,0.029377,0.019049,0.014743,0,anodr
20060523_49573_0100_PP_919.png,0.931472,0.019791,0.018433,0.016531,0.013774,0,anodr
20060523_49663_0100_PP_455.png,0.795226,0.068061,0.095343,0.021152,0.020218,0,anodr
20060523_49681_0100_PP_1363.png,0.753079,0.180086,0.035996,0.013509,0.017331,0,anodr
20060523_49726_0100_PP_989.png,0.907104,0.032448,0.027439,0.020519,0.012490,0,anodr
20060523_49745_0100_PP_1108.png,0.909244,0.037565,0.020395,0.017277,0.015519,0,anodr
20060523_50153_0100_PP_558.png,0.911804,0.038892,0.019129,0.014966,0.015208,0,anodr
20060523_50325_0100_PP_1051.png,0.918481,0.028426,0.020952,0.017704,0.014437,0,anodr
20060523_50342_0100_PP_1211.png,0.911336,0.040392,0.021444,0.014439,0.012389,0,anodr
20060523_50616_0100_PP_136.png,0.920997,0.025880,0.020107,0.017137,0.015880,0,anodr
20060523_50631_0100_PP_91.png,0.917945,0.028105,0.022580,0.016382,0.014987,0,anodr
20060529_56013_0100_PP_1065.png,0.925528,0.023434,0.018674,0.017344,0.015020,0,anodr
20060529_56039_0100_PP_931.png,0.926620,0.022263,0.018628,0.017346,0.015144,0,anodr
20060529_56420_0100_PP_466.png,0.925126,0.026018,0.020570,0.016753,0.011533,0,anodr
20060529_56442_0100_PP_75.png,0.916088,0.034540,0.024892,0.014080,0.010399,0,anodr
20060529_56563_0100_PP_100.png,0.920703,0.026899,0.022131,0.016811,0.013456,0,anodr
20060529_56592_0100_PP_381.png,0.921213,0.025691,0.018536,0.017865,0.016696,0,anodr
20060529_56948_0100_PP_857.png,0.918668,0.027675,0.021001,0.018379,0.014276,0,anodr
20060529_56968_0100_PP_1131.png,0.901414,0.034179,0.029511,0.020694,0.014202,0,anodr
20060529_57261_0100_PP_1059.png,0.890729,0.050968,0.026767,0.018471,0.013065,0,anodr
20060529_57287_0100_PP_1172.png,0.764869,0.164145,0.042711,0.015215,0.013060,0,anodr
20060529_57351_0100_PP_1206.png,0.933383,0.018324,0.020409,0.016349,0.011535,0,anodr
20060529_57372_0100_PP_532.png,0.928415,0.021161,0.020588,0.017404,0.012431,0,anodr
20060530_51254_0100_PP_516.png,0.928965,0.022125,0.018725,0.016724,0.013461,0,anodr
20060530_51279_0100_PP_67.png,0.925220,0.024502,0.021841,0.016066,0.012371,0,anodr
20060530_53042_0100_PP_469.png,0.915156,0.034158,0.020501,0.017302,0.012883,0,anodr
20060530_53062_0100_PP_1377.png,0.917108,0.033974,0.019093,0.015346,0.014479,0,anodr
20060530_53132_0100_PP_899.png,0.921905,0.026212,0.019004,0.019404,0.013475,0,anodr
20060530_53152_0100_PP_1227.png,0.924093,0.024947,0.020750,0.016116,0.014095,0,anodr
20060530_53597_0100_PP_565.png,0.883562,0.046257,0.040289,0.017404,0.012488,0,anodr
20060530_53742_0100_PP_1137.png,0.904385,0.044526,0.023079,0.014689,0.013321,0,anodr
20060530_53761_0100_PP_1160.png,0.873516,0.067243,0.032058,0.013708,0.013476,0,anodr
20060530_53816_0100_PP_1135.png,0.929399,0.020345,0.018860,0.017878,0.013518,0,anodr
20060530_53836_0100_PP_1343.png,0.927620,0.018729,0.021542,0.018305,0.013805,0,anodr
20060530_53928_0100_PP_353.png,0.454288,0.305547,0.213427,0.018255,0.008482,0,anodr
20060530_53954_0100_PP_103.png,0.877238,0.074303,0.025745,0.011548,0.011166,0,anodr
20060530_55180_0100_PP_1124.png,0.924261,0.025223,0.019710,0.016627,0.014179,0,anodr
20060530_55607_0100_PP_1222.png,0.901651,0.038226,0.032243,0.016249,0.011631,0,anodr
IM000056_1358.png,0.886108,0.053113,0.031853,0.014303,0.014623,0,anodr
IM000057_872.png,0.825133,0.117777,0.031606,0.012085,0.013399,0,anodr
IM000072_1306.png,0.913532,0.022991,0.029426,0.021995,0.012056,0,anodr
IM000073_70.png,0.916739,0.017297,0.031297,0.021132,0.013535,0,anodr
IM000080_434.png,0.060551,0.594369,0.316205,0.018076,0.010800,1,bmilddr
IM000086_333.png,0.913288,0.025739,0.027126,0.015755,0.018091,0,anodr
IM000087_331.png,0.924461,0.023209,0.021238,0.015621,0.015471,0,anodr
IM000100_1007.png,0.247202,0.620084,0.108875,0.012208,0.011631,1,bmilddr
IM000101_1070.png,0.805663,0.134223,0.029756,0.015316,0.015043,0,anodr
IM000107_863.png,0.093132,0.725715,0.147596,0.015122,0.018436,1,bmilddr
IM000108_991.png,0.812850,0.119239,0.035349,0.010906,0.021656,0,anodr
IM000114_349.png,0.844799,0.061005,0.068521,0.014947,0.010727,0,anodr
IM000115_512.png,0.895305,0.031923,0.042281,0.015653,0.014839,0,anodr
IM000122_390.png,0.596324,0.154329,0.175772,0.020082,0.053494,0,anodr
IM000123_399.png,0.039124,0.084113,0.763577,0.051866,0.061320,2,cmoderatedr
IM000131_396.png,0.868964,0.048488,0.048195,0.019220,0.015134,0,anodr
IM000132_383.png,0.056101,0.475133,0.416611,0.042563,0.009592,1,bmilddr
IM000139_105.png,0.370426,0.220998,0.364708,0.036108,0.007759,0,anodr
IM000146_1150.png,0.074196,0.651444,0.252707,0.013956,0.007697,1,bmilddr
IM000160_299.png,0.919864,0.024933,0.024619,0.016668,0.013917,0,anodr
IM000161_1242.png,0.923377,0.021057,0.026809,0.015674,0.013083,0,anodr
IM000167_1144.png,0.931556,0.017539,0.019276,0.018012,0.013617,0,anodr
IM000168_1332.png,0.928125,0.020423,0.020083,0.017145,0.014224,0,anodr
IM000190_367.png,0.896622,0.042975,0.030124,0.012237,0.018043,0,anodr
IM000191_1289.png,0.663037,0.258512,0.046869,0.012866,0.018716,0,anodr
IM000197_498.png,0.880040,0.056254,0.036278,0.014491,0.012936,0,anodr
IM000198_941.png,0.493293,0.185807,0.282605,0.025954,0.012341,0,anodr
IM000205_998.png,0.891325,0.051183,0.029660,0.016707,0.011126,0,anodr
IM000206_275.png,0.904296,0.028780,0.037099,0.015524,0.014301,0,anodr
IM000212_37.png,0.825951,0.101458,0.034540,0.016706,0.021345,0,anodr
IM000213_987.png,0.038854,0.512743,0.398565,0.034702,0.015135,1,bmilddr
IM000219_14.png,0.912940,0.025517,0.029633,0.017542,0.014369,0,anodr
IM000220_910.png,0.901737,0.036498,0.029764,0.019083,0.012917,0,anodr
IM000241_19.png,0.247344,0.299400,0.403673,0.025844,0.023739,2,cmoderatedr
IM000242_1151.png,0.611650,0.197620,0.156634,0.014971,0.019124,0,anodr
IM000263_102.png,0.360880,0.373921,0.226420,0.022203,0.016576,1,bmilddr
IM000264_302.png,0.562549,0.233992,0.165243,0.028089,0.010128,0,anodr
IM000291_1094.png,0.922298,0.026793,0.022435,0.014790,0.013684,0,anodr
IM000292_1261.png,0.859067,0.040101,0.066115,0.023184,0.011533,0,anodr
IM000298_487.png,0.925671,0.021974,0.021155,0.017731,0.013470,0,anodr
IM000299_113.png,0.926434,0.020568,0.021192,0.018055,0.013751,0,anodr
IM000305_447.png,0.917633,0.026088,0.026879,0.015244,0.014156,0,anodr
IM000306_997.png,0.877873,0.054461,0.040585,0.014704,0.012376,0,anodr
IM000312_1106.png,0.569426,0.322102,0.073412,0.023393,0.011666,0,anodr
IM000313_310.png,0.083426,0.824472,0.072192,0.012679,0.007231,1,bmilddr
IM000319_1341.png,0.840959,0.085464,0.044666,0.015873,0.013038,0,anodr
IM000326_43.png,0.217355,0.295784,0.450821,0.017448,0.018593,2,cmoderatedr
IM000327_98.png,0.529281,0.350771,0.093980,0.009256,0.016712,0,anodr
IM000349_449.png,0.926797,0.023457,0.020345,0.016173,0.013228,0,anodr
IM000350_1264.png,0.915950,0.031614,0.021030,0.016446,0.014960,0,anodr
IM000356_923.png,0.898477,0.025490,0.042337,0.014838,0.018857,0,anodr
IM000357_1028.png,0.927982,0.017463,0.021187,0.017713,0.015656,0,anodr
IM000371_834.png,0.848701,0.075136,0.052263,0.013524,0.010376,0,anodr
IM000372_436.png,0.926435,0.021738,0.021459,0.016335,0.014034,0,anodr
IM000378_1081.png,0.911452,0.018930,0.039886,0.014405,0.015326,0,anodr
IM000379_402.png,0.926442,0.021566,0.021510,0.017181,0.013302,0,anodr
IM000412_840.png,0.918215,0.024980,0.029480,0.016489,0.010835,0,anodr
IM000425_1305.png,0.539643,0.298866,0.128501,0.023145,0.009845,0,anodr
IM000426_1210.png,0.364435,0.329796,0.270361,0.026914,0.008494,0,anodr
IM000449_1309.png,0.932157,0.019300,0.021444,0.015245,0.011853,0,anodr
IM000450_459.png,0.903531,0.017083,0.032301,0.030413,0.016672,0,anodr
IM000479_1272.png,0.918569,0.023651,0.024791,0.016878,0.016111,0,anodr
IM000480_450.png,0.912855,0.035859,0.020430,0.016305,0.014552,0,anodr
IM000501_1125.png,0.897966,0.043987,0.028784,0.016328,0.012935,0,anodr
IM000515_130.png,0.866208,0.025987,0.063384,0.027156,0.017265,0,anodr
IM000516_1122.png,0.923399,0.022665,0.020180,0.018642,0.015114,0,anodr
IM000531_86.png,0.044412,0.770382,0.163460,0.010898,0.010848,1,bmilddr
IM000537_405.png,0.911630,0.032474,0.024722,0.018141,0.013034,0,anodr
IM000538_1031.png,0.052459,0.491853,0.432582,0.011933,0.011173,1,bmilddr
IM000553_326.png,0.915921,0.025523,0.023177,0.019451,0.015928,0,anodr
IM000554_269.png,0.416384,0.242228,0.299928,0.027217,0.014243,0,anodr
IM000560_1233.png,0.365446,0.489146,0.111423,0.015299,0.018685,1,bmilddr
IM000561_117.png,0.355060,0.360170,0.243621,0.021748,0.019400,1,bmilddr
IM000567_278.png,0.713784,0.116838,0.135113,0.022094,0.012171,0,anodr
IM000568_1230.png,0.828845,0.081176,0.064989,0.015081,0.009908,0,anodr
IM000579_1374.png,0.916500,0.026184,0.029197,0.016968,0.011152,0,anodr
IM000580_846.png,0.922540,0.025056,0.024438,0.017093,0.010873,0,anodr
IM000586_831.png,0.929938,0.018411,0.018310,0.017336,0.016003,0,anodr
IM000587_65.png,0.921829,0.022557,0.024447,0.018147,0.013020,0,anodr
IM000594_1202.png,0.927567,0.019735,0.021733,0.018239,0.012726,0,anodr
IM000595_884.png,0.921968,0.016882,0.026137,0.021872,0.013142,0,anodr
IM000601_1290.png,0.924051,0.023221,0.024174,0.014357,0.014198,0,anodr
IM000602_542.png,0.917538,0.027010,0.023830,0.013637,0.017986,0,anodr
IM000653_141.png,0.065555,0.852232,0.058102,0.004867,0.019244,1,bmilddr
IM000667_1015.png,0.886690,0.056813,0.028034,0.015254,0.013209,0,anodr
IM000668_1084.png,0.877021,0.066650,0.030146,0.014014,0.012170,0,anodr
IM000674_535.png,0.926515,0.020603,0.019527,0.019285,0.014070,0,anodr
IM000675_286.png,0.923620,0.020349,0.025412,0.018271,0.012348,0,anodr
IM000682_1246.png,0.065991,0.472571,0.430349,0.016228,0.014861,1,bmilddr
IM000683_111.png,0.111189,0.451176,0.388593,0.015838,0.033205,1,bmilddr
IM000689_858.png,0.921169,0.027412,0.023326,0.015740,0.012353,0,anodr
IM000690_1157.png,0.900856,0.024276,0.038802,0.024286,0.011781,0,anodr
IM000696_345.png,0.905748,0.042585,0.022731,0.015907,0.013028,0,anodr
IM000697_131.png,0.679834,0.258954,0.029450,0.014559,0.017202,0,anodr
IM000703_1175.png,0.858752,0.025553,0.052713,0.039722,0.023260,0,anodr
IM000704_1130.png,0.913086,0.032412,0.023960,0.017015,0.013526,0,anodr
IM000711_1054.png,0.914135,0.021004,0.033118,0.019022,0.012722,0,anodr
IM000712_924.png,0.912745,0.033016,0.022629,0.018814,0.012796,0,anodr
IM000733_30.png,0.775390,0.126697,0.064997,0.021151,0.011764,0,anodr
IM000761_433.png,0.920702,0.020848,0.028348,0.019432,0.010669,0,anodr
IM000762_979.png,0.929788,0.017829,0.020817,0.017414,0.014152,0,anodr
IM000776_908.png,0.830894,0.086639,0.044194,0.023643,0.014631,0,anodr
IM000777_71.png,0.168768,0.619478,0.178516,0.023699,0.009540,1,bmilddr
IM000805_291.png,0.919304,0.026189,0.024280,0.017511,0.012715,0,anodr
IM000806_1346.png,0.922131,0.023427,0.025743,0.015357,0.013342,0,anodr
IM000812_142.png,0.624618,0.197094,0.130746,0.016526,0.031015,0,anodr
IM000813_40.png,0.848823,0.087452,0.028800,0.011745,0.023180,0,anodr
IM000827_1231.png,0.078548,0.635418,0.256665,0.010962,0.018407,1,bmilddr
IM000833_1161.png,0.692546,0.161520,0.108915,0.026051,0.010968,0,anodr
IM000840_475.png,0.922603,0.023008,0.020906,0.018502,0.014981,0,anodr
IM000850_571.png,0.930247,0.016937,0.020505,0.019260,0.013052,0,anodr
IM000851_88.png,0.926556,0.015804,0.025948,0.020755,0.010937,0,anodr
IM000859_1241.png,0.913003,0.036957,0.022757,0.014644,0.012640,0,anodr
IM000860_17.png,0.922657,0.026838,0.019641,0.017343,0.013520,0,anodr
IM000881_1287.png,0.838325,0.038432,0.041245,0.018067,0.063932,0,anodr
IM000887_1187.png,0.369666,0.157087,0.444683,0.019866,0.008698,2,cmoderatedr
IM000888_1310.png,0.635567,0.053569,0.277985,0.015997,0.016882,0,anodr
IM000916_1238.png,0.893084,0.041270,0.038577,0.015573,0.011495,0,anodr
IM000917_1298.png,0.267840,0.296534,0.402126,0.026981,0.006517,2,cmoderatedr
IM000923_397.png,0.223394,0.683114,0.078022,0.008396,0.007074,1,bmilddr
IM000924_1207.png,0.439037,0.434026,0.097250,0.017436,0.012250,0,anodr
IM000937_563.png,0.725426,0.152198,0.090560,0.019502,0.012314,0,anodr
IM000938_1326.png,0.847579,0.050976,0.074229,0.016426,0.010790,0,anodr
IM000991_932.png,0.883115,0.055607,0.035287,0.012221,0.013769,0,anodr
IM000992_384.png,0.881100,0.067202,0.024167,0.012088,0.015442,0,anodr
