filename,true_label,predicted_label,true_label_idx,predicted_label_idx,correct,score_a_noamd,score_b_amd,confidence
3476968_21016_0_0.png,b_amd,a_noamd,1,0,False,0.585109,0.41489097,0.585109
3480066_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.95118207,0.048817955,0.95118207
3488530_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94811416,0.051885873,0.94811416
3500747_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9387622,0.061237812,0.9387622
3517390_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95524997,0.04475002,0.95524997
3517510_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9103298,0.0896702,0.9103298
3528682_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9295552,0.07044479,0.9295552
3540784_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.86170864,0.13829131,0.86170864
3545495_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9331977,0.06680231,0.9331977
3569605_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94968045,0.050319567,0.94968045
3569620_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9563085,0.04369151,0.9563085
3577464_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.90137815,0.09862188,0.90137815
3580339_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9457009,0.05429912,0.9457009
3581537_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.6095574,0.39044258,0.6095574
3593150_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9375834,0.062416594,0.9375834
3595229_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.90385133,0.0961487,0.90385133
3606334_21015_0_0.png,b_amd,b_amd,1,1,True,0.076641254,0.92335874,0.92335874
3606334_21016_0_0.png,b_amd,a_noamd,1,0,False,0.8332186,0.16678146,0.8332186
3608666_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.94908065,0.05091929,0.94908065
3611228_21015_0_0.png,b_amd,b_amd,1,1,True,0.03335438,0.96664566,0.96664566
3611228_21016_0_0.png,b_amd,b_amd,1,1,True,0.058692254,0.9413077,0.9413077
3619899_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8494202,0.15057977,0.8494202
3633033_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9487627,0.051237244,0.9487627
3641571_21015_0_0.png,b_amd,b_amd,1,1,True,0.05519481,0.9448052,0.9448052
3642698_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9136855,0.08631445,0.9136855
3665587_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9520523,0.047947757,0.9520523
3666583_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.97251457,0.02748542,0.97251457
3670750_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.86751354,0.13248645,0.86751354
3675573_21015_0_0.png,a_noamd,b_amd,0,1,False,0.37009445,0.6299056,0.6299056
3677332_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9554541,0.04454594,0.9554541
3686371_21015_0_0.png,b_amd,a_noamd,1,0,False,0.6349483,0.36505166,0.6349483
3692598_21015_0_0.png,a_noamd,b_amd,0,1,False,0.04683943,0.9531606,0.9531606
3704497_21015_0_0.png,b_amd,b_amd,1,1,True,0.060322687,0.9396773,0.9396773
3710966_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94324607,0.056753978,0.94324607
3712684_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.95018625,0.049813718,0.95018625
3713635_21015_0_0.png,a_noamd,b_amd,0,1,False,0.06310567,0.93689436,0.93689436
3714286_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9081367,0.09186326,0.9081367
3735116_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9479888,0.05201117,0.9479888
3739249_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9426279,0.05737211,0.9426279
3747207_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.79790384,0.20209613,0.79790384
3750130_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9567197,0.04328038,0.9567197
3757353_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9195457,0.08045433,0.9195457
3758086_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.91900027,0.08099969,0.91900027
3759184_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.96721864,0.032781374,0.96721864
3782601_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.937321,0.06267895,0.937321
3788232_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9303941,0.06960589,0.9303941
3819338_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.88439137,0.11560866,0.88439137
3821541_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9532289,0.046771046,0.9532289
3837166_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.95233107,0.047668975,0.95233107
3842732_21015_0_0.png,b_amd,b_amd,1,1,True,0.35395467,0.6460453,0.6460453
3854320_21015_0_0.png,a_noamd,b_amd,0,1,False,0.10399595,0.8960041,0.8960041
3866437_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9393126,0.060687423,0.9393126
3867969_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.88191557,0.11808444,0.88191557
3880793_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.8967975,0.10320249,0.8967975
3883826_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.952308,0.047691986,0.952308
3889732_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.92085886,0.079141125,0.92085886
3896214_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.92004025,0.07995975,0.92004025
3908934_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.91943854,0.080561414,0.91943854
3910674_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.88366884,0.11633122,0.88366884
3919658_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9144072,0.085592814,0.9144072
3923587_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.85517555,0.14482439,0.85517555
3926725_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.78054315,0.21945685,0.78054315
3935681_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9019059,0.09809404,0.9019059
3945714_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.93839455,0.06160547,0.93839455
3951801_21016_1_0.png,a_noamd,b_amd,0,1,False,0.04686947,0.9531306,0.9531306
3960725_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8870965,0.112903535,0.8870965
3977319_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95060045,0.049399503,0.95060045
3978228_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.6820824,0.3179176,0.6820824
3986061_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8223824,0.17761765,0.8223824
3989606_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9254125,0.074587464,0.9254125
3995966_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9638381,0.036161866,0.9638381
4000600_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9498471,0.050152857,0.9498471
4008587_21016_0_0.png,a_noamd,b_amd,0,1,False,0.3920758,0.6079242,0.6079242
4019648_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.87812024,0.12187972,0.87812024
4024308_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9174388,0.08256121,0.9174388
4030575_21015_0_0.png,b_amd,a_noamd,1,0,False,0.93992615,0.06007386,0.93992615
4030575_21016_0_0.png,b_amd,a_noamd,1,0,False,0.90404946,0.09595056,0.90404946
4043443_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9106954,0.089304686,0.9106954
4047283_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8700472,0.12995277,0.8700472
4063897_21015_0_0.png,b_amd,a_noamd,1,0,False,0.9483186,0.051681373,0.9483186
4084652_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9134299,0.0865701,0.9134299
4102543_21015_0_0.png,b_amd,b_amd,1,1,True,0.27858528,0.72141474,0.72141474
4109978_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8919303,0.10806971,0.8919303
4146349_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.96911556,0.030884398,0.96911556
4158297_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.6952077,0.30479228,0.6952077
4197728_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.93527,0.064729944,0.93527
4199140_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9545328,0.045467176,0.9545328
4204893_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9600459,0.03995412,0.9600459
4206869_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.96710545,0.03289453,0.96710545
4209859_21015_0_0.png,b_amd,b_amd,1,1,True,0.047304664,0.9526953,0.9526953
4218219_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.93410194,0.065898106,0.93410194
4221430_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95947045,0.0405295,0.95947045
4222894_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.8531773,0.14682268,0.8531773
4228877_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95255154,0.04744842,0.95255154
4229042_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9332881,0.06671194,0.9332881
4244571_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.869665,0.13033499,0.869665
4248477_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.5979608,0.4020392,0.5979608
4249088_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.96772677,0.032273173,0.96772677
4253334_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9648927,0.035107322,0.9648927
4262947_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9276144,0.072385624,0.9276144
4266504_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.53223795,0.46776202,0.53223795
4274657_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8004406,0.19955939,0.8004406
4279312_21016_0_0.png,b_amd,b_amd,1,1,True,0.372893,0.62710696,0.62710696
4308105_21015_1_0.png,a_noamd,b_amd,0,1,False,0.05733842,0.9426616,0.9426616
4311696_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95722663,0.04277329,0.95722663
4314171_21016_0_1.png,a_noamd,a_noamd,0,0,True,0.8227691,0.17723088,0.8227691
4314661_21015_0_0.png,a_noamd,b_amd,0,1,False,0.39006647,0.6099335,0.6099335
4314661_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.56249493,0.43750507,0.56249493
4328643_21016_1_0.png,b_amd,a_noamd,1,0,False,0.91183615,0.088163815,0.91183615
4329106_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.93248343,0.06751656,0.93248343
4330232_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9157415,0.084258504,0.9157415
4333302_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95567256,0.044327386,0.95567256
4367958_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9020812,0.09791881,0.9020812
4381568_21016_0_0.png,a_noamd,b_amd,0,1,False,0.217588,0.782412,0.782412
4411032_21016_1_0.png,b_amd,b_amd,1,1,True,0.05512194,0.9448781,0.9448781
4414771_21016_0_0.png,b_amd,a_noamd,1,0,False,0.9584132,0.041586883,0.9584132
4417388_21015_0_0.png,b_amd,b_amd,1,1,True,0.061233714,0.9387663,0.9387663
4441846_21015_1_0.png,b_amd,b_amd,1,1,True,0.037890967,0.96210897,0.96210897
4445145_21016_0_0.png,a_noamd,b_amd,0,1,False,0.19718693,0.80281305,0.80281305
4466240_21015_0_0.png,b_amd,b_amd,1,1,True,0.05877297,0.9412271,0.9412271
4466913_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8967626,0.103237435,0.8967626
4488801_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.63875633,0.36124364,0.63875633
4493037_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.94484705,0.055153,0.94484705
4504638_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.8961784,0.103821605,0.8961784
4505028_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.93252033,0.067479625,0.93252033
4509474_21015_0_0.png,b_amd,b_amd,1,1,True,0.053539734,0.94646025,0.94646025
4522637_21015_0_0.png,b_amd,a_noamd,1,0,False,0.932972,0.067027956,0.932972
4522991_21016_0_0.png,b_amd,a_noamd,1,0,False,0.71418446,0.28581554,0.71418446
4535894_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.87791693,0.122083016,0.87791693
4538214_21015_0_0.png,a_noamd,b_amd,0,1,False,0.05158725,0.9484127,0.9484127
4546863_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9388873,0.061112657,0.9388873
4549528_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8766187,0.12338132,0.8766187
4554312_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8806657,0.11933422,0.8806657
4557956_21015_0_0.png,a_noamd,b_amd,0,1,False,0.047642518,0.95235753,0.95235753
4559426_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94748855,0.052511387,0.94748855
4568055_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9062692,0.09373085,0.9062692
4569390_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9389487,0.06105132,0.9389487
4570807_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.915139,0.08486098,0.915139
4587312_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.959344,0.040655952,0.959344
4587431_21015_1_0.png,b_amd,b_amd,1,1,True,0.30330497,0.696695,0.696695
4604545_21015_0_0.png,b_amd,b_amd,1,1,True,0.06474724,0.9352527,0.9352527
4604545_21016_0_0.png,b_amd,a_noamd,1,0,False,0.89988303,0.100117,0.89988303
4618199_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.76140815,0.23859185,0.76140815
4637907_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8701065,0.12989356,0.8701065
4638482_21015_0_0.png,b_amd,b_amd,1,1,True,0.16642568,0.83357435,0.83357435
4638482_21016_0_0.png,b_amd,b_amd,1,1,True,0.037284352,0.9627156,0.9627156
4675087_21016_0_0.png,b_amd,a_noamd,1,0,False,0.61559576,0.38440418,0.61559576
4681561_21015_0_0.png,b_amd,a_noamd,1,0,False,0.93765324,0.06234676,0.93765324
4689016_21016_0_0.png,b_amd,a_noamd,1,0,False,0.5391645,0.46083555,0.5391645
4689650_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9133509,0.08664918,0.9133509
4713551_21015_0_0.png,b_amd,a_noamd,1,0,False,0.85516196,0.14483802,0.85516196
4720552_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.8662961,0.1337039,0.8662961
4723952_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8909342,0.10906583,0.8909342
4724275_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.92391515,0.07608488,0.92391515
4731434_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.951474,0.048525922,0.951474
4732402_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.89573675,0.104263216,0.89573675
4743789_21016_0_1.png,a_noamd,a_noamd,0,0,True,0.8327088,0.16729121,0.8327088
4758325_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9079274,0.092072636,0.9079274
4781206_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.89875567,0.101244375,0.89875567
4786019_21016_0_0.png,b_amd,a_noamd,1,0,False,0.8623647,0.13763534,0.8623647
4798553_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9408278,0.059172146,0.9408278
4801757_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.70885515,0.29114485,0.70885515
4805734_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.94139236,0.058607582,0.94139236
4820349_21015_0_0.png,b_amd,b_amd,1,1,True,0.38100174,0.6189983,0.6189983
4821429_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.95022047,0.049779516,0.95022047
4830531_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9507357,0.049264304,0.9507357
4832152_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.6576705,0.34232953,0.6576705
4832509_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.915863,0.08413698,0.915863
4837809_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.6562279,0.34377217,0.6562279
4840037_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9406428,0.05935726,0.9406428
4849390_21016_0_0.png,b_amd,b_amd,1,1,True,0.04145473,0.9585452,0.9585452
4849729_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.8079397,0.19206023,0.8079397
4863770_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95744747,0.04255251,0.95744747
4870598_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.80136037,0.19863963,0.80136037
4893635_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.85831136,0.14168869,0.85831136
4896956_21015_0_0.png,b_amd,a_noamd,1,0,False,0.9314973,0.06850267,0.9314973
4901350_21016_0_0.png,b_amd,b_amd,1,1,True,0.041661847,0.95833814,0.95833814
4904993_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.7467658,0.25323424,0.7467658
4917842_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.89307755,0.10692246,0.89307755
4932133_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.78860474,0.21139525,0.78860474
4935738_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.91326994,0.086730085,0.91326994
4938364_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.94632006,0.053679936,0.94632006
4948455_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9549067,0.045093328,0.9549067
4958616_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9626332,0.037366796,0.9626332
4968829_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9111019,0.0888981,0.9111019
4969707_21016_0_0.png,a_noamd,b_amd,0,1,False,0.06974399,0.930256,0.930256
4974108_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.91794,0.082059965,0.91794
4986281_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9649899,0.03501013,0.9649899
4992162_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.8920693,0.107930765,0.8920693
5045384_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9139474,0.08605261,0.9139474
5060389_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.80022836,0.19977172,0.80022836
5080584_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.91476196,0.08523804,0.91476196
5092374_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9563959,0.04360402,0.9563959
5097977_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8915396,0.10846047,0.8915396
5132869_21015_0_0.png,b_amd,a_noamd,1,0,False,0.8444323,0.15556769,0.8444323
5146391_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8978896,0.10211044,0.8978896
5158731_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.95004463,0.049955428,0.95004463
5169194_21016_0_0.png,a_noamd,b_amd,0,1,False,0.25522465,0.74477535,0.74477535
5170070_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.93809134,0.06190864,0.93809134
5183538_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.79105943,0.20894052,0.79105943
5199888_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.6974507,0.30254924,0.6974507
5203939_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.8867112,0.113288805,0.8867112
5225003_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9681148,0.03188524,0.9681148
5225790_21015_0_0.png,b_amd,b_amd,1,1,True,0.070847265,0.9291527,0.9291527
5228382_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.90535194,0.09464812,0.90535194
5242771_21016_0_0.png,a_noamd,b_amd,0,1,False,0.36687165,0.6331284,0.6331284
5247447_21016_0_0.png,b_amd,b_amd,1,1,True,0.32996848,0.6700315,0.6700315
5253450_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9459556,0.05404443,0.9459556
5262483_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9281461,0.07185389,0.9281461
5282139_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8990883,0.100911714,0.8990883
5294080_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.95281935,0.047180664,0.95281935
5299948_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.93456626,0.06543376,0.93456626
5304839_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8571635,0.14283653,0.8571635
5316967_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.92363244,0.07636758,0.92363244
5317010_21015_0_0.png,b_amd,b_amd,1,1,True,0.029642077,0.9703579,0.9703579
5327176_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.91045696,0.089543074,0.91045696
5332398_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9123999,0.08760011,0.9123999
5337066_21015_1_0.png,a_noamd,b_amd,0,1,False,0.043439824,0.9565602,0.9565602
5339536_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.82290107,0.17709896,0.82290107
5346101_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.7726401,0.22735985,0.7726401
5359947_21016_0_0.png,b_amd,b_amd,1,1,True,0.026731336,0.9732686,0.9732686
5367610_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.7534932,0.24650681,0.7534932
5373136_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9305726,0.06942739,0.9305726
5376386_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9477461,0.052253876,0.9477461
5403145_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.96122813,0.038771883,0.96122813
5436740_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9147139,0.08528612,0.9147139
5441934_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.7930726,0.20692736,0.7930726
5458636_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9514937,0.04850628,0.9514937
5465421_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8680598,0.13194017,0.8680598
5471791_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9456602,0.054339882,0.9456602
5479543_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9416357,0.058364227,0.9416357
5512018_21015_0_0.png,b_amd,b_amd,1,1,True,0.027519334,0.9724807,0.9724807
5512387_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.5421579,0.45784214,0.5421579
5522537_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.926751,0.073249,0.926751
5533264_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.80781955,0.19218048,0.80781955
5536982_21016_0_0.png,b_amd,a_noamd,1,0,False,0.82387865,0.17612131,0.82387865
5540488_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9306053,0.0693947,0.9306053
5542409_21016_1_0.png,b_amd,b_amd,1,1,True,0.03524869,0.9647513,0.9647513
5544560_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.90677273,0.09322729,0.90677273
5556812_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.95678896,0.043210994,0.95678896
5572533_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9121338,0.08786623,0.9121338
5581788_21015_0_0.png,b_amd,a_noamd,1,0,False,0.9337047,0.06629536,0.9337047
5603376_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9466857,0.05331441,0.9466857
5606577_21015_1_0.png,b_amd,a_noamd,1,0,False,0.8940948,0.10590515,0.8940948
5641771_21015_0_1.png,a_noamd,a_noamd,0,0,True,0.88265234,0.11734761,0.88265234
5650558_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.9441716,0.05582842,0.9441716
5658099_21015_0_0.png,b_amd,a_noamd,1,0,False,0.9412938,0.058706187,0.9412938
5683776_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94556963,0.05443033,0.94556963
5694928_21016_0_0.png,b_amd,a_noamd,1,0,False,0.94759035,0.052409694,0.94759035
5730388_21016_0_0.png,b_amd,a_noamd,1,0,False,0.8623417,0.1376583,0.8623417
5754655_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9358458,0.06415418,0.9358458
5785633_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.96141285,0.038587134,0.96141285
5789547_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.87726617,0.12273378,0.87726617
5791854_21015_1_0.png,a_noamd,b_amd,0,1,False,0.24775842,0.7522416,0.7522416
5800890_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9669439,0.033056077,0.9669439
5811351_21016_0_0.png,b_amd,a_noamd,1,0,False,0.8885058,0.11149422,0.8885058
5827884_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9647988,0.0352012,0.9647988
5851744_21016_0_0.png,b_amd,b_amd,1,1,True,0.4170045,0.5829955,0.5829955
5866152_21016_1_0.png,b_amd,b_amd,1,1,True,0.060693536,0.9393065,0.9393065
5882959_21015_0_0.png,a_noamd,b_amd,0,1,False,0.06860751,0.9313925,0.9313925
5896368_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.9198629,0.080137044,0.9198629
5905471_21015_1_0.png,a_noamd,a_noamd,0,0,True,0.84537816,0.15462185,0.84537816
5918179_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.95329857,0.046701387,0.95329857
5927933_21016_1_0.png,a_noamd,a_noamd,0,0,True,0.887775,0.11222502,0.887775
5935747_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9361056,0.06389438,0.9361056
5942897_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.93979484,0.060205188,0.93979484
5948118_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.920756,0.07924398,0.920756
5949361_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9287295,0.07127056,0.9287295
5955947_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.94437855,0.055621397,0.94437855
5962767_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8999131,0.100086935,0.8999131
5974103_21016_0_1.png,a_noamd,a_noamd,0,0,True,0.90587616,0.09412388,0.90587616
5976620_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.9442598,0.055740137,0.9442598
5996670_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.9585104,0.04148961,0.9585104
6003935_21016_0_0.png,a_noamd,a_noamd,0,0,True,0.8929403,0.10705967,0.8929403
6024218_21015_0_0.png,a_noamd,a_noamd,0,0,True,0.8553712,0.14462887,0.8553712
