image_path,true_label,predicted_label,score_a_noamd,score_b_amd
../../../data/data_UKBB/test/a_noamd/3788232_21016_0_0.png,a_noamd,a_noamd,0.959956,0.040044
../../../data/data_UKBB/test/a_noamd/3819338_21015_0_0.png,a_noamd,a_noamd,0.913260,0.086740
../../../data/data_UKBB/test/a_noamd/3821541_21015_0_0.png,a_noamd,a_noamd,0.953257,0.046743
../../../data/data_UKBB/test/a_noamd/3837166_21015_1_0.png,a_noamd,a_noamd,0.972253,0.027747
../../../data/data_UKBB/test/a_noamd/3854320_21015_0_0.png,a_noamd,b_amd,0.201238,0.798762
../../../data/data_UKBB/test/a_noamd/3866437_21015_0_0.png,a_noamd,a_noamd,0.960550,0.039450
../../../data/data_UKBB/test/a_noamd/3867969_21016_0_0.png,a_noamd,a_noamd,0.948644,0.051356
../../../data/data_UKBB/test/a_noamd/3880793_21015_1_0.png,a_noamd,a_noamd,0.981864,0.018136
../../../data/data_UKBB/test/a_noamd/3883826_21015_0_0.png,a_noamd,a_noamd,0.979398,0.020601
../../../data/data_UKBB/test/a_noamd/3889732_21016_0_0.png,a_noamd,a_noamd,0.933650,0.066350
../../../data/data_UKBB/test/a_noamd/3896214_21016_0_0.png,a_noamd,a_noamd,0.957586,0.042414
../../../data/data_UKBB/test/a_noamd/3908934_21016_1_0.png,a_noamd,a_noamd,0.931928,0.068072
../../../data/data_UKBB/test/a_noamd/3910674_21015_0_0.png,a_noamd,a_noamd,0.929287,0.070713
../../../data/data_UKBB/test/a_noamd/3919658_21015_0_0.png,a_noamd,a_noamd,0.934521,0.065479
../../../data/data_UKBB/test/a_noamd/3923587_21015_1_0.png,a_noamd,a_noamd,0.873239,0.126761
../../../data/data_UKBB/test/a_noamd/3926725_21016_0_0.png,a_noamd,a_noamd,0.947910,0.052090
../../../data/data_UKBB/test/a_noamd/3935681_21016_0_0.png,a_noamd,a_noamd,0.951877,0.048123
../../../data/data_UKBB/test/a_noamd/3945714_21015_0_0.png,a_noamd,a_noamd,0.950402,0.049598
../../../data/data_UKBB/test/a_noamd/3951801_21016_1_0.png,a_noamd,b_amd,0.198606,0.801394
../../../data/data_UKBB/test/a_noamd/3960725_21016_0_0.png,a_noamd,a_noamd,0.957169,0.042831
../../../data/data_UKBB/test/a_noamd/3977319_21015_0_0.png,a_noamd,a_noamd,0.944546,0.055454
../../../data/data_UKBB/test/a_noamd/3978228_21016_0_0.png,a_noamd,a_noamd,0.927315,0.072685
../../../data/data_UKBB/test/a_noamd/3986061_21015_0_0.png,a_noamd,a_noamd,0.854475,0.145525
../../../data/data_UKBB/test/a_noamd/3989606_21016_0_0.png,a_noamd,a_noamd,0.889139,0.110861
../../../data/data_UKBB/test/a_noamd/3995966_21015_1_0.png,a_noamd,a_noamd,0.934042,0.065958
../../../data/data_UKBB/test/a_noamd/4000600_21016_1_0.png,a_noamd,a_noamd,0.978832,0.021168
../../../data/data_UKBB/test/a_noamd/4008587_21016_0_0.png,a_noamd,b_amd,0.262547,0.737453
../../../data/data_UKBB/test/a_noamd/4019648_21016_1_0.png,a_noamd,a_noamd,0.948527,0.051473
../../../data/data_UKBB/test/a_noamd/4024308_21016_0_0.png,a_noamd,a_noamd,0.948338,0.051662
../../../data/data_UKBB/test/a_noamd/4043443_21016_0_0.png,a_noamd,a_noamd,0.949632,0.050368
../../../data/data_UKBB/test/a_noamd/4047283_21016_0_0.png,a_noamd,a_noamd,0.716698,0.283302
../../../data/data_UKBB/test/a_noamd/4084652_21016_1_0.png,a_noamd,a_noamd,0.946486,0.053514
../../../data/data_UKBB/test/a_noamd/4109978_21016_0_0.png,a_noamd,a_noamd,0.694104,0.305896
../../../data/data_UKBB/test/a_noamd/4146349_21016_1_0.png,a_noamd,a_noamd,0.900807,0.099193
../../../data/data_UKBB/test/a_noamd/4158297_21016_1_0.png,a_noamd,a_noamd,0.518384,0.481616
../../../data/data_UKBB/test/a_noamd/4197728_21015_0_0.png,a_noamd,a_noamd,0.943576,0.056424
../../../data/data_UKBB/test/a_noamd/4199140_21015_1_0.png,a_noamd,a_noamd,0.955966,0.044034
../../../data/data_UKBB/test/a_noamd/4204893_21015_0_0.png,a_noamd,a_noamd,0.959532,0.040468
../../../data/data_UKBB/test/a_noamd/4206869_21015_1_0.png,a_noamd,a_noamd,0.953416,0.046584
../../../data/data_UKBB/test/a_noamd/4218219_21016_1_0.png,a_noamd,a_noamd,0.904509,0.095491
../../../data/data_UKBB/test/a_noamd/4221430_21015_0_0.png,a_noamd,a_noamd,0.956648,0.043352
../../../data/data_UKBB/test/a_noamd/4222894_21016_1_0.png,a_noamd,a_noamd,0.942886,0.057114
../../../data/data_UKBB/test/a_noamd/4228877_21015_0_0.png,a_noamd,a_noamd,0.916455,0.083545
../../../data/data_UKBB/test/a_noamd/4229042_21016_0_0.png,a_noamd,a_noamd,0.900199,0.099801
../../../data/data_UKBB/test/a_noamd/4244571_21015_0_0.png,a_noamd,a_noamd,0.867382,0.132618
../../../data/data_UKBB/test/a_noamd/4248477_21016_0_0.png,a_noamd,a_noamd,0.951768,0.048232
../../../data/data_UKBB/test/a_noamd/4249088_21015_0_0.png,a_noamd,a_noamd,0.965475,0.034525
../../../data/data_UKBB/test/a_noamd/4253334_21015_1_0.png,a_noamd,a_noamd,0.964781,0.035219
../../../data/data_UKBB/test/a_noamd/4262947_21016_0_0.png,a_noamd,a_noamd,0.925723,0.074277
../../../data/data_UKBB/test/a_noamd/4266504_21016_0_0.png,a_noamd,a_noamd,0.873056,0.126944
../../../data/data_UKBB/test/a_noamd/4274657_21015_0_0.png,a_noamd,a_noamd,0.859256,0.140744
../../../data/data_UKBB/test/a_noamd/4308105_21015_1_0.png,a_noamd,b_amd,0.162816,0.837183
../../../data/data_UKBB/test/a_noamd/4311696_21015_0_0.png,a_noamd,a_noamd,0.967526,0.032474
../../../data/data_UKBB/test/a_noamd/4314171_21016_0_1.png,a_noamd,a_noamd,0.930144,0.069856
../../../data/data_UKBB/test/a_noamd/4314661_21015_0_0.png,a_noamd,a_noamd,0.861214,0.138786
../../../data/data_UKBB/test/a_noamd/4314661_21016_0_0.png,a_noamd,a_noamd,0.939961,0.060039
../../../data/data_UKBB/test/a_noamd/4329106_21015_1_0.png,a_noamd,a_noamd,0.952441,0.047559
../../../data/data_UKBB/test/a_noamd/4330232_21016_0_0.png,a_noamd,a_noamd,0.951866,0.048134
../../../data/data_UKBB/test/a_noamd/4333302_21015_0_0.png,a_noamd,a_noamd,0.723932,0.276068
../../../data/data_UKBB/test/a_noamd/4367958_21016_0_0.png,a_noamd,a_noamd,0.950848,0.049152
../../../data/data_UKBB/test/a_noamd/4381568_21016_0_0.png,a_noamd,a_noamd,0.937472,0.062528
../../../data/data_UKBB/test/a_noamd/4445145_21016_0_0.png,a_noamd,a_noamd,0.810475,0.189525
../../../data/data_UKBB/test/a_noamd/4466913_21015_0_0.png,a_noamd,a_noamd,0.924904,0.075096
../../../data/data_UKBB/test/a_noamd/4488801_21015_0_0.png,a_noamd,a_noamd,0.755463,0.244537
../../../data/data_UKBB/test/a_noamd/4493037_21015_0_0.png,a_noamd,a_noamd,0.937672,0.062328
../../../data/data_UKBB/test/a_noamd/4504638_21015_1_0.png,a_noamd,a_noamd,0.888284,0.111716
../../../data/data_UKBB/test/a_noamd/4505028_21016_0_0.png,a_noamd,a_noamd,0.958092,0.041908
../../../data/data_UKBB/test/a_noamd/4535894_21016_0_0.png,a_noamd,a_noamd,0.921758,0.078242
../../../data/data_UKBB/test/a_noamd/4538214_21015_0_0.png,a_noamd,b_amd,0.181809,0.818191
../../../data/data_UKBB/test/a_noamd/4546863_21015_1_0.png,a_noamd,a_noamd,0.979042,0.020958
../../../data/data_UKBB/test/a_noamd/4549528_21016_0_0.png,a_noamd,a_noamd,0.942620,0.057380
../../../data/data_UKBB/test/a_noamd/4554312_21015_0_0.png,a_noamd,a_noamd,0.910556,0.089444
../../../data/data_UKBB/test/a_noamd/4557956_21015_0_0.png,a_noamd,b_amd,0.483466,0.516534
../../../data/data_UKBB/test/a_noamd/4559426_21016_0_0.png,a_noamd,a_noamd,0.953985,0.046015
../../../data/data_UKBB/test/a_noamd/4568055_21015_0_0.png,a_noamd,a_noamd,0.951240,0.048760
../../../data/data_UKBB/test/a_noamd/4569390_21016_0_0.png,a_noamd,a_noamd,0.949396,0.050604
../../../data/data_UKBB/test/a_noamd/4570807_21015_0_0.png,a_noamd,a_noamd,0.815238,0.184762
../../../data/data_UKBB/test/a_noamd/4587312_21016_0_0.png,a_noamd,a_noamd,0.982351,0.017649
../../../data/data_UKBB/test/a_noamd/4618199_21016_0_0.png,a_noamd,a_noamd,0.917610,0.082390
../../../data/data_UKBB/test/a_noamd/4637907_21015_0_0.png,a_noamd,a_noamd,0.710551,0.289449
../../../data/data_UKBB/test/a_noamd/4689650_21015_0_0.png,a_noamd,a_noamd,0.952788,0.047212
../../../data/data_UKBB/test/a_noamd/4720552_21015_1_0.png,a_noamd,a_noamd,0.787027,0.212973
../../../data/data_UKBB/test/a_noamd/4723952_21016_0_0.png,a_noamd,a_noamd,0.657584,0.342416
../../../data/data_UKBB/test/a_noamd/4724275_21015_0_0.png,a_noamd,a_noamd,0.956592,0.043408
../../../data/data_UKBB/test/a_noamd/4731434_21015_0_0.png,a_noamd,a_noamd,0.957896,0.042104
../../../data/data_UKBB/test/a_noamd/4732402_21015_0_0.png,a_noamd,a_noamd,0.928386,0.071614
../../../data/data_UKBB/test/a_noamd/4743789_21016_0_1.png,a_noamd,a_noamd,0.935351,0.064649
../../../data/data_UKBB/test/a_noamd/4758325_21015_0_0.png,a_noamd,a_noamd,0.944269,0.055731
../../../data/data_UKBB/test/a_noamd/4781206_21015_1_0.png,a_noamd,a_noamd,0.860254,0.139746
../../../data/data_UKBB/test/a_noamd/4798553_21015_1_0.png,a_noamd,a_noamd,0.891768,0.108232
../../../data/data_UKBB/test/a_noamd/4801757_21016_0_0.png,a_noamd,a_noamd,0.938171,0.061829
../../../data/data_UKBB/test/a_noamd/4805734_21015_0_0.png,a_noamd,a_noamd,0.944053,0.055947
../../../data/data_UKBB/test/a_noamd/4821429_21016_0_0.png,a_noamd,a_noamd,0.965109,0.034890
../../../data/data_UKBB/test/a_noamd/4830531_21016_1_0.png,a_noamd,a_noamd,0.946716,0.053284
../../../data/data_UKBB/test/a_noamd/4832152_21016_0_0.png,a_noamd,a_noamd,0.820991,0.179009
../../../data/data_UKBB/test/a_noamd/4832509_21015_0_0.png,a_noamd,a_noamd,0.942570,0.057430
../../../data/data_UKBB/test/a_noamd/4837809_21016_0_0.png,a_noamd,a_noamd,0.811959,0.188041
../../../data/data_UKBB/test/a_noamd/4840037_21015_0_0.png,a_noamd,a_noamd,0.946380,0.053620
../../../data/data_UKBB/test/a_noamd/4849729_21016_1_0.png,a_noamd,a_noamd,0.970122,0.029878
../../../data/data_UKBB/test/a_noamd/4863770_21015_0_0.png,a_noamd,a_noamd,0.938524,0.061476
../../../data/data_UKBB/test/a_noamd/4870598_21015_1_0.png,a_noamd,a_noamd,0.934700,0.065300
../../../data/data_UKBB/test/a_noamd/4893635_21015_0_0.png,a_noamd,a_noamd,0.939164,0.060836
../../../data/data_UKBB/test/a_noamd/4904993_21015_0_0.png,a_noamd,a_noamd,0.910723,0.089277
../../../data/data_UKBB/test/a_noamd/4917842_21016_0_0.png,a_noamd,a_noamd,0.953724,0.046276
../../../data/data_UKBB/test/a_noamd/4932133_21015_1_0.png,a_noamd,a_noamd,0.646756,0.353244
../../../data/data_UKBB/test/a_noamd/4935738_21016_0_0.png,a_noamd,a_noamd,0.891220,0.108780
../../../data/data_UKBB/test/a_noamd/4938364_21015_0_0.png,a_noamd,a_noamd,0.955636,0.044364
../../../data/data_UKBB/test/a_noamd/4948455_21015_0_0.png,a_noamd,a_noamd,0.959766,0.040234
../../../data/data_UKBB/test/a_noamd/4958616_21016_1_0.png,a_noamd,a_noamd,0.960486,0.039514
../../../data/data_UKBB/test/a_noamd/4968829_21015_0_0.png,a_noamd,a_noamd,0.888408,0.111592
../../../data/data_UKBB/test/a_noamd/4969707_21016_0_0.png,a_noamd,b_amd,0.110918,0.889082
../../../data/data_UKBB/test/a_noamd/4974108_21015_1_0.png,a_noamd,a_noamd,0.954047,0.045953
../../../data/data_UKBB/test/a_noamd/4986281_21016_1_0.png,a_noamd,a_noamd,0.981097,0.018903
../../../data/data_UKBB/test/a_noamd/4992162_21015_1_0.png,a_noamd,a_noamd,0.925280,0.074720
../../../data/data_UKBB/test/a_noamd/5045384_21016_0_0.png,a_noamd,a_noamd,0.959641,0.040359
../../../data/data_UKBB/test/a_noamd/5060389_21015_0_0.png,a_noamd,a_noamd,0.914250,0.085750
../../../data/data_UKBB/test/a_noamd/5080584_21015_0_0.png,a_noamd,a_noamd,0.918329,0.081671
../../../data/data_UKBB/test/a_noamd/5092374_21015_1_0.png,a_noamd,a_noamd,0.954044,0.045956
../../../data/data_UKBB/test/a_noamd/5097977_21016_0_0.png,a_noamd,a_noamd,0.937889,0.062111
../../../data/data_UKBB/test/a_noamd/5146391_21015_0_0.png,a_noamd,a_noamd,0.630871,0.369129
../../../data/data_UKBB/test/a_noamd/5158731_21016_0_0.png,a_noamd,a_noamd,0.959595,0.040405
../../../data/data_UKBB/test/a_noamd/5169194_21016_0_0.png,a_noamd,a_noamd,0.912467,0.087533
../../../data/data_UKBB/test/a_noamd/5170070_21015_0_0.png,a_noamd,a_noamd,0.954697,0.045303
../../../data/data_UKBB/test/a_noamd/5183538_21016_1_0.png,a_noamd,a_noamd,0.920177,0.079823
../../../data/data_UKBB/test/a_noamd/5199888_21015_0_0.png,a_noamd,b_amd,0.433290,0.566710
../../../data/data_UKBB/test/a_noamd/5203939_21015_1_0.png,a_noamd,a_noamd,0.899422,0.100578
../../../data/data_UKBB/test/a_noamd/5225003_21016_0_0.png,a_noamd,a_noamd,0.942210,0.057790
../../../data/data_UKBB/test/a_noamd/5228382_21015_0_0.png,a_noamd,a_noamd,0.853374,0.146626
../../../data/data_UKBB/test/a_noamd/5242771_21016_0_0.png,a_noamd,b_amd,0.287557,0.712443
../../../data/data_UKBB/test/a_noamd/5253450_21015_0_0.png,a_noamd,a_noamd,0.944478,0.055522
../../../data/data_UKBB/test/a_noamd/5262483_21016_0_0.png,a_noamd,a_noamd,0.916181,0.083819
../../../data/data_UKBB/test/a_noamd/5282139_21015_0_0.png,a_noamd,a_noamd,0.944540,0.055460
../../../data/data_UKBB/test/a_noamd/5294080_21015_0_0.png,a_noamd,a_noamd,0.943475,0.056525
../../../data/data_UKBB/test/a_noamd/5299948_21015_1_0.png,a_noamd,a_noamd,0.937776,0.062224
../../../data/data_UKBB/test/a_noamd/5304839_21015_0_0.png,a_noamd,a_noamd,0.921962,0.078038
../../../data/data_UKBB/test/a_noamd/5316967_21015_0_0.png,a_noamd,a_noamd,0.833627,0.166373
../../../data/data_UKBB/test/a_noamd/5327176_21016_0_0.png,a_noamd,a_noamd,0.956374,0.043626
../../../data/data_UKBB/test/a_noamd/5332398_21016_0_0.png,a_noamd,a_noamd,0.927012,0.072988
../../../data/data_UKBB/test/a_noamd/5337066_21015_1_0.png,a_noamd,b_amd,0.147204,0.852796
../../../data/data_UKBB/test/a_noamd/5339536_21015_0_0.png,a_noamd,a_noamd,0.707115,0.292885
../../../data/data_UKBB/test/a_noamd/5346101_21015_0_0.png,a_noamd,a_noamd,0.907213,0.092787
../../../data/data_UKBB/test/a_noamd/5367610_21016_1_0.png,a_noamd,a_noamd,0.822590,0.177410
../../../data/data_UKBB/test/a_noamd/5373136_21015_0_0.png,a_noamd,a_noamd,0.944740,0.055260
../../../data/data_UKBB/test/a_noamd/5376386_21015_1_0.png,a_noamd,a_noamd,0.971860,0.028140
../../../data/data_UKBB/test/a_noamd/5403145_21016_1_0.png,a_noamd,a_noamd,0.735280,0.264720
../../../data/data_UKBB/test/a_noamd/5436740_21015_0_0.png,a_noamd,a_noamd,0.832940,0.167060
../../../data/data_UKBB/test/a_noamd/5441934_21015_1_0.png,a_noamd,a_noamd,0.881994,0.118006
../../../data/data_UKBB/test/a_noamd/5458636_21016_0_0.png,a_noamd,a_noamd,0.954476,0.045524
../../../data/data_UKBB/test/a_noamd/5465421_21016_0_0.png,a_noamd,a_noamd,0.897075,0.102925
../../../data/data_UKBB/test/a_noamd/5471791_21015_1_0.png,a_noamd,a_noamd,0.926418,0.073582
../../../data/data_UKBB/test/a_noamd/5479543_21015_0_0.png,a_noamd,a_noamd,0.940154,0.059846
../../../data/data_UKBB/test/a_noamd/5512387_21016_0_0.png,a_noamd,a_noamd,0.947007,0.052993
../../../data/data_UKBB/test/a_noamd/5522537_21016_1_0.png,a_noamd,a_noamd,0.930578,0.069422
../../../data/data_UKBB/test/a_noamd/5533264_21015_0_0.png,a_noamd,a_noamd,0.789647,0.210353
../../../data/data_UKBB/test/a_noamd/5540488_21016_1_0.png,a_noamd,a_noamd,0.930438,0.069562
../../../data/data_UKBB/test/a_noamd/5544560_21015_0_0.png,a_noamd,a_noamd,0.922436,0.077564
../../../data/data_UKBB/test/a_noamd/5556812_21016_0_0.png,a_noamd,a_noamd,0.975294,0.024706
../../../data/data_UKBB/test/a_noamd/5572533_21015_1_0.png,a_noamd,a_noamd,0.942509,0.057491
../../../data/data_UKBB/test/a_noamd/5603376_21015_0_0.png,a_noamd,a_noamd,0.977897,0.022103
../../../data/data_UKBB/test/a_noamd/5641771_21015_0_1.png,a_noamd,a_noamd,0.873610,0.126390
../../../data/data_UKBB/test/a_noamd/5650558_21016_1_0.png,a_noamd,a_noamd,0.985962,0.014038
../../../data/data_UKBB/test/a_noamd/5683776_21016_0_0.png,a_noamd,a_noamd,0.904513,0.095487
../../../data/data_UKBB/test/a_noamd/5754655_21016_0_0.png,a_noamd,a_noamd,0.949453,0.050547
../../../data/data_UKBB/test/a_noamd/5785633_21015_0_0.png,a_noamd,a_noamd,0.914480,0.085520
../../../data/data_UKBB/test/a_noamd/5789547_21015_0_0.png,a_noamd,a_noamd,0.939680,0.060321
../../../data/data_UKBB/test/a_noamd/5791854_21015_1_0.png,a_noamd,a_noamd,0.791378,0.208622
../../../data/data_UKBB/test/a_noamd/5800890_21015_0_0.png,a_noamd,a_noamd,0.923673,0.076327
../../../data/data_UKBB/test/a_noamd/5827884_21016_0_0.png,a_noamd,a_noamd,0.960450,0.039550
../../../data/data_UKBB/test/a_noamd/5882959_21015_0_0.png,a_noamd,b_amd,0.164406,0.835594
../../../data/data_UKBB/test/a_noamd/5896368_21015_1_0.png,a_noamd,a_noamd,0.918602,0.081398
../../../data/data_UKBB/test/a_noamd/5905471_21015_1_0.png,a_noamd,a_noamd,0.939136,0.060864
../../../data/data_UKBB/test/a_noamd/5918179_21016_0_0.png,a_noamd,a_noamd,0.961062,0.038938
../../../data/data_UKBB/test/a_noamd/5927933_21016_1_0.png,a_noamd,a_noamd,0.604848,0.395152
../../../data/data_UKBB/test/a_noamd/5935747_21015_0_0.png,a_noamd,a_noamd,0.956496,0.043504
../../../data/data_UKBB/test/a_noamd/5942897_21016_0_0.png,a_noamd,a_noamd,0.961173,0.038828
../../../data/data_UKBB/test/a_noamd/5948118_21015_0_0.png,a_noamd,a_noamd,0.935955,0.064045
../../../data/data_UKBB/test/a_noamd/5949361_21015_0_0.png,a_noamd,a_noamd,0.955585,0.044415
../../../data/data_UKBB/test/a_noamd/5955947_21016_0_0.png,a_noamd,a_noamd,0.919082,0.080918
../../../data/data_UKBB/test/a_noamd/5962767_21015_0_0.png,a_noamd,a_noamd,0.943736,0.056264
../../../data/data_UKBB/test/a_noamd/5974103_21016_0_1.png,a_noamd,a_noamd,0.902559,0.097441
../../../data/data_UKBB/test/a_noamd/5976620_21015_0_0.png,a_noamd,a_noamd,0.949002,0.050998
../../../data/data_UKBB/test/a_noamd/5996670_21016_0_0.png,a_noamd,a_noamd,0.908227,0.091773
../../../data/data_UKBB/test/a_noamd/6003935_21016_0_0.png,a_noamd,a_noamd,0.936382,0.063618
../../../data/data_UKBB/test/a_noamd/6024218_21015_0_0.png,a_noamd,a_noamd,0.962333,0.037667
../../../data/data_UKBB/test/b_amd/1023925_21015_0_0.png,b_amd,b_amd,0.110612,0.889388
../../../data/data_UKBB/test/b_amd/1092742_21016_0_0.png,b_amd,b_amd,0.122804,0.877196
../../../data/data_UKBB/test/b_amd/1117805_21016_0_0.png,b_amd,a_noamd,0.860822,0.139178
../../../data/data_UKBB/test/b_amd/1166055_21015_0_0.png,b_amd,a_noamd,0.923713,0.076287
../../../data/data_UKBB/test/b_amd/1171162_21016_0_0.png,b_amd,a_noamd,0.934008,0.065992
../../../data/data_UKBB/test/b_amd/1197634_21015_1_0.png,b_amd,b_amd,0.385177,0.614823
../../../data/data_UKBB/test/b_amd/1257649_21015_0_0.png,b_amd,a_noamd,0.910734,0.089266
../../../data/data_UKBB/test/b_amd/1279742_21015_1_0.png,b_amd,b_amd,0.218352,0.781648
../../../data/data_UKBB/test/b_amd/1279742_21016_1_0.png,b_amd,b_amd,0.141629,0.858371
../../../data/data_UKBB/test/b_amd/1292815_21016_0_0.png,b_amd,b_amd,0.195210,0.804790
../../../data/data_UKBB/test/b_amd/1310277_21016_0_0.png,b_amd,a_noamd,0.645027,0.354973
../../../data/data_UKBB/test/b_amd/1332898_21015_0_0.png,b_amd,b_amd,0.234918,0.765082
../../../data/data_UKBB/test/b_amd/1332898_21016_0_0.png,b_amd,b_amd,0.118692,0.881308
../../../data/data_UKBB/test/b_amd/1384796_21016_0_0.png,b_amd,a_noamd,0.803179,0.196821
../../../data/data_UKBB/test/b_amd/1412311_21016_0_0.png,b_amd,b_amd,0.195708,0.804292
../../../data/data_UKBB/test/b_amd/1416363_21016_0_0.png,b_amd,b_amd,0.118395,0.881605
../../../data/data_UKBB/test/b_amd/1470027_21016_0_0.png,b_amd,a_noamd,0.637041,0.362959
../../../data/data_UKBB/test/b_amd/1473033_21015_0_0.png,b_amd,b_amd,0.236147,0.763853
../../../data/data_UKBB/test/b_amd/1474226_21015_0_0.png,b_amd,a_noamd,0.925653,0.074347
../../../data/data_UKBB/test/b_amd/1528206_21015_1_0.png,b_amd,b_amd,0.101691,0.898309
../../../data/data_UKBB/test/b_amd/1528206_21016_1_0.png,b_amd,b_amd,0.083915,0.916085
../../../data/data_UKBB/test/b_amd/1529147_21016_0_0.png,b_amd,b_amd,0.173371,0.826629
../../../data/data_UKBB/test/b_amd/1548173_21015_0_0.png,b_amd,a_noamd,0.549012,0.450988
../../../data/data_UKBB/test/b_amd/1548173_21016_0_0.png,b_amd,a_noamd,0.921910,0.078090
../../../data/data_UKBB/test/b_amd/1619067_21015_0_0.png,b_amd,b_amd,0.085836,0.914164
../../../data/data_UKBB/test/b_amd/1681156_21015_0_0.png,b_amd,a_noamd,0.503427,0.496573
../../../data/data_UKBB/test/b_amd/1715873_21016_0_0.png,b_amd,a_noamd,0.943599,0.056401
../../../data/data_UKBB/test/b_amd/1717437_21015_0_0.png,b_amd,b_amd,0.137163,0.862837
../../../data/data_UKBB/test/b_amd/1721241_21016_0_0.png,b_amd,a_noamd,0.920337,0.079663
../../../data/data_UKBB/test/b_amd/1734645_21016_0_0.png,b_amd,a_noamd,0.738515,0.261485
../../../data/data_UKBB/test/b_amd/1783773_21015_0_0.png,b_amd,b_amd,0.282637,0.717363
../../../data/data_UKBB/test/b_amd/1794791_21015_0_0.png,b_amd,b_amd,0.068823,0.931177
../../../data/data_UKBB/test/b_amd/1794791_21016_0_0.png,b_amd,b_amd,0.088989,0.911010
../../../data/data_UKBB/test/b_amd/1798044_21016_0_0.png,b_amd,b_amd,0.102635,0.897365
../../../data/data_UKBB/test/b_amd/1839565_21016_0_0.png,b_amd,b_amd,0.221331,0.778669
../../../data/data_UKBB/test/b_amd/1961304_21015_0_0.png,b_amd,a_noamd,0.950110,0.049890
../../../data/data_UKBB/test/b_amd/2185771_21016_0_0.png,b_amd,b_amd,0.106422,0.893578
../../../data/data_UKBB/test/b_amd/2362553_21015_0_0.png,b_amd,a_noamd,0.553398,0.446602
../../../data/data_UKBB/test/b_amd/2364867_21015_0_0.png,b_amd,b_amd,0.127780,0.872220
../../../data/data_UKBB/test/b_amd/2397648_21016_0_0.png,b_amd,a_noamd,0.740782,0.259218
../../../data/data_UKBB/test/b_amd/2404018_21016_0_0.png,b_amd,a_noamd,0.798333,0.201667
../../../data/data_UKBB/test/b_amd/2408896_21016_1_0.png,b_amd,b_amd,0.139626,0.860374
../../../data/data_UKBB/test/b_amd/2457386_21016_0_0.png,b_amd,b_amd,0.152467,0.847533
../../../data/data_UKBB/test/b_amd/2503205_21015_1_0.png,b_amd,b_amd,0.082026,0.917974
../../../data/data_UKBB/test/b_amd/2557653_21016_1_0.png,b_amd,b_amd,0.232140,0.767860
../../../data/data_UKBB/test/b_amd/2600801_21015_0_0.png,b_amd,b_amd,0.094635,0.905365
../../../data/data_UKBB/test/b_amd/2602223_21015_0_0.png,b_amd,b_amd,0.134641,0.865359
../../../data/data_UKBB/test/b_amd/2603957_21015_0_0.png,b_amd,b_amd,0.095101,0.904899
../../../data/data_UKBB/test/b_amd/2603957_21016_0_0.png,b_amd,b_amd,0.091414,0.908586
../../../data/data_UKBB/test/b_amd/2814036_21016_1_0.png,b_amd,b_amd,0.056501,0.943499
../../../data/data_UKBB/test/b_amd/2845791_21016_0_0.png,b_amd,a_noamd,0.916421,0.083579
../../../data/data_UKBB/test/b_amd/2937608_21016_1_0.png,b_amd,b_amd,0.113915,0.886085
../../../data/data_UKBB/test/b_amd/3006782_21016_0_0.png,b_amd,b_amd,0.085141,0.914859
../../../data/data_UKBB/test/b_amd/3039134_21016_0_0.png,b_amd,a_noamd,0.770259,0.229741
../../../data/data_UKBB/test/b_amd/3068167_21015_0_0.png,b_amd,b_amd,0.081007,0.918993
../../../data/data_UKBB/test/b_amd/3098320_21016_0_0.png,b_amd,b_amd,0.135310,0.864690
../../../data/data_UKBB/test/b_amd/3103378_21016_0_0.png,b_amd,b_amd,0.138246,0.861754
../../../data/data_UKBB/test/b_amd/3120157_21015_0_0.png,b_amd,b_amd,0.285926,0.714074
../../../data/data_UKBB/test/b_amd/3126517_21016_0_0.png,b_amd,b_amd,0.311712,0.688288
../../../data/data_UKBB/test/b_amd/3164304_21016_0_0.png,b_amd,a_noamd,0.832997,0.167003
../../../data/data_UKBB/test/b_amd/3177906_21015_0_0.png,b_amd,a_noamd,0.524691,0.475309
../../../data/data_UKBB/test/b_amd/3197744_21016_0_0.png,b_amd,a_noamd,0.914232,0.085767
../../../data/data_UKBB/test/b_amd/3214427_21015_0_0.png,b_amd,b_amd,0.319938,0.680062
../../../data/data_UKBB/test/b_amd/3242634_21015_1_0.png,b_amd,b_amd,0.074419,0.925581
../../../data/data_UKBB/test/b_amd/3250062_21016_0_0.png,b_amd,b_amd,0.083295,0.916705
../../../data/data_UKBB/test/b_amd/3290234_21015_0_0.png,b_amd,b_amd,0.087123,0.912877
../../../data/data_UKBB/test/b_amd/3397337_21015_0_0.png,b_amd,a_noamd,0.939577,0.060423
../../../data/data_UKBB/test/b_amd/3398229_21015_0_0.png,b_amd,b_amd,0.102834,0.897166
../../../data/data_UKBB/test/b_amd/3398229_21016_0_0.png,b_amd,b_amd,0.086667,0.913333
../../../data/data_UKBB/test/b_amd/3463168_21016_1_0.png,b_amd,b_amd,0.073868,0.926132
../../../data/data_UKBB/test/b_amd/3469017_21015_0_0.png,b_amd,b_amd,0.241432,0.758568
../../../data/data_UKBB/test/b_amd/3476968_21016_0_0.png,b_amd,b_amd,0.163287,0.836713
../../../data/data_UKBB/test/b_amd/3606334_21015_0_0.png,b_amd,b_amd,0.125694,0.874306
