image_path,true_label,predicted_label,score_anodr,score_bmilddr,score_cmoderatedr,score_dseveredr,score_eproliferativedr
../../../data/data_APTOS/test/anodr/735836b1ffa6.png,anodr,bmilddr,0.020501,0.618237,0.292990,0.043549,0.024724
../../../data/data_APTOS/test/anodr/737ef6226677.png,anodr,anodr,0.938535,0.022788,0.010291,0.015059,0.013327
../../../data/data_APTOS/test/anodr/73d40ce06a67.png,anodr,anodr,0.943452,0.014166,0.012279,0.016689,0.013414
../../../data/data_APTOS/test/anodr/73ef3c3dcbe4.png,anodr,anodr,0.948788,0.011767,0.012756,0.013008,0.013680
../../../data/data_APTOS/test/anodr/74211a2b6dcf.png,anodr,anodr,0.950289,0.010819,0.011738,0.012018,0.015136
../../../data/data_APTOS/test/anodr/74898f372d2b.png,anodr,anodr,0.948206,0.011112,0.011577,0.013291,0.015814
../../../data/data_APTOS/test/anodr/757e39293591.png,anodr,anodr,0.940256,0.015839,0.013739,0.014696,0.015470
../../../data/data_APTOS/test/anodr/75a071608ea6.png,anodr,anodr,0.940546,0.015463,0.013175,0.016254,0.014562
../../../data/data_APTOS/test/anodr/76516f828d88.png,anodr,anodr,0.949377,0.009803,0.013957,0.012846,0.014017
../../../data/data_APTOS/test/anodr/76bc31e0d3be.png,anodr,anodr,0.945059,0.011393,0.012705,0.015507,0.015336
../../../data/data_APTOS/test/anodr/76cab26493f1.png,anodr,anodr,0.951101,0.010959,0.009224,0.013169,0.015548
../../../data/data_APTOS/test/anodr/76cb010f7aa0.png,anodr,anodr,0.946887,0.011603,0.012559,0.014682,0.014269
../../../data/data_APTOS/test/anodr/780f9c237c56.png,anodr,anodr,0.943086,0.020484,0.011507,0.012508,0.012415
../../../data/data_APTOS/test/anodr/7831ce1d895e.png,anodr,anodr,0.940756,0.018534,0.014537,0.012949,0.013224
../../../data/data_APTOS/test/anodr/789f0ec1eab8.png,anodr,anodr,0.940001,0.018866,0.010621,0.015226,0.015286
../../../data/data_APTOS/test/anodr/79ade634c633.png,anodr,anodr,0.947230,0.011240,0.014299,0.011865,0.015367
../../../data/data_APTOS/test/anodr/7a06ea127e02.png,anodr,anodr,0.938198,0.017245,0.014632,0.016256,0.013669
../../../data/data_APTOS/test/anodr/7a12f49e29df.png,anodr,anodr,0.940421,0.012780,0.010235,0.018166,0.018398
../../../data/data_APTOS/test/anodr/7a9f45fdf29b.png,anodr,anodr,0.941120,0.015430,0.013458,0.015985,0.014007
../../../data/data_APTOS/test/anodr/7aabd768abff.png,anodr,anodr,0.943408,0.016126,0.008925,0.015079,0.016462
../../../data/data_APTOS/test/anodr/7ad0c4975890.png,anodr,bmilddr,0.177068,0.782777,0.006692,0.020191,0.013273
../../../data/data_APTOS/test/anodr/7af4d8704032.png,anodr,anodr,0.943454,0.015451,0.011508,0.015920,0.013667
../../../data/data_APTOS/test/anodr/7b691d9ced34.png,anodr,anodr,0.938954,0.021756,0.008280,0.014792,0.016217
../../../data/data_APTOS/test/anodr/7b9d519cbd66.png,anodr,anodr,0.944429,0.010805,0.012573,0.015195,0.016998
../../../data/data_APTOS/test/anodr/7ba6b23c4b46.png,anodr,anodr,0.948406,0.014677,0.011196,0.013807,0.011914
../../../data/data_APTOS/test/anodr/7bc00e58d419.png,anodr,anodr,0.947513,0.011945,0.011348,0.014445,0.014749
../../../data/data_APTOS/test/anodr/7da558d92100.png,anodr,anodr,0.948498,0.011083,0.012084,0.015247,0.013088
../../../data/data_APTOS/test/anodr/7ec0e61a7e29.png,anodr,anodr,0.925170,0.028735,0.015575,0.013453,0.017066
../../../data/data_APTOS/test/anodr/7f1f3269f546.png,anodr,anodr,0.946107,0.013333,0.010858,0.014297,0.015405
../../../data/data_APTOS/test/anodr/7fc3a8bb40de.png,anodr,anodr,0.940773,0.015730,0.011418,0.016692,0.015387
../../../data/data_APTOS/test/anodr/7fe7309d0b4f.png,anodr,anodr,0.940078,0.017711,0.013089,0.014211,0.014911
../../../data/data_APTOS/test/anodr/810ed108f5b7.png,anodr,anodr,0.944409,0.011446,0.013019,0.016753,0.014373
../../../data/data_APTOS/test/anodr/81914ceb4e74.png,anodr,anodr,0.940560,0.018630,0.011579,0.014388,0.014844
../../../data/data_APTOS/test/anodr/8329e80c10ac.png,anodr,anodr,0.941565,0.016037,0.011896,0.015340,0.015161
../../../data/data_APTOS/test/anodr/837acf120946.png,anodr,anodr,0.940796,0.017310,0.010915,0.017314,0.013665
../../../data/data_APTOS/test/anodr/83a63c4a3e4a.png,anodr,anodr,0.948796,0.012647,0.011536,0.014495,0.012525
../../../data/data_APTOS/test/anodr/83d81ba5959c.png,anodr,anodr,0.950403,0.008281,0.012193,0.016307,0.012816
../../../data/data_APTOS/test/anodr/83fda7c0500b.png,anodr,anodr,0.943783,0.012788,0.011483,0.016390,0.015556
../../../data/data_APTOS/test/anodr/840a06a9c690.png,anodr,anodr,0.944059,0.013038,0.012398,0.015886,0.014620
../../../data/data_APTOS/test/anodr/847b04287c9c.png,anodr,anodr,0.934588,0.019799,0.011746,0.010121,0.023745
../../../data/data_APTOS/test/anodr/84b88e8d3bca.png,anodr,anodr,0.947448,0.011816,0.010730,0.016631,0.013374
../../../data/data_APTOS/test/anodr/851e40a21f81.png,anodr,anodr,0.947484,0.012458,0.012020,0.013532,0.014507
../../../data/data_APTOS/test/anodr/8650d32f4a9e.png,anodr,anodr,0.943022,0.015226,0.011694,0.014587,0.015472
../../../data/data_APTOS/test/anodr/8693ab1fd2be.png,anodr,anodr,0.947184,0.011355,0.009829,0.017901,0.013731
../../../data/data_APTOS/test/anodr/875d2ffcbf47.png,anodr,anodr,0.946186,0.015539,0.010839,0.014169,0.013268
../../../data/data_APTOS/test/anodr/876deb29f000.png,anodr,anodr,0.946611,0.013795,0.013962,0.012102,0.013531
../../../data/data_APTOS/test/anodr/87b671c6d4c5.png,anodr,anodr,0.939081,0.017814,0.013724,0.014978,0.014402
../../../data/data_APTOS/test/anodr/883c6a184f16.png,anodr,anodr,0.934436,0.024229,0.013227,0.014540,0.013567
../../../data/data_APTOS/test/anodr/883ddb650967.png,anodr,anodr,0.940747,0.017321,0.012993,0.015106,0.013833
../../../data/data_APTOS/test/anodr/88e5051f65bd.png,anodr,anodr,0.942625,0.013828,0.012275,0.015883,0.015388
../../../data/data_APTOS/test/anodr/8af50c9d0a86.png,anodr,anodr,0.942153,0.014370,0.011138,0.015621,0.016718
../../../data/data_APTOS/test/anodr/8b079e79035f.png,anodr,anodr,0.949591,0.011605,0.011918,0.011737,0.015149
../../../data/data_APTOS/test/anodr/8bf2d925dc0c.png,anodr,anodr,0.946479,0.013093,0.011038,0.015081,0.014309
../../../data/data_APTOS/test/anodr/8c4ceddeb1c6.png,anodr,anodr,0.942229,0.013976,0.012119,0.016009,0.015667
../../../data/data_APTOS/test/anodr/8d13c46e7d75.png,anodr,anodr,0.939440,0.020627,0.012711,0.014854,0.012368
../../../data/data_APTOS/test/anodr/8d4ff745a409.png,anodr,anodr,0.942629,0.015011,0.013013,0.015916,0.013431
../../../data/data_APTOS/test/anodr/8e6df9eedcd8.png,anodr,anodr,0.947801,0.011887,0.009868,0.014990,0.015454
../../../data/data_APTOS/test/anodr/8e76054f0831.png,anodr,anodr,0.940020,0.017164,0.011431,0.015326,0.016059
../../../data/data_APTOS/test/anodr/8f06ca4642bd.png,anodr,anodr,0.945449,0.012628,0.011346,0.016197,0.014380
../../../data/data_APTOS/test/anodr/8f14bca04b47.png,anodr,anodr,0.947917,0.011452,0.011859,0.015196,0.013576
../../../data/data_APTOS/test/anodr/8fbb2ca39911.png,anodr,anodr,0.944361,0.016512,0.012995,0.015840,0.010291
../../../data/data_APTOS/test/anodr/90a9a41eec6d.png,anodr,anodr,0.944387,0.016841,0.010645,0.015282,0.012844
../../../data/data_APTOS/test/anodr/90bde2ff8953.png,anodr,anodr,0.942666,0.016415,0.011797,0.014733,0.014389
../../../data/data_APTOS/test/anodr/912fbe06407e.png,anodr,anodr,0.941827,0.016638,0.012157,0.015407,0.013971
../../../data/data_APTOS/test/anodr/916915f01e17.png,anodr,anodr,0.943072,0.016773,0.010725,0.015141,0.014289
../../../data/data_APTOS/test/anodr/91b7a4179ecf.png,anodr,anodr,0.942639,0.016128,0.008646,0.018852,0.013734
../../../data/data_APTOS/test/anodr/9274e75dc4d5.png,anodr,anodr,0.929495,0.026139,0.012379,0.015807,0.016180
../../../data/data_APTOS/test/anodr/92e3d608fd3c.png,anodr,anodr,0.945545,0.015819,0.011858,0.014798,0.011981
../../../data/data_APTOS/test/anodr/92fcf50b3562.png,anodr,anodr,0.944349,0.013147,0.011382,0.014228,0.016894
../../../data/data_APTOS/test/anodr/93802d1e3c41.png,anodr,anodr,0.943056,0.016964,0.010622,0.013256,0.016103
../../../data/data_APTOS/test/anodr/94076a9fb9b5.png,anodr,anodr,0.946074,0.013703,0.011941,0.014657,0.013626
../../../data/data_APTOS/test/anodr/946545473380.png,anodr,anodr,0.941499,0.016160,0.012616,0.014032,0.015693
../../../data/data_APTOS/test/anodr/949710bead24.png,anodr,anodr,0.944137,0.014195,0.014629,0.014472,0.012567
../../../data/data_APTOS/test/anodr/94b9ccc73bb9.png,anodr,anodr,0.942219,0.018945,0.010331,0.013943,0.014562
../../../data/data_APTOS/test/anodr/94f9ecf4b8d2.png,anodr,anodr,0.945877,0.012530,0.009656,0.016182,0.015755
../../../data/data_APTOS/test/anodr/96793edb1003.png,anodr,anodr,0.818218,0.072887,0.035399,0.023695,0.049800
../../../data/data_APTOS/test/anodr/96ea316ed0ab.png,anodr,anodr,0.940659,0.014865,0.012838,0.017167,0.014471
../../../data/data_APTOS/test/anodr/973b0facfa9b.png,anodr,anodr,0.941632,0.017005,0.012288,0.014156,0.014919
../../../data/data_APTOS/test/anodr/97fdee242fea.png,anodr,anodr,0.947030,0.015648,0.011573,0.012707,0.013042
../../../data/data_APTOS/test/anodr/983c98354e9c.png,anodr,anodr,0.941237,0.018169,0.015295,0.013922,0.011376
../../../data/data_APTOS/test/anodr/98441214557f.png,anodr,anodr,0.940519,0.018587,0.011531,0.014829,0.014534
../../../data/data_APTOS/test/anodr/98d41bce73a8.png,anodr,anodr,0.943712,0.013112,0.012371,0.015128,0.015677
../../../data/data_APTOS/test/anodr/99c626e58464.png,anodr,anodr,0.946917,0.012197,0.012724,0.013352,0.014810
../../../data/data_APTOS/test/anodr/9a1029536d78.png,anodr,anodr,0.939737,0.021443,0.010991,0.013409,0.014419
../../../data/data_APTOS/test/anodr/9ab18a4a957f.png,anodr,anodr,0.946646,0.011749,0.011301,0.014347,0.015957
../../../data/data_APTOS/test/anodr/9be71d6d7e59.png,anodr,anodr,0.918967,0.028490,0.016427,0.013864,0.022251
../../../data/data_APTOS/test/anodr/9c514d2d5b3f.png,anodr,anodr,0.940239,0.019360,0.011520,0.013859,0.015022
../../../data/data_APTOS/test/anodr/9ce46d400cd6.png,anodr,anodr,0.946760,0.011721,0.013933,0.013101,0.014485
../../../data/data_APTOS/test/anodr/9de9421f17e3.png,anodr,anodr,0.943232,0.017740,0.011389,0.013360,0.014280
../../../data/data_APTOS/test/anodr/9e2058917304.png,anodr,anodr,0.942992,0.015924,0.015645,0.014333,0.011106
../../../data/data_APTOS/test/anodr/9e5737f771c3.png,anodr,anodr,0.945183,0.013254,0.012732,0.013657,0.015175
../../../data/data_APTOS/test/anodr/9e99ae6ee7af.png,anodr,anodr,0.944931,0.013528,0.011928,0.014245,0.015368
../../../data/data_APTOS/test/anodr/9f1b14dfa14c.png,anodr,anodr,0.938675,0.016823,0.011363,0.016518,0.016621
../../../data/data_APTOS/test/anodr/a06b353e7bed.png,anodr,anodr,0.944934,0.013921,0.013994,0.012343,0.014808
../../../data/data_APTOS/test/anodr/a0fd94e2ad76.png,anodr,anodr,0.944633,0.014871,0.011239,0.014288,0.014968
../../../data/data_APTOS/test/anodr/a11c62cb3f86.png,anodr,anodr,0.946385,0.011090,0.011506,0.016099,0.014920
../../../data/data_APTOS/test/anodr/a12ca80bb8c7.png,anodr,anodr,0.948246,0.011900,0.012438,0.013487,0.013929
../../../data/data_APTOS/test/anodr/a188c60b93fb.png,anodr,anodr,0.942919,0.012675,0.010254,0.018082,0.016070
../../../data/data_APTOS/test/anodr/a1b28bcbce00.png,anodr,anodr,0.948284,0.016464,0.006986,0.012760,0.015507
../../../data/data_APTOS/test/anodr/a247961a5cd9.png,anodr,anodr,0.943810,0.015571,0.012940,0.013555,0.014124
../../../data/data_APTOS/test/anodr/a2b97d98f130.png,anodr,anodr,0.946381,0.012693,0.012333,0.016603,0.011989
../../../data/data_APTOS/test/anodr/a34fc5376669.png,anodr,anodr,0.942542,0.015721,0.012928,0.013216,0.015593
../../../data/data_APTOS/test/anodr/a419fcb2dfb5.png,anodr,anodr,0.942304,0.014073,0.009728,0.018472,0.015424
../../../data/data_APTOS/test/anodr/a44345b27804.png,anodr,anodr,0.945283,0.013797,0.011940,0.016443,0.012536
../../../data/data_APTOS/test/anodr/a484bdf85b4c.png,anodr,anodr,0.940954,0.016730,0.012424,0.015374,0.014518
../../../data/data_APTOS/test/anodr/a528be013a04.png,anodr,anodr,0.940560,0.018668,0.011436,0.015737,0.013599
../../../data/data_APTOS/test/anodr/a6356a3c5d11.png,anodr,anodr,0.950534,0.011927,0.011606,0.012545,0.013388
../../../data/data_APTOS/test/anodr/a673193cd5a9.png,anodr,anodr,0.945405,0.018884,0.008312,0.013300,0.014098
../../../data/data_APTOS/test/anodr/a6b6d27c1b32.png,anodr,anodr,0.943269,0.011478,0.012442,0.016152,0.016659
../../../data/data_APTOS/test/anodr/a70d0f12a641.png,anodr,anodr,0.944764,0.014881,0.012262,0.015166,0.012927
../../../data/data_APTOS/test/anodr/a73d012c4c38.png,anodr,anodr,0.946773,0.011198,0.011487,0.015294,0.015248
../../../data/data_APTOS/test/anodr/a8263d248523.png,anodr,anodr,0.950359,0.012038,0.016734,0.010022,0.010847
../../../data/data_APTOS/test/anodr/a8b637abd96b.png,anodr,anodr,0.934567,0.029643,0.009174,0.012718,0.013898
../../../data/data_APTOS/test/anodr/a94da3d3b5c0.png,anodr,anodr,0.945564,0.012175,0.011019,0.014607,0.016635
../../../data/data_APTOS/test/anodr/a963ac561580.png,anodr,anodr,0.943194,0.018382,0.010661,0.013738,0.014024
../../../data/data_APTOS/test/anodr/a9b3177f01c0.png,anodr,anodr,0.944383,0.014183,0.011030,0.016359,0.014045
../../../data/data_APTOS/test/anodr/a9bc2f892cb3.png,anodr,anodr,0.944394,0.014475,0.010289,0.015710,0.015132
../../../data/data_APTOS/test/anodr/aa4407aab872.png,anodr,anodr,0.939886,0.018317,0.012377,0.015573,0.013847
../../../data/data_APTOS/test/anodr/aa60813e1a8d.png,anodr,anodr,0.946624,0.011510,0.012428,0.014602,0.014836
../../../data/data_APTOS/test/anodr/aa6242f9e08c.png,anodr,anodr,0.946346,0.012993,0.010153,0.015138,0.015370
../../../data/data_APTOS/test/anodr/aa8a1e814811.png,anodr,anodr,0.940004,0.016026,0.012377,0.017046,0.014548
../../../data/data_APTOS/test/anodr/aaaadb174012.png,anodr,anodr,0.949061,0.011197,0.010585,0.014806,0.014352
../../../data/data_APTOS/test/anodr/aafb0c944f14.png,anodr,anodr,0.940633,0.014784,0.012799,0.016493,0.015291
../../../data/data_APTOS/test/anodr/abbb8791785e.png,anodr,anodr,0.944437,0.014014,0.012234,0.014770,0.014546
../../../data/data_APTOS/test/anodr/abe940882578.png,anodr,anodr,0.940787,0.022602,0.008936,0.012973,0.014702
../../../data/data_APTOS/test/anodr/ad029ba7fa8b.png,anodr,anodr,0.938709,0.015738,0.011057,0.016109,0.018387
../../../data/data_APTOS/test/anodr/ad12cde115ab.png,anodr,anodr,0.947539,0.012283,0.011870,0.013045,0.015262
../../../data/data_APTOS/test/anodr/ad1aa75d5630.png,anodr,anodr,0.944544,0.011814,0.011926,0.017044,0.014672
../../../data/data_APTOS/test/anodr/ad6b07d5c338.png,anodr,anodr,0.946774,0.010377,0.013303,0.016142,0.013404
../../../data/data_APTOS/test/anodr/ad93d88c87ea.png,anodr,anodr,0.946677,0.012109,0.011993,0.014294,0.014927
../../../data/data_APTOS/test/anodr/ae2c3f6312ef.png,anodr,anodr,0.947544,0.013668,0.010854,0.014926,0.013008
../../../data/data_APTOS/test/anodr/ae49cc60f251.png,anodr,anodr,0.942389,0.015037,0.012212,0.015970,0.014393
../../../data/data_APTOS/test/anodr/ae61e19fb766.png,anodr,anodr,0.941955,0.013461,0.013013,0.016432,0.015139
../../../data/data_APTOS/test/anodr/ae94ce412de9.png,anodr,anodr,0.853367,0.091382,0.014335,0.020395,0.020521
../../../data/data_APTOS/test/anodr/aeb6f4fd2eed.png,anodr,anodr,0.943500,0.014158,0.012660,0.014205,0.015477
../../../data/data_APTOS/test/anodr/aec51513cf45.png,anodr,anodr,0.943276,0.014083,0.010030,0.017056,0.015555
../../../data/data_APTOS/test/anodr/af6166d57f13.png,anodr,anodr,0.945841,0.012052,0.011752,0.014778,0.015577
../../../data/data_APTOS/test/anodr/afc744fad65e.png,anodr,anodr,0.942065,0.016473,0.011643,0.014289,0.015530
../../../data/data_APTOS/test/anodr/b0c9a492e068.png,anodr,anodr,0.944539,0.011647,0.011821,0.015570,0.016423
../../../data/data_APTOS/test/anodr/b0f0fa677d5f.png,anodr,anodr,0.942238,0.017720,0.010962,0.014652,0.014428
../../../data/data_APTOS/test/anodr/b1c6f0997e27.png,anodr,anodr,0.947208,0.015361,0.013152,0.012171,0.012109
../../../data/data_APTOS/test/anodr/b21abe5d9722.png,anodr,anodr,0.937951,0.018573,0.010980,0.015652,0.016843
../../../data/data_APTOS/test/anodr/b294927b14b0.png,anodr,anodr,0.944226,0.014929,0.011743,0.013853,0.015249
../../../data/data_APTOS/test/anodr/b35cad8fe2d7.png,anodr,cmoderatedr,0.114202,0.156609,0.658923,0.013660,0.056606
../../../data/data_APTOS/test/anodr/b43440c6ebe4.png,anodr,anodr,0.944447,0.014063,0.011093,0.013975,0.016421
../../../data/data_APTOS/test/anodr/b4b04d81acbb.png,anodr,anodr,0.949368,0.013829,0.012945,0.012820,0.011039
../../../data/data_APTOS/test/anodr/b549af91bd30.png,anodr,anodr,0.940856,0.016206,0.012068,0.015124,0.015746
../../../data/data_APTOS/test/anodr/b553e7909535.png,anodr,anodr,0.938715,0.016316,0.013890,0.015708,0.015372
../../../data/data_APTOS/test/anodr/b5a3ca5c0a80.png,anodr,anodr,0.942968,0.018110,0.011342,0.014090,0.013491
../../../data/data_APTOS/test/anodr/b5bf7b84fc66.png,anodr,anodr,0.943264,0.014292,0.012141,0.014633,0.015669
../../../data/data_APTOS/test/anodr/b69c224edd6e.png,anodr,anodr,0.922972,0.025286,0.018033,0.018605,0.015105
../../../data/data_APTOS/test/anodr/b72a86d61959.png,anodr,anodr,0.944513,0.017116,0.010480,0.015966,0.011925
../../../data/data_APTOS/test/anodr/b73d0bcd3d33.png,anodr,anodr,0.941911,0.013393,0.013093,0.016600,0.015002
../../../data/data_APTOS/test/anodr/b7bd4a6627b6.png,anodr,anodr,0.940582,0.017282,0.012299,0.014874,0.014964
../../../data/data_APTOS/test/anodr/b86fb2d5be1a.png,anodr,anodr,0.947003,0.011079,0.010287,0.015332,0.016300
../../../data/data_APTOS/test/anodr/b9519abce0c1.png,anodr,anodr,0.944231,0.013827,0.012275,0.016279,0.013388
../../../data/data_APTOS/test/anodr/b9bc81fcb075.png,anodr,anodr,0.937296,0.018467,0.012206,0.016743,0.015287
../../../data/data_APTOS/test/anodr/ba0107fb1bfd.png,anodr,anodr,0.940283,0.016863,0.013705,0.015126,0.014022
../../../data/data_APTOS/test/anodr/ba4e62c11cc0.png,anodr,anodr,0.943870,0.015201,0.011187,0.015326,0.014415
../../../data/data_APTOS/test/anodr/bacfa2b8e706.png,anodr,anodr,0.946060,0.013037,0.013318,0.014136,0.013449
../../../data/data_APTOS/test/anodr/badb5ff8d3c7.png,anodr,anodr,0.917076,0.046790,0.009703,0.010535,0.015897
../../../data/data_APTOS/test/anodr/bb2f89488ecd.png,anodr,anodr,0.940237,0.020474,0.013243,0.013863,0.012183
../../../data/data_APTOS/test/anodr/bc8c6a778cde.png,anodr,anodr,0.941804,0.015242,0.010586,0.016997,0.015371
../../../data/data_APTOS/test/anodr/bd500a73beae.png,anodr,anodr,0.944567,0.015287,0.009909,0.015030,0.015207
../../../data/data_APTOS/test/anodr/bdc6c60e9133.png,anodr,anodr,0.947080,0.011807,0.010946,0.015255,0.014912
../../../data/data_APTOS/test/anodr/be3a7d9e981e.png,anodr,anodr,0.949849,0.010773,0.011914,0.013068,0.014396
../../../data/data_APTOS/test/anodr/be521870a0ea.png,anodr,anodr,0.947266,0.014632,0.007115,0.014365,0.016622
../../../data/data_APTOS/test/anodr/be8697eb2078.png,anodr,anodr,0.947706,0.012702,0.008917,0.016508,0.014167
../../../data/data_APTOS/test/anodr/bebfbd907cac.png,anodr,anodr,0.940776,0.018719,0.010729,0.015227,0.014548
../../../data/data_APTOS/test/anodr/bf811911acf9.png,anodr,anodr,0.945047,0.013942,0.011271,0.017796,0.011944
../../../data/data_APTOS/test/anodr/bffca6eeb2bf.png,anodr,anodr,0.947085,0.014329,0.011700,0.012776,0.014109
../../../data/data_APTOS/test/anodr/c096131ad065.png,anodr,anodr,0.936027,0.015229,0.023141,0.015068,0.010534
../../../data/data_APTOS/test/anodr/c1437a7a52c9.png,anodr,anodr,0.903086,0.037462,0.024419,0.013804,0.021229
../../../data/data_APTOS/test/anodr/c26f98f58350.png,anodr,anodr,0.950743,0.014035,0.012053,0.010364,0.012806
../../../data/data_APTOS/test/anodr/c2f3281cf528.png,anodr,anodr,0.942687,0.015509,0.011936,0.015112,0.014756
../../../data/data_APTOS/test/anodr/c365c598ad4e.png,anodr,anodr,0.944200,0.012129,0.012649,0.014747,0.016275
../../../data/data_APTOS/test/anodr/c3789c1dab96.png,anodr,anodr,0.945266,0.012441,0.011422,0.015523,0.015348
../../../data/data_APTOS/test/anodr/c3b15bf9b4bc.png,anodr,anodr,0.945784,0.015486,0.010608,0.014020,0.014102
../../../data/data_APTOS/test/anodr/c56293f53191.png,anodr,anodr,0.943225,0.016265,0.011213,0.014741,0.014556
../../../data/data_APTOS/test/anodr/c58971bcebb2.png,anodr,anodr,0.951173,0.009098,0.013975,0.013373,0.012381
../../../data/data_APTOS/test/anodr/c5bec7f1e5f3.png,anodr,anodr,0.943303,0.013902,0.012993,0.014967,0.014835
../../../data/data_APTOS/test/anodr/c6229222bf22.png,anodr,anodr,0.940236,0.018529,0.011561,0.014793,0.014881
../../../data/data_APTOS/test/anodr/c62cef02efa2.png,anodr,anodr,0.942594,0.016461,0.012430,0.014923,0.013593
../../../data/data_APTOS/test/anodr/c639d837f5e4.png,anodr,anodr,0.942664,0.011147,0.014056,0.017517,0.014615
../../../data/data_APTOS/test/anodr/c6f5b5b5be41.png,anodr,anodr,0.941679,0.016626,0.012329,0.015679,0.013688
../../../data/data_APTOS/test/anodr/c755a0c4edcc.png,anodr,anodr,0.947274,0.010950,0.012449,0.014410,0.014917
../../../data/data_APTOS/test/anodr/c7c3d363bc86.png,anodr,anodr,0.933682,0.025583,0.008148,0.018779,0.013807
../../../data/data_APTOS/test/anodr/c81c6911f5e0.png,anodr,anodr,0.945203,0.013367,0.007971,0.017980,0.015480
../../../data/data_APTOS/test/anodr/c85b79d70079.png,anodr,anodr,0.937944,0.016868,0.012111,0.011741,0.021335
../../../data/data_APTOS/test/anodr/c90c6b94cf40.png,anodr,anodr,0.934675,0.015253,0.017176,0.015105,0.017792
../../../data/data_APTOS/test/anodr/c98f623d08d1.png,anodr,anodr,0.944639,0.014322,0.012410,0.014357,0.014272
../../../data/data_APTOS/test/anodr/c9e697117f3f.png,anodr,anodr,0.944181,0.014607,0.011217,0.014568,0.015427
../../../data/data_APTOS/test/anodr/ca05f7e7801b.png,anodr,anodr,0.944997,0.016629,0.011026,0.014149,0.013199
../../../data/data_APTOS/test/anodr/cad5b1a82e60.png,anodr,anodr,0.944113,0.013253,0.015838,0.014357,0.012439
../../../data/data_APTOS/test/anodr/cb0cc98d7e35.png,anodr,bmilddr,0.088378,0.720101,0.136417,0.031092,0.024012
../../../data/data_APTOS/test/anodr/cb68fce07789.png,anodr,anodr,0.941155,0.013667,0.013127,0.016744,0.015307
../../../data/data_APTOS/test/anodr/cc671a73e1cb.png,anodr,anodr,0.944815,0.015056,0.010722,0.015037,0.014370
../../../data/data_APTOS/test/anodr/cd01672507c9.png,anodr,anodr,0.949213,0.012468,0.011002,0.012224,0.015093
../../../data/data_APTOS/test/anodr/cd1c98ec48b1.png,anodr,anodr,0.941894,0.012282,0.015438,0.015621,0.014764
../../../data/data_APTOS/test/anodr/cd314653a4d8.png,anodr,anodr,0.944647,0.012525,0.013236,0.014256,0.015336
../../../data/data_APTOS/test/anodr/ce754234d760.png,anodr,anodr,0.939179,0.019036,0.014796,0.014489,0.012498
../../../data/data_APTOS/test/anodr/ce8d2efd9d4f.png,anodr,anodr,0.947157,0.012326,0.010725,0.015988,0.013804
../../../data/data_APTOS/test/anodr/cec299c2a2d5.png,anodr,anodr,0.942854,0.014505,0.014718,0.013089,0.014833
../../../data/data_APTOS/test/anodr/cf6551521a35.png,anodr,anodr,0.942431,0.012261,0.017254,0.013764,0.014291
../../../data/data_APTOS/test/anodr/cf8f1bc7a215.png,anodr,anodr,0.940139,0.021268,0.012976,0.013887,0.011731
../../../data/data_APTOS/test/anodr/cfed7c1172ec.png,anodr,anodr,0.945725,0.012436,0.010802,0.016157,0.014880
../../../data/data_APTOS/test/anodr/cff262ed8f4c.png,anodr,anodr,0.940542,0.011978,0.011837,0.018510,0.017132
../../../data/data_APTOS/test/anodr/d02b79fc3200.png,anodr,anodr,0.945113,0.014969,0.010882,0.014183,0.014854
../../../data/data_APTOS/test/anodr/d18f6431ebce.png,anodr,anodr,0.946579,0.013718,0.011549,0.014036,0.014118
../../../data/data_APTOS/test/anodr/d1afdb8cf70d.png,anodr,anodr,0.938560,0.019282,0.013270,0.015820,0.013067
../../../data/data_APTOS/test/anodr/d1ca85af57c9.png,anodr,anodr,0.942770,0.014960,0.012065,0.015706,0.014500
../../../data/data_APTOS/test/anodr/d26bb2ed6e71.png,anodr,anodr,0.952188,0.011591,0.011150,0.012333,0.012738
../../../data/data_APTOS/test/anodr/d26bc6e1230d.png,anodr,anodr,0.939255,0.022070,0.009060,0.014752,0.014863
../../../data/data_APTOS/test/anodr/d27ac9e54901.png,anodr,anodr,0.944627,0.015916,0.010178,0.014036,0.015242
../../../data/data_APTOS/test/anodr/d2c5fb82fe5f.png,anodr,anodr,0.941254,0.015599,0.013474,0.014690,0.014982
../../../data/data_APTOS/test/anodr/d2fb715b0c41.png,anodr,anodr,0.943667,0.014991,0.012027,0.014360,0.014955
../../../data/data_APTOS/test/anodr/d30d079e6f9a.png,anodr,anodr,0.942771,0.014889,0.013052,0.016075,0.013214
../../../data/data_APTOS/test/anodr/d332d7b8a26e.png,anodr,anodr,0.934809,0.022927,0.013050,0.014872,0.014342
../../../data/data_APTOS/test/anodr/d38cf0f4a9af.png,anodr,anodr,0.945850,0.013289,0.016313,0.012784,0.011765
../../../data/data_APTOS/test/anodr/d39752cb6e57.png,anodr,anodr,0.935178,0.018055,0.013866,0.016737,0.016164
../../../data/data_APTOS/test/anodr/d3dfd0a2dee6.png,anodr,anodr,0.950763,0.009417,0.010608,0.014823,0.014390
../../../data/data_APTOS/test/anodr/d4583e9525dc.png,anodr,anodr,0.944874,0.013955,0.014905,0.013202,0.013064
../../../data/data_APTOS/test/anodr/d4bc001f7224.png,anodr,anodr,0.947837,0.010190,0.014571,0.012941,0.014461
