file_path,true_label,true_class,predicted_label,predicted_class,correct,confidence,prob_anormal,prob_cglaucoma
../../../data/data_VEIRC/test/cglaucoma/image_004_238.jpg,1,cglaucoma,0,anormal,False,0.5930202,0.5930202,0.4069798
../../../data/data_VEIRC/test/cglaucoma/image_005_228.jpg,1,cglaucoma,0,anormal,False,0.5896869,0.5896869,0.4103132
../../../data/data_VEIRC/test/cglaucoma/image_006_225.jpg,1,cglaucoma,0,anormal,False,0.6187228,0.6187228,0.38127714
../../../data/data_VEIRC/test/cglaucoma/image_007_226.jpg,1,cglaucoma,0,anormal,False,0.5990454,0.5990454,0.40095457
../../../data/data_VEIRC/test/cglaucoma/image_008_245.jpg,1,cglaucoma,0,anormal,False,0.5890369,0.5890369,0.41096312
../../../data/data_VEIRC/test/cglaucoma/image_009_247.jpg,1,cglaucoma,0,anormal,False,0.6209377,0.6209377,0.3790623
../../../data/data_VEIRC/test/cglaucoma/image_010_232.jpg,1,cglaucoma,0,anormal,False,0.6209377,0.6209377,0.3790623
../../../data/data_VEIRC/test/cglaucoma/image_011_254.jpg,1,cglaucoma,0,anormal,False,0.6013302,0.6013302,0.39866978
../../../data/data_VEIRC/test/cglaucoma/image_012_236.jpg,1,cglaucoma,0,anormal,False,0.60121316,0.60121316,0.3987868
../../../data/data_VEIRC/test/cglaucoma/image_013_239.jpg,1,cglaucoma,0,anormal,False,0.5969619,0.5969619,0.4030381
../../../data/data_VEIRC/test/cglaucoma/image_014_237.jpg,1,cglaucoma,0,anormal,False,0.5677569,0.5677569,0.43224314
../../../data/data_VEIRC/test/cglaucoma/image_015_253.jpg,1,cglaucoma,0,anormal,False,0.58921415,0.58921415,0.41078582
../../../data/data_VEIRC/test/cglaucoma/image_016_240.jpg,1,cglaucoma,0,anormal,False,0.6040779,0.6040779,0.39592218
../../../data/data_VEIRC/test/cglaucoma/image_017_241.jpg,1,cglaucoma,0,anormal,False,0.58189714,0.58189714,0.41810283
../../../data/data_VEIRC/test/cglaucoma/image_018_246.jpg,1,cglaucoma,0,anormal,False,0.5921655,0.5921655,0.40783447
../../../data/data_VEIRC/test/cglaucoma/image_019_249.jpg,1,cglaucoma,0,anormal,False,0.59643316,0.59643316,0.4035669
../../../data/data_VEIRC/test/cglaucoma/image_020_227.jpg,1,cglaucoma,0,anormal,False,0.60328925,0.60328925,0.3967107
../../../data/data_VEIRC/test/cglaucoma/image_021_229.jpg,1,cglaucoma,0,anormal,False,0.59995395,0.59995395,0.400046
../../../data/data_VEIRC/test/cglaucoma/image_022_235.jpg,1,cglaucoma,0,anormal,False,0.6355335,0.6355335,0.3644665
../../../data/data_VEIRC/test/cglaucoma/image_023_244.jpg,1,cglaucoma,0,anormal,False,0.5921655,0.5921655,0.40783447
../../../data/data_VEIRC/test/cglaucoma/image_024_251.jpg,1,cglaucoma,0,anormal,False,0.60220784,0.60220784,0.39779222
../../../data/data_VEIRC/test/cglaucoma/image_025_243.jpg,1,cglaucoma,0,anormal,False,0.59995395,0.59995395,0.400046
../../../data/data_VEIRC/test/cglaucoma/image_026_248.jpg,1,cglaucoma,0,anormal,False,0.58962774,0.58962774,0.41037223
../../../data/data_VEIRC/test/cglaucoma/image_027_230.jpg,1,cglaucoma,0,anormal,False,0.57934093,0.57934093,0.42065907
../../../data/data_VEIRC/test/cglaucoma/image_028_242.jpg,1,cglaucoma,0,anormal,False,0.6025294,0.6025294,0.3974706
../../../data/data_VEIRC/test/cglaucoma/image_029_255.jpg,1,cglaucoma,0,anormal,False,0.6064984,0.6064984,0.39350155
../../../data/data_VEIRC/test/cglaucoma/image_030_256.jpg,1,cglaucoma,0,anormal,False,0.58471584,0.58471584,0.41528413
../../../data/data_VEIRC/test/cglaucoma/image_031_233.jpg,1,cglaucoma,0,anormal,False,0.5977253,0.5977253,0.40227473
../../../data/data_VEIRC/test/cglaucoma/image_032_231.jpg,1,cglaucoma,0,anormal,False,0.5995731,0.5995731,0.40042695
