filename,true_class,predicted_class,confidence,prob_a_noamd,prob_b_amd
a_noamd/4274657_21015_0_0.png,a_noamd,a_noamd,0.903362,0.903362,0.096638
a_noamd/4308105_21015_1_0.png,a_noamd,b_amd,0.943014,0.056986,0.943014
a_noamd/4311696_21015_0_0.png,a_noamd,a_noamd,0.937785,0.937785,0.062215
a_noamd/4314171_21016_0_1.png,a_noamd,a_noamd,0.934240,0.934240,0.065760
a_noamd/4314661_21015_0_0.png,a_noamd,b_amd,0.557550,0.442450,0.557550
a_noamd/4314661_21016_0_0.png,a_noamd,a_noamd,0.919157,0.919157,0.080843
a_noamd/4329106_21015_1_0.png,a_noamd,a_noamd,0.942458,0.942458,0.057542
a_noamd/4330232_21016_0_0.png,a_noamd,a_noamd,0.944437,0.944437,0.055563
a_noamd/4333302_21015_0_0.png,a_noamd,a_noamd,0.924867,0.924867,0.075133
a_noamd/4367958_21016_0_0.png,a_noamd,a_noamd,0.934861,0.934861,0.065139
a_noamd/4381568_21016_0_0.png,a_noamd,a_noamd,0.879320,0.879320,0.120680
a_noamd/4445145_21016_0_0.png,a_noamd,a_noamd,0.721938,0.721938,0.278062
a_noamd/4466913_21015_0_0.png,a_noamd,a_noamd,0.931112,0.931112,0.068888
a_noamd/4488801_21015_0_0.png,a_noamd,b_amd,0.675221,0.324779,0.675221
a_noamd/4493037_21015_0_0.png,a_noamd,a_noamd,0.947996,0.947996,0.052004
a_noamd/4504638_21015_1_0.png,a_noamd,a_noamd,0.927235,0.927235,0.072765
a_noamd/4505028_21016_0_0.png,a_noamd,a_noamd,0.927201,0.927201,0.072799
a_noamd/4535894_21016_0_0.png,a_noamd,a_noamd,0.929402,0.929402,0.070598
a_noamd/4538214_21015_0_0.png,a_noamd,b_amd,0.933438,0.066562,0.933438
a_noamd/4546863_21015_1_0.png,a_noamd,a_noamd,0.953368,0.953368,0.046632
a_noamd/4549528_21016_0_0.png,a_noamd,a_noamd,0.930421,0.930421,0.069579
a_noamd/4554312_21015_0_0.png,a_noamd,a_noamd,0.911687,0.911687,0.088313
a_noamd/4557956_21015_0_0.png,a_noamd,b_amd,0.909855,0.090145,0.909855
a_noamd/4559426_21016_0_0.png,a_noamd,a_noamd,0.943160,0.943160,0.056840
a_noamd/4568055_21015_0_0.png,a_noamd,a_noamd,0.930934,0.930934,0.069066
a_noamd/4569390_21016_0_0.png,a_noamd,a_noamd,0.929838,0.929838,0.070162
a_noamd/4570807_21015_0_0.png,a_noamd,a_noamd,0.840696,0.840696,0.159305
a_noamd/4587312_21016_0_0.png,a_noamd,a_noamd,0.949245,0.949245,0.050755
a_noamd/4618199_21016_0_0.png,a_noamd,a_noamd,0.924810,0.924810,0.075190
a_noamd/4637907_21015_0_0.png,a_noamd,a_noamd,0.819898,0.819898,0.180102
a_noamd/4689650_21015_0_0.png,a_noamd,a_noamd,0.935390,0.935390,0.064610
a_noamd/4720552_21015_1_0.png,a_noamd,a_noamd,0.782047,0.782047,0.217953
a_noamd/4723952_21016_0_0.png,a_noamd,a_noamd,0.917614,0.917614,0.082386
a_noamd/4724275_21015_0_0.png,a_noamd,a_noamd,0.916049,0.916049,0.083951
a_noamd/4731434_21015_0_0.png,a_noamd,a_noamd,0.927232,0.927232,0.072768
a_noamd/4732402_21015_0_0.png,a_noamd,a_noamd,0.951645,0.951645,0.048355
a_noamd/4743789_21016_0_1.png,a_noamd,a_noamd,0.929018,0.929018,0.070982
a_noamd/4758325_21015_0_0.png,a_noamd,a_noamd,0.940203,0.940203,0.059797
a_noamd/4781206_21015_1_0.png,a_noamd,a_noamd,0.949952,0.949952,0.050048
a_noamd/4798553_21015_1_0.png,a_noamd,a_noamd,0.807378,0.807378,0.192622
a_noamd/4801757_21016_0_0.png,a_noamd,a_noamd,0.928607,0.928607,0.071393
a_noamd/4805734_21015_0_0.png,a_noamd,a_noamd,0.934477,0.934477,0.065523
a_noamd/4821429_21016_0_0.png,a_noamd,a_noamd,0.936918,0.936918,0.063082
a_noamd/4830531_21016_1_0.png,a_noamd,a_noamd,0.947265,0.947265,0.052735
a_noamd/4832152_21016_0_0.png,a_noamd,a_noamd,0.794016,0.794016,0.205985
a_noamd/4832509_21015_0_0.png,a_noamd,a_noamd,0.915063,0.915063,0.084937
a_noamd/4837809_21016_0_0.png,a_noamd,a_noamd,0.917442,0.917442,0.082558
a_noamd/4840037_21015_0_0.png,a_noamd,a_noamd,0.924766,0.924766,0.075235
a_noamd/4849729_21016_1_0.png,a_noamd,a_noamd,0.951374,0.951374,0.048626
a_noamd/4863770_21015_0_0.png,a_noamd,a_noamd,0.945119,0.945119,0.054881
a_noamd/4870598_21015_1_0.png,a_noamd,a_noamd,0.878656,0.878656,0.121344
a_noamd/4893635_21015_0_0.png,a_noamd,a_noamd,0.936401,0.936401,0.063599
a_noamd/4904993_21015_0_0.png,a_noamd,a_noamd,0.897011,0.897011,0.102989
a_noamd/4917842_21016_0_0.png,a_noamd,a_noamd,0.934796,0.934796,0.065204
a_noamd/4932133_21015_1_0.png,a_noamd,a_noamd,0.699230,0.699230,0.300770
a_noamd/4935738_21016_0_0.png,a_noamd,a_noamd,0.930931,0.930931,0.069069
a_noamd/4938364_21015_0_0.png,a_noamd,a_noamd,0.942797,0.942797,0.057203
a_noamd/4948455_21015_0_0.png,a_noamd,a_noamd,0.941303,0.941303,0.058697
a_noamd/4958616_21016_1_0.png,a_noamd,a_noamd,0.938853,0.938853,0.061147
a_noamd/4968829_21015_0_0.png,a_noamd,a_noamd,0.932188,0.932188,0.067812
a_noamd/4969707_21016_0_0.png,a_noamd,b_amd,0.947940,0.052060,0.947940
a_noamd/4974108_21015_1_0.png,a_noamd,a_noamd,0.939169,0.939169,0.060831
a_noamd/4986281_21016_1_0.png,a_noamd,a_noamd,0.952474,0.952474,0.047526
a_noamd/4992162_21015_1_0.png,a_noamd,a_noamd,0.813433,0.813433,0.186567
a_noamd/5045384_21016_0_0.png,a_noamd,a_noamd,0.934016,0.934016,0.065984
a_noamd/5060389_21015_0_0.png,a_noamd,a_noamd,0.880529,0.880529,0.119471
a_noamd/5080584_21015_0_0.png,a_noamd,a_noamd,0.929694,0.929694,0.070306
a_noamd/5092374_21015_1_0.png,a_noamd,a_noamd,0.917120,0.917120,0.082880
a_noamd/5097977_21016_0_0.png,a_noamd,a_noamd,0.938103,0.938103,0.061897
a_noamd/5146391_21015_0_0.png,a_noamd,b_amd,0.502580,0.497420,0.502580
a_noamd/5158731_21016_0_0.png,a_noamd,a_noamd,0.935049,0.935049,0.064951
a_noamd/5169194_21016_0_0.png,a_noamd,a_noamd,0.909933,0.909933,0.090067
a_noamd/5170070_21015_0_0.png,a_noamd,a_noamd,0.946023,0.946023,0.053977
a_noamd/5183538_21016_1_0.png,a_noamd,a_noamd,0.932072,0.932072,0.067928
a_noamd/5199888_21015_0_0.png,a_noamd,b_amd,0.658208,0.341792,0.658208
a_noamd/5203939_21015_1_0.png,a_noamd,a_noamd,0.901317,0.901317,0.098683
a_noamd/5225003_21016_0_0.png,a_noamd,a_noamd,0.929633,0.929633,0.070367
a_noamd/5228382_21015_0_0.png,a_noamd,a_noamd,0.934447,0.934447,0.065553
a_noamd/5242771_21016_0_0.png,a_noamd,b_amd,0.758826,0.241174,0.758826
a_noamd/5253450_21015_0_0.png,a_noamd,a_noamd,0.930316,0.930316,0.069684
a_noamd/5262483_21016_0_0.png,a_noamd,a_noamd,0.921036,0.921036,0.078964
a_noamd/5282139_21015_0_0.png,a_noamd,a_noamd,0.935659,0.935659,0.064341
a_noamd/5294080_21015_0_0.png,a_noamd,a_noamd,0.929803,0.929803,0.070197
a_noamd/5299948_21015_1_0.png,a_noamd,a_noamd,0.933891,0.933891,0.066109
a_noamd/5304839_21015_0_0.png,a_noamd,a_noamd,0.860661,0.860661,0.139339
a_noamd/5316967_21015_0_0.png,a_noamd,a_noamd,0.940586,0.940586,0.059414
a_noamd/5327176_21016_0_0.png,a_noamd,a_noamd,0.932266,0.932266,0.067734
a_noamd/5332398_21016_0_0.png,a_noamd,a_noamd,0.943150,0.943150,0.056850
a_noamd/5337066_21015_1_0.png,a_noamd,b_amd,0.910084,0.089916,0.910084
a_noamd/5339536_21015_0_0.png,a_noamd,a_noamd,0.914607,0.914607,0.085393
a_noamd/5346101_21015_0_0.png,a_noamd,a_noamd,0.933658,0.933658,0.066342
a_noamd/5367610_21016_1_0.png,a_noamd,a_noamd,0.899846,0.899846,0.100154
a_noamd/5373136_21015_0_0.png,a_noamd,a_noamd,0.872399,0.872399,0.127601
a_noamd/5376386_21015_1_0.png,a_noamd,a_noamd,0.959154,0.959154,0.040846
a_noamd/5403145_21016_1_0.png,a_noamd,a_noamd,0.957461,0.957461,0.042539
a_noamd/5436740_21015_0_0.png,a_noamd,a_noamd,0.950257,0.950257,0.049743
a_noamd/5441934_21015_1_0.png,a_noamd,a_noamd,0.624728,0.624728,0.375272
a_noamd/5458636_21016_0_0.png,a_noamd,a_noamd,0.938915,0.938915,0.061085
a_noamd/5465421_21016_0_0.png,a_noamd,a_noamd,0.906652,0.906652,0.093348
a_noamd/5471791_21015_1_0.png,a_noamd,a_noamd,0.696561,0.696561,0.303439
a_noamd/5479543_21015_0_0.png,a_noamd,a_noamd,0.938872,0.938872,0.061128
a_noamd/5512387_21016_0_0.png,a_noamd,a_noamd,0.941532,0.941532,0.058468
a_noamd/5522537_21016_1_0.png,a_noamd,a_noamd,0.956445,0.956445,0.043555
a_noamd/5533264_21015_0_0.png,a_noamd,a_noamd,0.852648,0.852648,0.147352
a_noamd/5540488_21016_1_0.png,a_noamd,a_noamd,0.934732,0.934732,0.065268
a_noamd/5544560_21015_0_0.png,a_noamd,a_noamd,0.882841,0.882841,0.117159
a_noamd/5556812_21016_0_0.png,a_noamd,a_noamd,0.958941,0.958941,0.041059
a_noamd/5572533_21015_1_0.png,a_noamd,a_noamd,0.935285,0.935285,0.064715
a_noamd/5603376_21015_0_0.png,a_noamd,a_noamd,0.961252,0.961252,0.038748
a_noamd/5641771_21015_0_1.png,a_noamd,a_noamd,0.914078,0.914078,0.085922
a_noamd/5650558_21016_1_0.png,a_noamd,a_noamd,0.962535,0.962535,0.037465
a_noamd/5683776_21016_0_0.png,a_noamd,a_noamd,0.946373,0.946373,0.053627
a_noamd/5754655_21016_0_0.png,a_noamd,a_noamd,0.928130,0.928130,0.071870
a_noamd/5785633_21015_0_0.png,a_noamd,a_noamd,0.935949,0.935949,0.064051
a_noamd/5789547_21015_0_0.png,a_noamd,a_noamd,0.818610,0.818610,0.181390
a_noamd/5791854_21015_1_0.png,a_noamd,b_amd,0.674393,0.325607,0.674393
a_noamd/5800890_21015_0_0.png,a_noamd,a_noamd,0.940693,0.940693,0.059307
a_noamd/5827884_21016_0_0.png,a_noamd,a_noamd,0.938314,0.938314,0.061686
a_noamd/5882959_21015_0_0.png,a_noamd,b_amd,0.920363,0.079637,0.920363
a_noamd/5896368_21015_1_0.png,a_noamd,a_noamd,0.930249,0.930249,0.069751
a_noamd/5905471_21015_1_0.png,a_noamd,a_noamd,0.936838,0.936838,0.063162
a_noamd/5918179_21016_0_0.png,a_noamd,a_noamd,0.944550,0.944550,0.055450
a_noamd/5927933_21016_1_0.png,a_noamd,a_noamd,0.936763,0.936763,0.063237
a_noamd/5935747_21015_0_0.png,a_noamd,a_noamd,0.934808,0.934808,0.065192
a_noamd/5942897_21016_0_0.png,a_noamd,a_noamd,0.950928,0.950928,0.049072
a_noamd/5948118_21015_0_0.png,a_noamd,a_noamd,0.926450,0.926450,0.073550
a_noamd/5949361_21015_0_0.png,a_noamd,a_noamd,0.938450,0.938450,0.061550
a_noamd/5955947_21016_0_0.png,a_noamd,a_noamd,0.942565,0.942565,0.057435
a_noamd/5962767_21015_0_0.png,a_noamd,a_noamd,0.903683,0.903683,0.096317
a_noamd/5974103_21016_0_1.png,a_noamd,a_noamd,0.924885,0.924885,0.075115
a_noamd/5976620_21015_0_0.png,a_noamd,a_noamd,0.899322,0.899322,0.100678
a_noamd/5996670_21016_0_0.png,a_noamd,a_noamd,0.885443,0.885443,0.114557
a_noamd/6003935_21016_0_0.png,a_noamd,a_noamd,0.934572,0.934572,0.065428
a_noamd/6024218_21015_0_0.png,a_noamd,a_noamd,0.842585,0.842585,0.157415
b_amd/1023925_21015_0_0.png,b_amd,b_amd,0.919373,0.080627,0.919373
b_amd/1092742_21016_0_0.png,b_amd,b_amd,0.946876,0.053124,0.946876
b_amd/1117805_21016_0_0.png,b_amd,a_noamd,0.929937,0.929937,0.070063
b_amd/1166055_21015_0_0.png,b_amd,a_noamd,0.933662,0.933662,0.066338
b_amd/1171162_21016_0_0.png,b_amd,a_noamd,0.931158,0.931158,0.068842
b_amd/1197634_21015_1_0.png,b_amd,b_amd,0.901662,0.098338,0.901662
b_amd/1257649_21015_0_0.png,b_amd,a_noamd,0.855648,0.855648,0.144352
b_amd/1279742_21015_1_0.png,b_amd,b_amd,0.928538,0.071462,0.928538
b_amd/1279742_21016_1_0.png,b_amd,b_amd,0.941622,0.058378,0.941622
b_amd/1292815_21016_0_0.png,b_amd,b_amd,0.841535,0.158465,0.841535
b_amd/1310277_21016_0_0.png,b_amd,b_amd,0.881887,0.118112,0.881887
b_amd/1332898_21015_0_0.png,b_amd,b_amd,0.906888,0.093112,0.906888
b_amd/1332898_21016_0_0.png,b_amd,b_amd,0.901568,0.098433,0.901568
b_amd/1384796_21016_0_0.png,b_amd,a_noamd,0.718041,0.718041,0.281959
b_amd/1412311_21016_0_0.png,b_amd,b_amd,0.883818,0.116182,0.883818
b_amd/1416363_21016_0_0.png,b_amd,b_amd,0.943340,0.056660,0.943340
b_amd/1470027_21016_0_0.png,b_amd,b_amd,0.864476,0.135524,0.864476
b_amd/1473033_21015_0_0.png,b_amd,b_amd,0.897429,0.102572,0.897429
b_amd/1474226_21015_0_0.png,b_amd,a_noamd,0.922012,0.922012,0.077988
b_amd/1528206_21015_1_0.png,b_amd,b_amd,0.966560,0.033440,0.966560
b_amd/1528206_21016_1_0.png,b_amd,b_amd,0.966271,0.033729,0.966271
b_amd/1529147_21016_0_0.png,b_amd,a_noamd,0.660905,0.660905,0.339095
b_amd/1548173_21015_0_0.png,b_amd,b_amd,0.734506,0.265494,0.734506
b_amd/1548173_21016_0_0.png,b_amd,a_noamd,0.883677,0.883677,0.116323
b_amd/1619067_21015_0_0.png,b_amd,b_amd,0.946138,0.053862,0.946138
b_amd/1681156_21015_0_0.png,b_amd,a_noamd,0.646817,0.646817,0.353183
b_amd/1715873_21016_0_0.png,b_amd,a_noamd,0.822981,0.822981,0.177019
b_amd/1717437_21015_0_0.png,b_amd,b_amd,0.928323,0.071677,0.928323
b_amd/1721241_21016_0_0.png,b_amd,a_noamd,0.923637,0.923637,0.076363
b_amd/1734645_21016_0_0.png,b_amd,a_noamd,0.738015,0.738015,0.261985
b_amd/1783773_21015_0_0.png,b_amd,b_amd,0.755355,0.244645,0.755355
b_amd/1794791_21015_0_0.png,b_amd,b_amd,0.963903,0.036097,0.963903
b_amd/1794791_21016_0_0.png,b_amd,b_amd,0.945458,0.054542,0.945458
b_amd/1798044_21016_0_0.png,b_amd,b_amd,0.941332,0.058668,0.941332
b_amd/1839565_21016_0_0.png,b_amd,b_amd,0.770712,0.229288,0.770712
b_amd/1961304_21015_0_0.png,b_amd,a_noamd,0.937195,0.937195,0.062805
b_amd/2185771_21016_0_0.png,b_amd,b_amd,0.970090,0.029910,0.970090
b_amd/2362553_21015_0_0.png,b_amd,a_noamd,0.890178,0.890178,0.109822
b_amd/2364867_21015_0_0.png,b_amd,b_amd,0.934741,0.065259,0.934741
b_amd/2397648_21016_0_0.png,b_amd,a_noamd,0.881201,0.881201,0.118799
b_amd/2404018_21016_0_0.png,b_amd,b_amd,0.887061,0.112939,0.887061
b_amd/2408896_21016_1_0.png,b_amd,b_amd,0.931919,0.068081,0.931919
b_amd/2457386_21016_0_0.png,b_amd,b_amd,0.921496,0.078504,0.921496
b_amd/2503205_21015_1_0.png,b_amd,b_amd,0.945815,0.054185,0.945815
b_amd/2557653_21016_1_0.png,b_amd,b_amd,0.873983,0.126017,0.873983
b_amd/2600801_21015_0_0.png,b_amd,b_amd,0.953617,0.046383,0.953617
b_amd/2602223_21015_0_0.png,b_amd,b_amd,0.923241,0.076759,0.923241
b_amd/2603957_21015_0_0.png,b_amd,b_amd,0.953596,0.046404,0.953596
b_amd/2603957_21016_0_0.png,b_amd,b_amd,0.930973,0.069026,0.930973
b_amd/2814036_21016_1_0.png,b_amd,b_amd,0.964411,0.035589,0.964411
b_amd/2845791_21016_0_0.png,b_amd,a_noamd,0.884037,0.884037,0.115963
b_amd/2937608_21016_1_0.png,b_amd,b_amd,0.953294,0.046706,0.953294
b_amd/3006782_21016_0_0.png,b_amd,b_amd,0.964934,0.035066,0.964934
b_amd/3039134_21016_0_0.png,b_amd,a_noamd,0.925960,0.925960,0.074040
b_amd/3068167_21015_0_0.png,b_amd,b_amd,0.960173,0.039827,0.960173
b_amd/3098320_21016_0_0.png,b_amd,b_amd,0.931677,0.068323,0.931677
b_amd/3103378_21016_0_0.png,b_amd,b_amd,0.919111,0.080889,0.919111
b_amd/3120157_21015_0_0.png,b_amd,b_amd,0.886430,0.113570,0.886430
b_amd/3126517_21016_0_0.png,b_amd,b_amd,0.880020,0.119980,0.880020
b_amd/3164304_21016_0_0.png,b_amd,a_noamd,0.810769,0.810769,0.189231
b_amd/3177906_21015_0_0.png,b_amd,b_amd,0.786640,0.213360,0.786640
b_amd/3197744_21016_0_0.png,b_amd,a_noamd,0.929084,0.929084,0.070916
b_amd/3214427_21015_0_0.png,b_amd,b_amd,0.916151,0.083849,0.916151
b_amd/3242634_21015_1_0.png,b_amd,b_amd,0.956378,0.043622,0.956378
b_amd/3250062_21016_0_0.png,b_amd,b_amd,0.965532,0.034468,0.965532
b_amd/3290234_21015_0_0.png,b_amd,b_amd,0.954926,0.045074,0.954926
b_amd/3397337_21015_0_0.png,b_amd,a_noamd,0.932772,0.932772,0.067228
b_amd/3398229_21015_0_0.png,b_amd,b_amd,0.961527,0.038473,0.961527
b_amd/3398229_21016_0_0.png,b_amd,b_amd,0.960794,0.039206,0.960794
b_amd/3463168_21016_1_0.png,b_amd,b_amd,0.949519,0.050481,0.949519
b_amd/3469017_21015_0_0.png,b_amd,b_amd,0.907912,0.092088,0.907912
b_amd/3476968_21016_0_0.png,b_amd,b_amd,0.868995,0.131005,0.868995
b_amd/3606334_21015_0_0.png,b_amd,b_amd,0.929255,0.070745,0.929255
b_amd/3606334_21016_0_0.png,b_amd,b_amd,0.864175,0.135825,0.864175
b_amd/3611228_21015_0_0.png,b_amd,b_amd,0.960661,0.039339,0.960661
b_amd/3611228_21016_0_0.png,b_amd,b_amd,0.962900,0.037100,0.962900
b_amd/3641571_21015_0_0.png,b_amd,b_amd,0.956993,0.043007,0.956993
b_amd/3686371_21015_0_0.png,b_amd,a_noamd,0.884733,0.884733,0.115267
b_amd/3704497_21015_0_0.png,b_amd,b_amd,0.936532,0.063468,0.936532
b_amd/3842732_21015_0_0.png,b_amd,b_amd,0.897640,0.102360,0.897640
b_amd/4030575_21015_0_0.png,b_amd,a_noamd,0.951702,0.951702,0.048298
b_amd/4030575_21016_0_0.png,b_amd,a_noamd,0.950488,0.950488,0.049512
b_amd/4063897_21015_0_0.png,b_amd,a_noamd,0.694269,0.694269,0.305731
b_amd/4102543_21015_0_0.png,b_amd,b_amd,0.908393,0.091607,0.908393
b_amd/4209859_21015_0_0.png,b_amd,b_amd,0.963803,0.036197,0.963803
b_amd/4279312_21016_0_0.png,b_amd,a_noamd,0.549021,0.549021,0.450979
b_amd/4328643_21016_1_0.png,b_amd,a_noamd,0.921108,0.921108,0.078892
b_amd/4411032_21016_1_0.png,b_amd,b_amd,0.956742,0.043258,0.956742
b_amd/4414771_21016_0_0.png,b_amd,a_noamd,0.879914,0.879914,0.120086
b_amd/4417388_21015_0_0.png,b_amd,b_amd,0.938336,0.061664,0.938336
b_amd/4441846_21015_1_0.png,b_amd,b_amd,0.949038,0.050962,0.949038
b_amd/4466240_21015_0_0.png,b_amd,b_amd,0.934834,0.065166,0.934834
b_amd/4509474_21015_0_0.png,b_amd,b_amd,0.903200,0.096800,0.903200
b_amd/4522637_21015_0_0.png,b_amd,a_noamd,0.543350,0.543350,0.456650
b_amd/4522991_21016_0_0.png,b_amd,a_noamd,0.797010,0.797010,0.202990
b_amd/4587431_21015_1_0.png,b_amd,b_amd,0.850183,0.149817,0.850183
b_amd/4604545_21015_0_0.png,b_amd,b_amd,0.946388,0.053612,0.946388
b_amd/4604545_21016_0_0.png,b_amd,a_noamd,0.915051,0.915051,0.084949
b_amd/4638482_21015_0_0.png,b_amd,b_amd,0.948004,0.051996,0.948004
b_amd/4638482_21016_0_0.png,b_amd,b_amd,0.957750,0.042250,0.957750
b_amd/4675087_21016_0_0.png,b_amd,a_noamd,0.886604,0.886604,0.113396
b_amd/4681561_21015_0_0.png,b_amd,a_noamd,0.920347,0.920347,0.079653
b_amd/4689016_21016_0_0.png,b_amd,b_amd,0.799787,0.200213,0.799787
b_amd/4713551_21015_0_0.png,b_amd,a_noamd,0.914832,0.914832,0.085168
b_amd/4786019_21016_0_0.png,b_amd,a_noamd,0.922530,0.922530,0.077470
b_amd/4820349_21015_0_0.png,b_amd,b_amd,0.881427,0.118572,0.881427
b_amd/4849390_21016_0_0.png,b_amd,b_amd,0.932722,0.067278,0.932722
b_amd/4896956_21015_0_0.png,b_amd,b_amd,0.846186,0.153814,0.846186
b_amd/4901350_21016_0_0.png,b_amd,b_amd,0.938122,0.061878,0.938122
b_amd/5132869_21015_0_0.png,b_amd,b_amd,0.626550,0.373450,0.626550
b_amd/5225790_21015_0_0.png,b_amd,b_amd,0.916346,0.083654,0.916346
b_amd/5247447_21016_0_0.png,b_amd,b_amd,0.926540,0.073460,0.926540
b_amd/5317010_21015_0_0.png,b_amd,b_amd,0.959509,0.040491,0.959509
b_amd/5359947_21016_0_0.png,b_amd,b_amd,0.956464,0.043536,0.956464
b_amd/5512018_21015_0_0.png,b_amd,b_amd,0.906050,0.093950,0.906050
b_amd/5536982_21016_0_0.png,b_amd,a_noamd,0.734841,0.734841,0.265159
b_amd/5542409_21016_1_0.png,b_amd,b_amd,0.959555,0.040445,0.959555
b_amd/5581788_21015_0_0.png,b_amd,a_noamd,0.928270,0.928270,0.071730
b_amd/5606577_21015_1_0.png,b_amd,a_noamd,0.940893,0.940893,0.059107
b_amd/5658099_21015_0_0.png,b_amd,b_amd,0.879101,0.120899,0.879101
b_amd/5694928_21016_0_0.png,b_amd,a_noamd,0.906071,0.906071,0.093929
b_amd/5730388_21016_0_0.png,b_amd,a_noamd,0.553925,0.553925,0.446075
b_amd/5811351_21016_0_0.png,b_amd,a_noamd,0.846612,0.846612,0.153388
b_amd/5851744_21016_0_0.png,b_amd,a_noamd,0.701940,0.701940,0.298060
b_amd/5866152_21016_1_0.png,b_amd,b_amd,0.951097,0.048903,0.951097
