filename,prob_anodr,prob_bmilddr,prob_cmoderatedr,prob_dseveredr,prob_eproliferativedr,predicted
20060407_45737_0200_PP_1089.png,0.986925,0.013016,0.000050,0.000001,0.000009,anodr
20060407_45834_0200_PP_1219.png,0.997393,0.002578,0.000025,0.000000,0.000004,anodr
20060407_45852_0200_PP_287.png,0.998327,0.001646,0.000021,0.000001,0.000005,anodr
20060407_45949_0200_PP_38.png,0.989647,0.010299,0.000044,0.000002,0.000007,anodr
20060407_46070_0200_PP_1236.png,0.914400,0.077498,0.007794,0.000031,0.000277,anodr
20060407_46235_0200_PP_566.png,0.995010,0.004908,0.000071,0.000001,0.000010,anodr
20060407_46257_0200_PP_827.png,0.999034,0.000950,0.000013,0.000000,0.000002,anodr
20060410_39047_0200_PP_457.png,0.999933,0.000065,0.000001,0.000000,0.000000,anodr
20060410_39075_0200_PP_953.png,0.999922,0.000077,0.000001,0.000000,0.000000,anodr
20060410_39229_0200_PP_1372.png,0.999895,0.000104,0.000001,0.000000,0.000000,anodr
20060410_39476_0200_PP_403.png,0.998139,0.001853,0.000006,0.000000,0.000001,anodr
20060410_39500_0200_PP_73.png,0.998420,0.001574,0.000005,0.000000,0.000001,anodr
20060410_39586_0200_PP_574.png,0.967094,0.032765,0.000125,0.000002,0.000014,anodr
20060410_39606_0200_PP_1148.png,0.997596,0.002384,0.000015,0.000001,0.000004,anodr
20060410_39695_0200_PP_1008.png,0.972370,0.025840,0.001771,0.000004,0.000015,anodr
20060410_39859_0200_PP_296.png,0.987994,0.011885,0.000107,0.000001,0.000013,anodr
20060410_39879_0200_PP_951.png,0.990516,0.009444,0.000029,0.000001,0.000010,anodr
20060410_39994_0200_PP_1378.png,0.998150,0.001824,0.000022,0.000000,0.000004,anodr
20060410_40403_0200_PP_1273.png,0.996935,0.002782,0.000230,0.000004,0.000049,anodr
20060410_40499_0200_PP_15.png,0.999993,0.000007,0.000000,0.000000,0.000000,anodr
20060410_40633_0200_PP_869.png,0.995830,0.004110,0.000053,0.000001,0.000006,anodr
20060410_40846_0200_PP_414.png,0.987994,0.011884,0.000111,0.000002,0.000009,anodr
20060410_40953_0200_PP_1362.png,0.985343,0.014594,0.000058,0.000001,0.000004,anodr
20060410_40979_0200_PP_1017.png,0.963248,0.036470,0.000271,0.000002,0.000010,anodr
20060410_41098_0200_PP_912.png,0.998539,0.001448,0.000011,0.000000,0.000001,anodr
20060410_41191_0200_PP_1364.png,0.991856,0.008050,0.000076,0.000001,0.000016,anodr
20060410_41209_0200_PP_1115.png,0.962658,0.036822,0.000454,0.000005,0.000061,anodr
20060410_41603_0200_PP_64.png,0.997442,0.002547,0.000009,0.000000,0.000001,anodr
20060410_41880_0200_PP_1266.png,0.996840,0.003138,0.000018,0.000001,0.000004,anodr
20060410_41901_0200_PP_1068.png,0.989729,0.009716,0.000512,0.000005,0.000038,anodr
20060410_43847_0200_PP_273.png,0.999561,0.000435,0.000003,0.000000,0.000001,anodr
20060410_43868_0200_PP_874.png,0.999779,0.000219,0.000001,0.000000,0.000001,anodr
20060410_43979_0200_PP_276.png,0.973712,0.025406,0.000784,0.000014,0.000084,anodr
20060410_44345_0200_PP_1011.png,0.999969,0.000031,0.000000,0.000000,0.000000,anodr
20060410_44364_0200_PP_1274.png,0.999694,0.000305,0.000001,0.000000,0.000000,anodr
20060410_44464_0200_PP_1255.png,0.999723,0.000275,0.000001,0.000000,0.000000,anodr
20060410_44504_0200_PP_474.png,0.999946,0.000054,0.000000,0.000000,0.000000,anodr
20060410_44601_0200_PP_1013.png,0.995095,0.004802,0.000083,0.000002,0.000018,anodr
20060410_44770_0200_PP_1320.png,0.006056,0.018865,0.973183,0.000650,0.001247,cmoderatedr
20060410_44802_0200_PP_1069.png,0.990838,0.003011,0.005057,0.000040,0.001055,anodr
20060410_44934_0200_PP_418.png,0.963128,0.036213,0.000599,0.000009,0.000050,anodr
20060410_45167_0200_PP_549.png,0.999842,0.000155,0.000001,0.000000,0.000001,anodr
20060410_45188_0200_PP_544.png,0.999821,0.000177,0.000001,0.000000,0.000000,anodr
20060410_47186_0200_PP_1143.png,0.997775,0.002199,0.000021,0.000001,0.000004,anodr
20060411_58071_0200_PP_1022.png,0.995558,0.004428,0.000011,0.000000,0.000003,anodr
20060411_58392_0200_PP_34.png,0.993598,0.006124,0.000255,0.000002,0.000021,anodr
20060411_58413_0200_PP_358.png,0.998282,0.001676,0.000033,0.000001,0.000008,anodr
20060411_58469_0200_PP_982.png,0.999988,0.000011,0.000000,0.000000,0.000000,anodr
20060411_58494_0200_PP_452.png,0.999979,0.000021,0.000000,0.000000,0.000000,anodr
20060411_58571_0200_PP_148.png,0.998857,0.000959,0.000149,0.000003,0.000032,anodr
20060411_58644_0200_PP_538.png,0.998483,0.001272,0.000231,0.000001,0.000011,anodr
20060411_58808_0200_PP_125.png,0.997106,0.002884,0.000006,0.000000,0.000004,anodr
20060411_58829_0200_PP_1091.png,0.997805,0.002181,0.000010,0.000000,0.000004,anodr
20060411_58891_0200_PP_929.png,0.999197,0.000795,0.000006,0.000000,0.000002,anodr
20060411_58913_0200_PP_1356.png,0.999952,0.000048,0.000000,0.000000,0.000000,anodr
20060411_60511_0200_PP_351.png,0.969809,0.029856,0.000286,0.000006,0.000042,anodr
20060411_61687_0200_PP_431.png,0.999977,0.000023,0.000000,0.000000,0.000000,anodr
20060411_61702_0200_PP_1040.png,0.999919,0.000080,0.000001,0.000000,0.000000,anodr
20060411_61869_0200_PP_955.png,0.999300,0.000696,0.000003,0.000000,0.000001,anodr
20060411_61901_0200_PP_288.png,0.998655,0.001340,0.000005,0.000000,0.000001,anodr
20060411_62036_0200_PP_59.png,0.998842,0.001070,0.000036,0.000004,0.000049,anodr
20060411_62058_0200_PP_948.png,0.994242,0.005589,0.000141,0.000004,0.000023,anodr
20060411_62162_0200_PP_97.png,0.240735,0.712774,0.046026,0.000092,0.000372,bmilddr
20060412_51835_0200_PP_1331.png,0.970352,0.028935,0.000697,0.000003,0.000012,anodr
20060412_51860_0200_PP_890.png,0.961242,0.036918,0.001801,0.000007,0.000032,anodr
20060412_52098_0200_PP_491.png,0.992884,0.007071,0.000036,0.000001,0.000007,anodr
20060412_52351_0200_PP_944.png,0.990828,0.009111,0.000049,0.000001,0.000011,anodr
20060412_52371_0200_PP_354.png,0.997774,0.002203,0.000021,0.000000,0.000002,anodr
20060412_52425_0200_PP_1292.png,0.999898,0.000101,0.000001,0.000000,0.000001,anodr
20060412_52446_0200_PP_533.png,0.999947,0.000052,0.000000,0.000000,0.000000,anodr
20060412_52606_0200_PP_1046.png,0.889080,0.109513,0.001362,0.000007,0.000038,anodr
20060412_52840_0200_PP_343.png,0.754409,0.241007,0.004457,0.000017,0.000109,anodr
20060412_57874_0200_PP_108.png,0.989004,0.010917,0.000075,0.000001,0.000004,anodr
20060412_57952_0200_PP_388.png,0.999347,0.000651,0.000001,0.000000,0.000001,anodr
20060412_57974_0200_PP_94.png,0.999708,0.000290,0.000002,0.000000,0.000001,anodr
20060412_58032_0200_PP_994.png,0.916321,0.082984,0.000651,0.000009,0.000037,anodr
20060412_58054_0200_PP_825.png,0.959182,0.040240,0.000510,0.000009,0.000059,anodr
20060412_58137_0200_PP_1215.png,0.999412,0.000569,0.000014,0.000000,0.000005,anodr
20060412_58723_0200_PP_1153.png,0.998722,0.001272,0.000005,0.000000,0.000001,anodr
20060412_58802_0200_PP_925.png,0.998589,0.001399,0.000010,0.000000,0.000002,anodr
20060412_58819_0200_PP_942.png,0.999589,0.000408,0.000002,0.000000,0.000001,anodr
20060412_59175_0200_PP_852.png,0.905864,0.091504,0.002536,0.000015,0.000081,anodr
20060412_59196_0200_PP_1021.png,0.282025,0.711002,0.006829,0.000009,0.000134,bmilddr
20060412_59259_0200_PP_364.png,0.999570,0.000427,0.000002,0.000000,0.000001,anodr
20060412_59338_0200_PP_423.png,0.998027,0.001945,0.000024,0.000000,0.000004,anodr
20060412_59355_0200_PP_977.png,0.999574,0.000423,0.000002,0.000000,0.000001,anodr
20060412_60751_0200_PP_822.png,0.986253,0.013720,0.000025,0.000000,0.000002,anodr
20060412_60773_0200_PP_319.png,0.989354,0.010598,0.000042,0.000001,0.000004,anodr
20060412_61064_0200_PP_1114.png,0.998494,0.001483,0.000020,0.000000,0.000002,anodr
20060412_61365_0200_PP_274.png,0.999466,0.000534,0.000000,0.000000,0.000000,anodr
20060412_61383_0200_PP_334.png,0.999739,0.000260,0.000000,0.000000,0.000000,anodr
20060412_61433_0200_PP_1072.png,0.999571,0.000416,0.000006,0.000001,0.000006,anodr
20060412_61450_0200_PP_1002.png,0.999899,0.000099,0.000001,0.000000,0.000001,anodr
20060412_61525_0200_PP_889.png,0.999795,0.000199,0.000004,0.000000,0.000001,anodr
20060412_61665_0200_PP_1324.png,0.999621,0.000375,0.000003,0.000000,0.000002,anodr
20060412_61790_0200_PP_12.png,0.991246,0.008585,0.000155,0.000002,0.000012,anodr
20060522_43758_0100_PP_988.png,0.996460,0.003518,0.000018,0.000000,0.000004,anodr
20060522_45777_0100_PP_1327.png,0.964743,0.034858,0.000370,0.000004,0.000025,anodr
20060522_45796_0100_PP_1360.png,0.996916,0.003062,0.000019,0.000000,0.000003,anodr
20060522_45853_0100_PP_813.png,0.997446,0.002134,0.000365,0.000012,0.000043,anodr
20060522_45873_0100_PP_1192.png,0.998741,0.001184,0.000056,0.000003,0.000017,anodr
20060522_46104_0100_PP_1302.png,0.984052,0.015672,0.000259,0.000003,0.000014,anodr
20060522_46149_0100_PP_1012.png,0.998611,0.001383,0.000006,0.000000,0.000001,anodr
20060522_46379_0100_PP_1348.png,0.991594,0.008237,0.000151,0.000001,0.000017,anodr
20060522_46400_0100_PP_957.png,0.859120,0.139681,0.001140,0.000006,0.000054,anodr
20060523_42953_0100_PP_409.png,0.999321,0.000674,0.000004,0.000000,0.000001,anodr
20060523_43105_0100_PP_1156.png,0.999829,0.000160,0.000010,0.000001,0.000001,anodr
20060523_43123_0100_PP_123.png,0.999944,0.000054,0.000001,0.000000,0.000000,anodr
20060523_43248_0100_PP_80.png,0.995724,0.004159,0.000106,0.000001,0.000010,anodr
20060523_43333_0100_PP_551.png,0.989840,0.010024,0.000120,0.000002,0.000013,anodr
20060523_43354_0100_PP_1093.png,0.998675,0.001316,0.000007,0.000000,0.000002,anodr
20060523_45300_0100_PP_21.png,0.975656,0.024291,0.000046,0.000001,0.000005,anodr
20060523_45316_0100_PP_1213.png,0.993812,0.006170,0.000011,0.000001,0.000007,anodr
20060523_45449_0100_PP_1269.png,0.814911,0.047232,0.134690,0.000203,0.002964,anodr
20060523_45467_0100_PP_44.png,0.988460,0.011024,0.000470,0.000002,0.000044,anodr
20060523_45524_0100_PP_428.png,0.975749,0.024117,0.000124,0.000001,0.000009,anodr
20060523_45548_0100_PP_1229.png,0.998151,0.001839,0.000008,0.000000,0.000001,anodr
20060523_47987_0100_PP_844.png,0.979970,0.019641,0.000374,0.000001,0.000013,anodr
20060523_48005_0100_PP_877.png,0.989351,0.010572,0.000069,0.000001,0.000007,anodr
20060523_48136_0100_PP_856.png,0.094317,0.728166,0.175532,0.000337,0.001648,bmilddr
20060523_48161_0100_PP_385.png,0.028240,0.908917,0.062741,0.000021,0.000082,bmilddr
20060523_48406_0100_PP_1056.png,0.999972,0.000028,0.000000,0.000000,0.000000,anodr
20060523_48591_0100_PP_1317.png,0.976180,0.023451,0.000354,0.000002,0.000012,anodr
20060523_48709_0100_PP_541.png,0.992597,0.007308,0.000078,0.000001,0.000016,anodr
20060523_48728_0100_PP_1375.png,0.985557,0.014236,0.000193,0.000002,0.000012,anodr
20060523_48890_0100_PP_1338.png,0.999236,0.000759,0.000005,0.000000,0.000000,anodr
20060523_48931_0100_PP_16.png,0.993890,0.006080,0.000026,0.000001,0.000004,anodr
20060523_49100_0100_PP_307.png,0.994339,0.005428,0.000189,0.000001,0.000043,anodr
20060523_49120_0100_PP_85.png,0.998226,0.001745,0.000024,0.000000,0.000005,anodr
20060523_49176_0100_PP_366.png,0.998519,0.001434,0.000043,0.000000,0.000004,anodr
20060523_49191_0100_PP_476.png,0.895017,0.046574,0.025665,0.003645,0.029098,anodr
20060523_49515_0100_PP_375.png,0.998957,0.001038,0.000003,0.000000,0.000002,anodr
20060523_49573_0100_PP_919.png,0.999780,0.000219,0.000001,0.000000,0.000000,anodr
20060523_49663_0100_PP_455.png,0.967203,0.024781,0.007832,0.000025,0.000158,anodr
20060523_49681_0100_PP_1363.png,0.970353,0.029241,0.000392,0.000003,0.000010,anodr
20060523_49726_0100_PP_989.png,0.985156,0.014776,0.000061,0.000001,0.000005,anodr
20060523_49745_0100_PP_1108.png,0.985389,0.014578,0.000029,0.000000,0.000004,anodr
20060523_50153_0100_PP_558.png,0.998483,0.001501,0.000014,0.000000,0.000003,anodr
20060523_50325_0100_PP_1051.png,0.996808,0.003162,0.000027,0.000001,0.000003,anodr
20060523_50342_0100_PP_1211.png,0.997130,0.002849,0.000018,0.000001,0.000003,anodr
20060523_50616_0100_PP_136.png,0.997001,0.002961,0.000035,0.000000,0.000003,anodr
20060523_50631_0100_PP_91.png,0.999892,0.000106,0.000001,0.000000,0.000000,anodr
20060529_56013_0100_PP_1065.png,0.997436,0.002418,0.000128,0.000001,0.000018,anodr
20060529_56039_0100_PP_931.png,0.999916,0.000082,0.000001,0.000000,0.000000,anodr
20060529_56420_0100_PP_466.png,0.998195,0.001782,0.000020,0.000000,0.000002,anodr
20060529_56442_0100_PP_75.png,0.999926,0.000073,0.000000,0.000000,0.000000,anodr
20060529_56563_0100_PP_100.png,0.991608,0.008341,0.000046,0.000001,0.000005,anodr
20060529_56592_0100_PP_381.png,0.997884,0.002081,0.000031,0.000000,0.000004,anodr
20060529_56948_0100_PP_857.png,0.998722,0.001268,0.000008,0.000000,0.000001,anodr
20060529_56968_0100_PP_1131.png,0.998790,0.001203,0.000005,0.000000,0.000002,anodr
20060529_57261_0100_PP_1059.png,0.952069,0.047173,0.000734,0.000003,0.000019,anodr
20060529_57287_0100_PP_1172.png,0.998334,0.001649,0.000016,0.000000,0.000001,anodr
20060529_57351_0100_PP_1206.png,0.999819,0.000178,0.000002,0.000000,0.000001,anodr
20060529_57372_0100_PP_532.png,0.999959,0.000040,0.000000,0.000000,0.000001,anodr
20060530_51254_0100_PP_516.png,0.997916,0.002063,0.000019,0.000000,0.000002,anodr
20060530_51279_0100_PP_67.png,0.999299,0.000688,0.000011,0.000000,0.000001,anodr
20060530_53042_0100_PP_469.png,0.970590,0.029090,0.000266,0.000004,0.000050,anodr
20060530_53062_0100_PP_1377.png,0.994818,0.005084,0.000073,0.000001,0.000024,anodr
20060530_53132_0100_PP_899.png,0.995006,0.004981,0.000008,0.000000,0.000005,anodr
20060530_53152_0100_PP_1227.png,0.998558,0.001418,0.000018,0.000001,0.000005,anodr
20060530_53597_0100_PP_565.png,0.998507,0.001476,0.000015,0.000000,0.000002,anodr
20060530_53742_0100_PP_1137.png,0.998864,0.001086,0.000047,0.000000,0.000003,anodr
20060530_53761_0100_PP_1160.png,0.999720,0.000270,0.000008,0.000000,0.000002,anodr
20060530_53816_0100_PP_1135.png,0.999949,0.000051,0.000000,0.000000,0.000000,anodr
20060530_53836_0100_PP_1343.png,0.999943,0.000056,0.000000,0.000000,0.000000,anodr
20060530_53928_0100_PP_353.png,0.989015,0.010777,0.000194,0.000001,0.000014,anodr
20060530_53954_0100_PP_103.png,0.999060,0.000921,0.000017,0.000000,0.000002,anodr
20060530_55180_0100_PP_1124.png,0.990016,0.009890,0.000086,0.000001,0.000007,anodr
20060530_55607_0100_PP_1222.png,0.990758,0.009042,0.000182,0.000002,0.000016,anodr
IM000056_1358.png,0.997513,0.002420,0.000059,0.000001,0.000008,anodr
IM000057_872.png,0.991638,0.007154,0.001178,0.000003,0.000027,anodr
IM000072_1306.png,0.999763,0.000188,0.000033,0.000001,0.000016,anodr
IM000073_70.png,0.999868,0.000127,0.000001,0.000000,0.000004,anodr
IM000080_434.png,0.019034,0.243032,0.736390,0.000159,0.001385,cmoderatedr
IM000086_333.png,0.999814,0.000185,0.000001,0.000000,0.000000,anodr
IM000087_331.png,0.996232,0.003716,0.000044,0.000001,0.000007,anodr
IM000100_1007.png,0.986101,0.012132,0.001737,0.000003,0.000027,anodr
IM000101_1070.png,0.975818,0.023686,0.000479,0.000002,0.000015,anodr
IM000107_863.png,0.529517,0.422849,0.046914,0.000162,0.000558,anodr
IM000108_991.png,0.980537,0.019033,0.000362,0.000008,0.000060,anodr
IM000114_349.png,0.987623,0.011254,0.001051,0.000004,0.000069,anodr
IM000115_512.png,0.995969,0.003846,0.000162,0.000001,0.000022,anodr
IM000122_390.png,0.993226,0.005745,0.000953,0.000003,0.000073,anodr
IM000123_399.png,0.003764,0.015125,0.942482,0.001346,0.037282,cmoderatedr
IM000131_396.png,0.996495,0.003421,0.000079,0.000000,0.000004,anodr
IM000132_383.png,0.471566,0.307284,0.220181,0.000329,0.000641,anodr
IM000139_105.png,0.999152,0.000830,0.000015,0.000000,0.000004,anodr
IM000146_1150.png,0.421498,0.059214,0.517016,0.000589,0.001683,cmoderatedr
IM000160_299.png,0.999782,0.000211,0.000003,0.000000,0.000004,anodr
IM000161_1242.png,0.999775,0.000215,0.000009,0.000000,0.000002,anodr
IM000167_1144.png,0.999950,0.000049,0.000000,0.000000,0.000000,anodr
IM000168_1332.png,0.999973,0.000027,0.000000,0.000000,0.000000,anodr
IM000190_367.png,0.982709,0.015945,0.001328,0.000004,0.000013,anodr
IM000191_1289.png,0.988468,0.011200,0.000313,0.000001,0.000017,anodr
IM000197_498.png,0.998079,0.001832,0.000085,0.000002,0.000003,anodr
IM000198_941.png,0.992264,0.006462,0.001170,0.000015,0.000089,anodr
IM000205_998.png,0.995607,0.004297,0.000075,0.000002,0.000019,anodr
IM000206_275.png,0.989735,0.010051,0.000191,0.000003,0.000020,anodr
IM000212_37.png,0.994732,0.005212,0.000044,0.000002,0.000011,anodr
IM000213_987.png,0.665218,0.276900,0.057474,0.000168,0.000240,anodr
IM000219_14.png,0.999957,0.000042,0.000000,0.000000,0.000000,anodr
IM000220_910.png,0.991540,0.005197,0.003117,0.000032,0.000114,anodr
IM000241_19.png,0.809166,0.166936,0.023462,0.000046,0.000390,anodr
IM000242_1151.png,0.985114,0.014411,0.000448,0.000003,0.000024,anodr
IM000263_102.png,0.871221,0.096400,0.031862,0.000042,0.000475,anodr
IM000264_302.png,0.968198,0.025404,0.006248,0.000012,0.000139,anodr
IM000291_1094.png,0.998466,0.001515,0.000018,0.000000,0.000001,anodr
IM000292_1261.png,0.981824,0.016754,0.001402,0.000005,0.000014,anodr
IM000298_487.png,0.999767,0.000226,0.000005,0.000000,0.000001,anodr
IM000299_113.png,0.999381,0.000609,0.000008,0.000000,0.000002,anodr
IM000305_447.png,0.999583,0.000401,0.000014,0.000000,0.000001,anodr
IM000306_997.png,0.999100,0.000893,0.000005,0.000000,0.000002,anodr
IM000312_1106.png,0.615640,0.363600,0.020629,0.000038,0.000093,anodr
IM000313_310.png,0.369901,0.460542,0.168898,0.000126,0.000533,bmilddr
IM000319_1341.png,0.991049,0.008682,0.000264,0.000001,0.000004,anodr
IM000326_43.png,0.999313,0.000653,0.000030,0.000000,0.000003,anodr
IM000327_98.png,0.904907,0.058917,0.035984,0.000029,0.000163,anodr
IM000349_449.png,0.999894,0.000105,0.000001,0.000000,0.000000,anodr
IM000350_1264.png,0.999581,0.000406,0.000008,0.000000,0.000004,anodr
IM000356_923.png,0.999977,0.000020,0.000001,0.000000,0.000003,anodr
IM000357_1028.png,0.999978,0.000021,0.000001,0.000000,0.000000,anodr
IM000371_834.png,0.999219,0.000765,0.000013,0.000000,0.000003,anodr
IM000372_436.png,0.997521,0.002463,0.000013,0.000000,0.000003,anodr
IM000378_1081.png,0.999516,0.000370,0.000102,0.000001,0.000010,anodr
IM000379_402.png,0.999952,0.000046,0.000001,0.000000,0.000001,anodr
IM000412_840.png,0.999627,0.000361,0.000010,0.000000,0.000002,anodr
IM000425_1305.png,0.946114,0.040597,0.012883,0.000032,0.000374,anodr
IM000426_1210.png,0.995867,0.003904,0.000222,0.000001,0.000006,anodr
IM000449_1309.png,0.999982,0.000017,0.000000,0.000000,0.000000,anodr
IM000450_459.png,0.999995,0.000005,0.000000,0.000000,0.000000,anodr
IM000479_1272.png,0.999098,0.000889,0.000011,0.000000,0.000002,anodr
IM000480_450.png,0.991454,0.008467,0.000074,0.000001,0.000004,anodr
IM000501_1125.png,0.984984,0.014516,0.000476,0.000001,0.000023,anodr
IM000515_130.png,0.999980,0.000020,0.000000,0.000000,0.000000,anodr
IM000516_1122.png,0.999936,0.000063,0.000001,0.000000,0.000000,anodr
IM000531_86.png,0.923150,0.064990,0.011681,0.000037,0.000142,anodr
IM000537_405.png,0.999681,0.000317,0.000001,0.000000,0.000001,anodr
IM000538_1031.png,0.086975,0.874905,0.037617,0.000048,0.000455,bmilddr
IM000553_326.png,0.999937,0.000062,0.000000,0.000000,0.000000,anodr
IM000554_269.png,0.940267,0.058178,0.001529,0.000005,0.000021,anodr
IM000560_1233.png,0.916122,0.072658,0.011032,0.000022,0.000166,anodr
IM000561_117.png,0.983764,0.016027,0.000187,0.000002,0.000021,anodr
IM000567_278.png,0.995863,0.003927,0.000200,0.000001,0.000008,anodr
IM000568_1230.png,0.990850,0.008907,0.000236,0.000001,0.000005,anodr
IM000579_1374.png,0.982363,0.013185,0.004294,0.000026,0.000132,anodr
IM000580_846.png,0.997787,0.002198,0.000012,0.000000,0.000003,anodr
IM000586_831.png,0.999959,0.000041,0.000000,0.000000,0.000000,anodr
IM000587_65.png,0.999924,0.000076,0.000000,0.000000,0.000000,anodr
IM000594_1202.png,0.999956,0.000042,0.000000,0.000000,0.000001,anodr
IM000595_884.png,0.999978,0.000021,0.000001,0.000000,0.000000,anodr
IM000601_1290.png,0.997535,0.002354,0.000104,0.000000,0.000007,anodr
IM000602_542.png,0.998753,0.001226,0.000017,0.000000,0.000004,anodr
IM000653_141.png,0.994253,0.005682,0.000053,0.000002,0.000010,anodr
IM000667_1015.png,0.997396,0.002449,0.000145,0.000001,0.000009,anodr
IM000668_1084.png,0.996173,0.003480,0.000330,0.000002,0.000015,anodr
IM000674_535.png,0.999773,0.000225,0.000001,0.000000,0.000000,anodr
IM000675_286.png,0.999493,0.000501,0.000004,0.000000,0.000001,anodr
IM000682_1246.png,0.464601,0.058381,0.472027,0.000340,0.004652,cmoderatedr
IM000683_111.png,0.947407,0.022408,0.029949,0.000061,0.000174,anodr
IM000689_858.png,0.999754,0.000244,0.000002,0.000000,0.000001,anodr
IM000690_1157.png,0.993016,0.006915,0.000065,0.000001,0.000004,anodr
IM000696_345.png,0.980779,0.019080,0.000130,0.000002,0.000010,anodr
IM000697_131.png,0.977256,0.022605,0.000115,0.000003,0.000021,anodr
IM000703_1175.png,0.981662,0.013771,0.004474,0.000020,0.000073,anodr
IM000704_1130.png,0.997996,0.001975,0.000025,0.000000,0.000003,anodr
IM000711_1054.png,0.999708,0.000290,0.000001,0.000000,0.000001,anodr
IM000712_924.png,0.995497,0.004487,0.000014,0.000000,0.000002,anodr
IM000733_30.png,0.976865,0.022966,0.000145,0.000001,0.000023,anodr
IM000761_433.png,0.999499,0.000494,0.000005,0.000000,0.000002,anodr
IM000762_979.png,0.999833,0.000166,0.000001,0.000000,0.000000,anodr
IM000776_908.png,0.995528,0.004449,0.000018,0.000000,0.000004,anodr
IM000777_71.png,0.996962,0.003020,0.000015,0.000000,0.000002,anodr
IM000805_291.png,0.999285,0.000709,0.000004,0.000000,0.000002,anodr
IM000806_1346.png,0.999525,0.000473,0.000001,0.000000,0.000001,anodr
IM000812_142.png,0.988831,0.010542,0.000596,0.000006,0.000026,anodr
IM000813_40.png,0.998103,0.001833,0.000048,0.000001,0.000015,anodr
IM000827_1231.png,0.105638,0.789486,0.104317,0.000046,0.000513,bmilddr
IM000833_1161.png,0.986519,0.013222,0.000246,0.000002,0.000011,anodr
IM000840_475.png,0.999950,0.000049,0.000000,0.000000,0.000000,anodr
IM000850_571.png,0.999940,0.000058,0.000001,0.000000,0.000001,anodr
IM000851_88.png,0.999880,0.000115,0.000003,0.000000,0.000002,anodr
IM000859_1241.png,0.998717,0.001277,0.000005,0.000000,0.000001,anodr
IM000860_17.png,0.999538,0.000457,0.000004,0.000000,0.000000,anodr
IM000881_1287.png,0.982780,0.016954,0.000144,0.000015,0.000108,anodr
IM000887_1187.png,0.989305,0.009569,0.001086,0.000003,0.000037,anodr
IM000888_1310.png,0.119641,0.843871,0.036361,0.000008,0.000118,bmilddr
IM000916_1238.png,0.993950,0.006011,0.000037,0.000000,0.000002,anodr
IM000917_1298.png,0.994786,0.005069,0.000138,0.000001,0.000006,anodr
IM000923_397.png,0.967361,0.031973,0.000657,0.000001,0.000009,anodr
IM000924_1207.png,0.968474,0.031044,0.000465,0.000001,0.000017,anodr
IM000937_563.png,0.999709,0.000288,0.000003,0.000000,0.000001,anodr
IM000938_1326.png,0.996221,0.003488,0.000201,0.000003,0.000087,anodr
IM000991_932.png,0.996812,0.002978,0.000199,0.000001,0.000010,anodr
IM000992_384.png,0.998380,0.001561,0.000051,0.000000,0.000007,anodr
IM000998_1244.png,0.425878,0.291432,0.102535,0.003027,0.177128,anodr
IM000999_330.png,0.970689,0.027992,0.001075,0.000015,0.000229,anodr
IM001007_933.png,0.999910,0.000088,0.000001,0.000000,0.000001,anodr
IM001008_907.png,0.999536,0.000459,0.000004,0.000000,0.000001,anodr
IM001026_513.png,0.991713,0.008250,0.000031,0.000001,0.000006,anodr
IM001027_460.png,0.977447,0.022073,0.000449,0.000004,0.000027,anodr
IM001034_492.png,0.632177,0.283262,0.084176,0.000154,0.000231,anodr
IM001089_115.png,0.880525,0.117526,0.001906,0.000005,0.000038,anodr
IM001095_1020.png,0.992744,0.007110,0.000092,0.000002,0.000051,anodr
IM001096_389.png,0.989743,0.007264,0.002925,0.000006,0.000063,anodr
IM001102_1098.png,0.989713,0.009946,0.000325,0.000002,0.000013,anodr
IM001103_569.png,0.998600,0.001369,0.000026,0.000001,0.000004,anodr
IM001109_72.png,0.865906,0.120905,0.012974,0.000045,0.000169,anodr
IM001116_958.png,0.999486,0.000508,0.000005,0.000000,0.000001,anodr
IM001117_494.png,0.996157,0.003796,0.000039,0.000001,0.000008,anodr
IM001123_370.png,0.992603,0.003511,0.003826,0.000008,0.000052,anodr
IM001124_1085.png,0.952738,0.043399,0.003809,0.000011,0.000043,anodr
IM001138_1019.png,0.921905,0.070430,0.007564,0.000004,0.000097,anodr
IM001139_879.png,0.988422,0.011204,0.000369,0.000002,0.000003,anodr
IM001145_904.png,0.923100,0.075708,0.001171,0.000002,0.000019,anodr
IM001152_861.png,0.998740,0.001250,0.000006,0.000000,0.000003,anodr
IM001153_1291.png,0.999866,0.000134,0.000000,0.000000,0.000000,anodr
IM001160_63.png,0.985889,0.011723,0.002311,0.000008,0.000068,anodr
IM001161_1237.png,0.997753,0.002150,0.000087,0.000001,0.000009,anodr
IM001167_817.png,0.998801,0.001188,0.000008,0.000000,0.000002,anodr
IM001168_964.png,0.998205,0.001759,0.000030,0.000000,0.000005,anodr
IM001174_556.png,0.999947,0.000052,0.000000,0.000000,0.000000,anodr
IM001175_1140.png,0.999947,0.000053,0.000000,0.000000,0.000000,anodr
IM001181_1226.png,0.999716,0.000279,0.000004,0.000000,0.000001,anodr
IM001185_935.png,0.999967,0.000033,0.000000,0.000000,0.000000,anodr
IM001199_1048.png,0.950819,0.048527,0.000630,0.000002,0.000021,anodr
IM001210_949.png,0.995273,0.004635,0.000085,0.000002,0.000005,anodr
IM001211_539.png,0.976625,0.022725,0.000618,0.000004,0.000027,anodr
